,News,All,SVO
0,20211214_200,ADB下修亞洲開發中國家GDP預測 台灣維持不變亞洲開發銀行 (ADB)  14 日 (週二) 公布最新展望報告，亞洲開發中國家 2021 年的 GDP(國內生產毛額) 成長率下修至 7.0%，2022 年 GDP 成長率也下修至 5.3%，主因 Omicron 變種病毒帶來的不確定性。台灣方面，ADB 預測 2021 年 GDP 成長率 6.2%，2022 年 GDP 成長率 3.0%，皆維持先前預測不變。根據 ADB 最新展望報告，亞洲開發中國家 2021 年的 GDP 成長率預測從 9 月時的 7.1% 下修至 7.0%，2022 年也從 5.4% 下修至 5.3%。ADB 表示，「亞洲開發中國家的 COVID-19 疫情雖趨緩，但由於全球性的疫情升溫以及新變種病毒株快速擴散，預料全球大流行還需花上一段時間才會走向尾聲。」這項說法也等於是警告大家，Omicron 病毒株可能引發更嚴重的疫情。此外，在中國景氣復甦放緩的影響之下，亞洲開發中國家絕大多數國家地區的成長預測都遭下修。中國經濟從去年的大幅滑落出現明顯回溫，不過近幾個月由於成本上揚，製造業景氣隨之放緩，加上不動產區塊的債務問題，以及疫情發展，都造成中國景氣快速下滑。ADB 對中國的 2021 年 GDP 成長率預測從 9 月時的 8.1% 下修至 8.0%，明年也從 5.5% 下修至 5.3%。印度方面，2021 年 GDP 成長率預測從 9 月的 10.0% 下修至 9.7%，2022 年則維持 7.5% 不變。東南亞方面，由於第 3 季成長放緩，2021 年 GDP 成長率預測從 9 月時的 3.1% 下修至 3.0%， 2022 年則從 5.0% 上修至 5.1%。ADB 預測通貨膨脹在亞洲可繼續獲得控制，同時由於伴隨疫情而來的風險持續，今後景氣可獲得來自金融政策的支持。,"[['ADB', '修', '家GDP'], ['臺灣維持', '不變', '展望報告'], ['生產毛額成長率', '修至', '7.0%'], ['ADB', '表示', '預料大流行需花'], ['大流行', '需', '花'], ['這項說法', '等於是', '大家警告'], ['Omicron 病毒株', '引發', '更嚴重疫情'], ['成長預測', '遭', '下修'], ['中國經濟', '出現', '明顯回溫'], ['製造業景氣放緩', '造成', '中國景氣下滑'], ['景氣', '可獲得', '來自金融政策支持']]"
0,20211214_201,〈鴻海攻量子電腦〉研究成果跨大步 開發更高效錯誤評估鴻海 () 積極跨入量子計算領域取得重要研究進展，鴻海研究院發表為組成量子電腦的量子閘錯誤率提供一個簡單、快速的評估標準，使得容錯計算可以更加適用於實際的錯誤模型；後續會針對各種量子硬體平台，結合機器學習理論，持續開發更高效的錯誤評估協議。鴻海研究院量子計算研究所所長謝明修、研究員 Dr. Pedro Figueroa Romero、澳洲蒙納許大學與昆士蘭大學合作發表最新研究成果＂Randomised Benchmarking for non-Markovian Noise＂；謝明修表示，對於量子電腦內部的噪音刻畫以及容錯計算是量子計算研究所的一個重要研究方向。Randomised Benchmarking 的研究多半建立在量子閘獨立性操作的兩個假設之上，分別是時間獨立性 (time independence) 及邏輯閘相互獨立性 (gate independence)；本研究主要貢獻在於拿掉時間獨立的假設，考慮更貼近真實系統的情形去刻劃量子電腦的噪音特性。謝明修說明，邏輯閘相互獨立性是假設每個操作受到環境噪音的影響皆是相同，而時間獨立性則是假設在任何時刻所做的操作，只會受到當下系統狀態的環境噪音影響，與過去無關，亦即遵守馬可夫性質，但現在已經有越來越多證據表明這不符合實際情況。研究成果也獲國際科研期刊 PRX Quantum 刊登，PRX Quantum 是由全球最大物理學組織－美國物理學會 (American Physical Society) 所創立，主要是因應近年量子技術領域蓬勃發展，刊載於 PRX Quantum 的研究，必須對量子領域有重要進展，如在該領域開創新的方向或是在不同子領域建立重要連結等。,"[['錯誤評估鴻海)', '跨入', '量子計算領域'], ['爲', '組成', '量子電腦'], ['後續', '開發', '錯誤評估協議'], ['謝明修', '表示', '對於刻畫是研究方向'], ['對於刻畫', '是', '研究方向'], ['Randomised Benchmarking研究', '建立在', '兩個假設之上'], ['主要貢獻', '在於', '拿掉獨立假設'], ['謝明修', '說明', '獨立性是相同'], ['獨立性', '是', '相同'], ['每個操作', '受到', '影響'], ['時間獨立性', '是', '操作'], ['越來越多證據', '表明', '這不符合實際情況'], ['這', '不符合', '實際情況'], ['研究成果', '獲', '科研期刊PRX Quantum刊登'], ['PRXQuantum', '是', '創立']]"
0,20211214_202,〈台耀展望〉針劑新廠產線完成查核詢問度高 一年內可望損平原料藥廠台耀 () 旗下針劑新廠部分產線近期完成查廠，年產能最大達 1.3 億劑，看好藥品需求急切，客戶詢問度高，預計明年即可開始貢獻營收，目標一年內達損平，推升未來 3-5 年整體營收倍數成長。台耀針劑新廠原預計今年首季投產並貢獻營收，不過受到疫情影響，直到 11 月陸續啟動產線查廠，目前產線可分成一般性針劑、細胞毒性針劑，以及小量充填產線，總年產能最大可達 1.3 億劑，挑戰全台最大針劑廠。其中，細胞毒性針劑產線已完成查核，年產能約 2000-3000 萬劑，預計明年可以開始接單；一般性針劑以蛋白質藥、疫苗相關產品為主，則有機會明年第二、三季通過查核。台耀看好，儘管針劑新廠投產時程遞延，但剛好搭上國際法規大調整，可符合新規範，加上全球藥物需求持續擴大，針劑新廠將推升未來 3-5 年營收倍數成長。台耀補充，目前市面上的藥品、疫苗都以蛋白質製成為主，近期藥品趨勢更朝向蛋白質藥與分子藥的結合，旗下針劑新廠除了可提供國內業者需求外，也能滿足國際客戶訂單。,"[['目標', '預計', '開始貢獻營收'], ['臺耀針劑新廠', '預計', '投產'], ['啓動產線', '查', '廠'], ['產線', '分成', '一般性針劑'], ['總年產能', '可達', '1.3億劑'], ['細胞毒性針劑產線', '完成', '查覈'], ['臺耀', '看好', '符合新規範'], ['新廠', '推', '營收倍數成長'], ['臺耀', '補充', '蛋白質製成爲主'], ['可', '提供', '國內業者需求'], ['新廠', '滿足', '國際客戶訂單']]"
0,20211214_203,綠色經濟當道 國泰證列2022年五大受惠產業即將進入 2022 年，國泰證券今 (14) 日指出，在極端氣候和疫情揮之不去的陰影下，全球面對碳中和將會更積極，預期綠色金融商品將是投資人關注方向，建議可觀察永續金融的供應鏈製造與管理中的五大受惠產業，如半導體、網通、儲能、電動車與紡織製鞋業等，可望有較佳的表現。國泰證認為，隨著全球持續關注碳中和議題，受疫情影響較小的半導體產業嶄露頭角，尤其因應各國 ESG 發展，實施許多措施，例如在科技上進行大量投資、提高能源效率、開發再生能源等，皆對綠能永續發展帶來一定程度的貢獻。而隨著全球在節能上的需求大增，預料將帶動新興產業進一步升級，如網通、伺服器、新能源車，甚至是傳統紡織製鞋業等。國泰證進一步提到，明年有另一個重要議題「永續金融」，隨著全球各國呼籲 2030 年達成減碳 45%、2050 年淨零碳排的目標，帶動社會和企業 ESG 的永續發展，進而提升投資人對於金融市場中「綠色債券」的支持度。至於近來市場狀況，國泰證對歐美市場抱持正向看法，但對中國市場和則抱持負向看法，主要是因中國市場有地產開發商違約事件、全球供應鏈的重組等因素，導致經濟呈現放緩趨勢，其餘新興市場和美元原油則抱持中立看法。,"[['受惠產業', '進入', '2022 年'], ['綠色金融商品', '是', '投資人關注方向'], ['國泰證', '認爲', '半導體產業嶄露頭角'], ['全球', '關注', '碳中'], ['等進行大量投資', '帶來', '一定程度貢獻'], ['預料', '帶動', '新興產業'], ['國泰證', '提到', '明年有重要議題永續金融'], ['明年', '有', '重要議題永續金融'], ['2030', '達成', '碳'], ['國泰證', '抱', '正向看法'], ['中國市場', '有', '違約事件重組'], ['經濟', '呈現', '放緩趨勢']]"
0,20211214_204,孝親費交信託防詐騙！國泰世華微型安養信託詢問度高國泰世華銀行積極響應金管會「信託 2.0」計畫，落實信託的普惠金融價值，於今年 7 月推出具有可預辦、無門檻、簽約費僅 999 元三大特色的「微型安養信託」服務，提供民眾更便利的服務安心養老。民眾可採預先辦理，不必當下就開始將資產交付信託，無受理金額門檻讓小額資產也能輕鬆辦理信託；相較於一般信託簽約費動輒數千元，在完成「微型安養信託」諮詢後，簽約費僅需 999 元就能預約成立信託契約，使這項新服務的詢問熱度持續升溫。國泰世華銀行信託部協理趙子仁表示，「微型安養信託」服務推出後，不少家中有高齡長者的晚輩前來諮詢，希望將自己準備的孝親費或是長輩的養老金交付信託。而信託就像是幫老本再多上一道鎖，只有達到和銀行約定的條件時，鎖才能被打開，可有效避免高齡金融詐騙或親人私自挪用。根據金管會數據顯示，即便因疫情衝擊各銀行減少面訪客戶，導致安養信託業務成長率創下近年來最低紀錄，但 2021 上半年國內安養信託規模仍突破 440 億元。國泰世華銀行在疫情前便已打造線上預約信託諮詢平台，民眾 24 小時均可進行預約，成為防疫期間協助民眾守護財產安全的定心丸。甫推出的不限金額、預辦型「微型安養信託」，更成為近期民眾諮詢的熱門項目，服務上線的同時也設計出標準化契約，大幅縮減民眾議約時間成本，加速信託保障生效。趙子仁指出，首位辦理「微型安養信託」的客戶就曾透露，雖然目前能放入信託專戶的金額並不多，但透過信託契約先約定好未來每月給付的生活費，子女便可定期將孝親費直接匯入信託專戶，日後父母退休或有突發狀況，孩子們也不會為了金錢而傷感情，成全子女的孝心也讓老後生活獲得保障。國泰世華銀行為實現「全民信託」目標，推動保障老後財務安全的信託觀念，在信託收費模式和信託受理金額上也提出更具彈性的服務模式。預辦「微型安養信託」服務，在完成諮詢後，除了 999 元的一次性簽約費外，在還未將資產交付信託前，就不會收取信託管理費，民眾可安心預先規劃信託服務，日後突發意外時才不會措手不及。舉例來說，以 50 萬元交付信託，定存利息每月息收約為 329 元（以年利率 0.79% 計算），信託管理費每月則約為 208 元（以年利率 0.5% 計算），也就是說，雖每月仍須支付信託管理費，但因定存利息高於信託管理費，不會造成民眾的額外負擔。「信託 2.0」計畫推行已屆滿一周年，隨著國泰世華銀行「微型安養信託」服務上路，越來越多民眾將信託視為規劃養老時必備的理財工具。即日起，只要信託受益人年滿 55 歲以上，在完成「微型安養信託」之諮詢後，即可適用簽約費 999 元的優惠方案，預約辦理國泰世華銀行「微型安養信託」；另外，在疫情期間，國泰世華銀行力挺醫護人員，若受益人年滿 55 歲，且為醫院或診所執業人員，更可享免收簽約費的優免方案。歡迎撥打預約諮詢專線 0800-818-001 轉 870，或透過線上預約諮詢信託服務： ，了解包含「微型安養信託」在內等多項個人信託服務。★了解更多＞國泰世華微型安養信託：★立馬下載＞國泰世華專業信託手冊：★最新理財訊息不漏接＞加入國泰世華 LINE 好友,"[['2.0信託計劃', '落實', '金融價值'], ['推出微型安養信託服務', '具有', '辦'], ['簽約費', '需', '元999'], ['國泰世華銀行信託部協理趙子仁', '表示', '不少家中有長者高齡晚輩前來'], ['不少家中', '有', '長者高齡晚輩前來'], ['信託', '就像', '幫'], ['只有', '達到', '約定條件'], ['衝擊各銀行', '導致', '安養信託業務成長率創下最低紀錄'], ['安養信託業務成長率', '創下', '最低紀錄'], ['國內安養信託規模', '突破', '440億元'], ['國泰世華銀行', '打造', '信託諮詢平臺'], ['不限金額', '成爲', '熱門項目'], ['趙子仁', '指出', '辦理微型安養信託客戶透露約定給付生活費'], ['首位', '辦理', '微型安養信託'], ['辦理微型安養信託客戶', '透露', '約定給付生活費'], ['能', '放入', '信託專戶'], ['子女', '匯入', '信託專戶'], ['提出服務模式', '更具', '彈性'], ['民衆', '規劃', '信託服務'], ['定', '存', '利息'], ['收約', '爲', '計算元'], ['信託管理費', '爲', '208元'], ['定存利息', '高於', '信託管理費'], ['2.0計劃', '推行', '屆滿一週年'], ['越來越多民衆', '視爲', '理財工具'], ['受益人', '年滿', '55歲'], ['享優免方案', '免收', '費'], ['瞭解個人信託服務', '包含', '微型安養信託'], ['漏接理財訊息', '加入', '國泰世華LINE好友']]"
0,20211214_205,〈環宇展望〉光通訊事業挑戰多 未來著重發展第三代半導體環宇 - KY () 近年營運受轉投資虧損拖累，本業也受疫情、中國去美化影響，董事長黃大倫坦言，光通訊事業整體挑戰仍多，將積極尋求其他方案補足營運缺口，未來也會將資源進一步著重發展第三代化合物半導體，其中，氮化鎵 (GaN) 產品目前也已在美國小量出貨。黃大倫表示，美國廠區今年以來產能逐步恢復，但尚未回到疫情前水準，主因是整體光通訊市場缺料、訂單遞延因素所致，而依美國廠整體產能評估，每年營收貢獻約可達 6000 萬美元水準。據了解，環宇營收約有一半來自光通訊應用，包含資料中心、5G 小基站等，但受疫情、中國去美化影響，今年整體光通訊產業需求均不如預期，加上環宇本身又為美國公司，在中國市場相對吃虧。黃大倫進一步說明，中國近期建置的小基站規格相較過往 sub 6 GHz 規格較低，中系大型資料中心也受監管打擊放緩需求，美國市場則是因 5G 遇到頻率干擾問題，讓美國 FCC(聯邦通信委員會) 決議暫緩建置。展望未來，黃大倫說，將積極彌補光通訊事業缺口，近期則會將營運重點擺在第三代化合物半導體上，強調相對其他廠商著重 Power(高壓功率元件) 領域，環宇聚焦 RF(射頻) 應用市場，目前氮化鎵 (GaN) 產品也已在美國小量出貨中，晶成半導體等合資公司也會以 RF 作為主要布局領域。,"[['本業', '受', '疫情影響'], ['黃大倫', '表示', '回到疫情前水準'], ['主因', '是', '評估'], ['營收貢獻', '可達', '6000萬美元水準'], ['環宇營收', '有', '來自光通訊應用'], ['通訊產業需求', '不如', '預期'], ['環宇本身', '爲', '美國公司'], ['黃大倫', '說明', '低'], ['大型資料中心', '受', '監管打擊放緩需求'], ['監管打擊', '放緩', '需求'], ['5G', '遇到', '頻率干擾問題'], ['黃大倫', '說', '擺'], ['合資公司', '作爲', '佈局領域']]"
0,20211214_206,世界節能日 矽品協助偏鄉國小全面更換LED燈具日月光投控 () 旗下矽品精密與台中市偏鄉和平區和平國小合作，全面汰換校區老舊燈具，改為 LED 燈具，除有效降低學校電費外，也保護孩子視力，以防止傳統燈具常有的昏暗與眩光問題，提供優質明亮的學習環境。矽品指出，今 (14) 日適逢世界節能日，透過實例結合 2050 淨零碳排時事，將節能減碳的精神扎根在未來主人翁心中，點亮了偏鄉孩子的未來希望，也讓守護地球從小開始。因應極端氣候對人類所帶來的威脅，全球包含台灣已有 128 個國家宣示，2050 年達成淨零碳排，減緩氣候變遷，節能減碳也成為半導體業近年推行環境永續的首要課題。矽品 2007 年就啟動節電措施，2013 年開始導入 ISO 50001 能源管理系統，持續在生產與廠務設備提升能源使用效率，透過數據量化分析出關鍵排放源為電力耗用，並針對節能進行有組織且持續性的對策改善，去年總節電量 28179 仟度，節電量相當於 14343 公噸碳排放量，約為 37 座大安森林公園碳吸收量。在拯救地球刻不容緩的當下，邁向淨零從低碳到零碳做起，矽品精密環安衛處長莊欽傑表示，校園 LED 燈汰換是長期執行的計畫，未來優先以偏鄉小學作為服務對象，並將偕同專業人員到學校現場勘查學生主要活動區域，如活動教室、美術教室、圖書室、餐廳及檔案室等的照明狀況，並與校方共同規劃燈具的汰換。矽品秉持社會共好的永續精神，連續 14 年關注偏鄉學校兒童學習照顧，今年 6 月疫情期間，和平國小有一半學童因各種因素須到校上課，但缺乏電腦而影響學習，矽品得知後在 3 天內快速捐贈全新平板到校，解決同學學習問題。同時，也發現校區有照明不足問題，矽品因此將校園 LED 燈汰換計畫的首站選定在和平國小，施作時也考量施工影響教學品質，特地選定校外教學期間進行汰換作業。矽品除拆除老舊燈具外，也重新檢查照明設備的電力線路狀況，確認都沒問題後，再依照計劃安裝新燈具及調整照明方向；在燈具選擇上，以保護孩子們的雙眼與兼顧環境永續出發，選定高效能、高經濟效益與高環保成效的 LED 燈，不僅耗電功率明顯降低，減少電費支出及碳排放量，且使用壽命較長可降低更換頻率，更重要的是不含有毒化學物質或有毒氣體，有效降低廢棄時對環境的負擔。和平國小詹政宏教務主任表示，LED 燈裝上可明顯感受到教室照明比以前明亮許多，學生在燈光下閱讀書籍，不再有照明不足情況，也藉此良機跟學生們介紹節能減碳也能保護地球的重要觀念，學生們展露笑容，小小的手比出大拇指，汰換 LED 燈為偏鄉國小迎來光明新氣象，也為地球永續盡一份心力。,"[['有效', '降低', '學校電費'], ['矽品', '指出', '點亮未來希望'], ['了', '偏鄉', '孩子'], ['包含臺灣', '已有', '128個國家宣示 年達成淨零碳排'], ['128個國家', '宣示', ' 年達成淨零碳排'], [' 年', '達成', '淨零碳排'], ['半導體業', '推行', '環境永續'], ['近年', '推行', '環境永續'], ['節電量', '相當於', '公噸碳排放量'], ['精密環安衛處長莊欽傑', '表示', 'LED燈汰換是執行計劃'], ['LED燈汰換', '是', '執行計劃'], ['以偏鄉小學', '作爲', '服務對象'], ['矽品', '秉持', '好的永續精神'], ['校區', '有', '照明問題'], ['矽品', '選定在', '小'], ['除', '拆除', '老舊燈具'], ['矽品', '檢查', '電力線路狀況'], ['更重要的', '是', '對負擔'], ['不', '含有', '毒化學物質'], ['和平國小詹政宏教務主任', '表示', '明亮'], ['學生', '閱讀', '書籍'], ['LED燈', '爲', '光明新氣象'], ['小小的手', '盡', '一份心力']]"
0,20211214_207,家樂福打造新型態購物空間 首開千坪超大超市台灣家樂福今 (14) 日宣布，併購頂好超市近 250 家門店完成全面改裝為家樂福超市，同時，在林口 A7 龜山文青店首度開出「居玩型超市」，全店擁有超過 1000 坪購物空間，為全台最大家樂福超市，也將開放外帶、外送服務，全力打造新型態超市。不同於過往的量販型態，家樂福龜山文青店規劃為全新居玩型超市，在 1000 坪購物空間中，超市區域為一般店型的 2 倍大，達到 330 坪，陳列微型量販逾 7500 類品項，並呼應超市的銷售特性，強化生鮮區域，生鮮陳列超過 30%。而除了超市區域，居玩型超市也導入其他餐飲櫃位，如老子鍋、孫家將臺式牛排、聖娜、Yupin 義式料理、三商巧福等，更設有親子遊憩區域，家樂福目標透過大店型開出，成為在地社區的休憩場所。家樂福進一步說明，在全數門店改裝完畢後，除了強化店內休息區、烘焙，部分超市也加入藥局服務等，將「鮮、煮、巧」三項超市經營策略，量販店點將作為超市的衛星倉，支援超市後場，讓生鮮可維持最佳狀態，並提供相較量販更輕巧的包裝。,"[['家樂福', '打造', '購物空間'], ['全店', '擁有', '購物空間'], ['全店擁有購物空間', '超過', '坪'], ['超市區域', '爲', '大'], ['陳列微型量', '販逾', '類7500品項'], ['生鮮陳列', '超過', '30%'], ['居玩型超市', '導入', '餐飲櫃位'], ['親子', '遊憩', '親子'], ['家樂福目標', '透過', '大店型開出'], ['家樂福', '說明', '部分超市加入等服務'], ['部分超市', '加入', '等服務']]"
0,20211214_208,〈環宇展望〉私募案預計年底前完成 富采、友達為應募人環宇 - KY() 因應轉投資資金需求，擬辦理私募案，經上周股東臨時會通過後，預計年底前完成，可望進一步強化財務結構、市場競爭力，其中，包含環宇大股東富采投控 ()、面板大廠友達 () 等都是應募人。環宇是在今年股東會通過將發行不超過 2 萬仟股額度，辦理私募案，上周股臨會通過後也確定私募普通股價格，將以不得低於參考價格八成為基準，訂定私募每股認購價為 40.79 元。環宇也公告私募應募人包含董事長配偶魏詩郁、董事陳玉珍、蕭崇河、大股東富采投控旗下亮品投資、卓銳股份有限公司、友達旗下隆利投資、銓緯投資股份有限公司等，其中，富采投控因應集團分工、策略布局，9 月就將旗下晶電持有環宇持股轉移至富采，統計集團共持有環宇約 19.7% 股權，是環宇大股東之一。環宇早在 2019 年就與晶電合資成立晶成半導體，雙方積極搶攻化合物半導體商機，因晶電擁有光電基礎，環宇則提供微波、微電子代工服務，產能方面也相對互補，因環宇在美國擁有 4 吋晶圓廠、晶成半導體則有 6 吋產能。營運方面，環宇自去年以來受轉投資公司包含晶成半導體、常州承芯、上海宙鎵等虧損拖累，加上本業營運也受疫情影響，累計今年前三季虧損 2.19 億元，每股虧 2.45 元，展望明年，環宇認為，隨私募案完成後將有助營運逐步轉好。,"[['環宇展望私募案', '預計', '完成富採'], ['()包含富採投控', '都是', '應募人'], ['發行', '超過', '2'], ['不', '超過', '2'], ['股東會', '辦理', '私募案'], ['每股認購價', '爲', '40.79元'], ['環宇', '公告', '應募人包含董事長配偶'], ['應募人', '包含', '董事長配偶'], ['統計集團', '環宇持股轉移', ' 股權'], ['統計集團', '環宇持股轉移至', '富採'], ['環宇', '成立', '晶成半導體'], ['雙方', '攻', '半導體商機'], ['晶電', '擁有', '光電基礎'], ['環宇', '提供', '代工服務'], ['環宇', '擁有', '4吋晶圓廠'], ['環宇', '受', '轉投資公司'], ['環宇', '認爲', '有助營運轉']]"
0,20211214_209,"藥華藥登生醫股王 660.2萬股私募案再助威藥華藥近期因獲美國藥證助攻股價拉長紅，屢屢創下登錄上櫃交易以來最高股價紀錄。日前，藥華藥公告今年第一次私募普通股，每股定價 177 元、共 660.2 萬股私募案，已於 10 日收足股款，13 日為增資基準日，資金用於充實營運資金、健全財務結構。消息一出，13 日直攻漲停，今日開盤股價已至 422 元，居生醫股王寶座。藥華藥預計今年全年營收有望再衝高、超越去年，加上藥華藥今年收獲韓國及美國雙藥證，展望 2022 年營收成長更是後勢可期。由藥華藥 Besremi 在 11 月 13 日獲得美國上市許可後，歷經一個月到 12 月 13 日，藥華藥股價已大漲 3 倍，昨收在 369 元，成為第 4 季漲勢最無法檔的生技股，近日私募案順利進行，顯見法人對罕見血癌新藥 Ropeginterferon alfa-2b（即 P1101）獲美 FDA 核准，享有 7 年市場獨占權的長線業績看好看旺。藥華藥的 P1101，為創新長效型干擾素藥物，目前被核准治療真性紅血球增多症（PV）患者，並享有七年市場獨占權；另外，在美國保險給付許可下，這項藥品預計定價每劑 6,988 美元，療程需要 26 劑，總費用約 18.2 萬美元 (約 507 萬元），由於全美國共有 16 萬名 PV 患者， 藥華藥的目標病患族群鎖定 8 萬名，將搶攻逾 4,000 億元市場商機，且患者接受治療後須終身用藥，亦即營收獲利不是一次性，而是隨著業務進展與不同適應症藥證進展累進成長。目前已透過藥華藥美國子公司通路展開銷售。值得一提的是，此次藥華藥獲美核准 P1101 藥證共計達成三項創舉，首先是第一個獲 FDA 核准無論 PV 患者先前是否接受過其他治療方式均可使用的藥品；其次是第一個獲 FDA 核准所有成人 PV 患者均可使用的藥品；第三是第一個獲 FDA 核准專門用於治療 PV 的干擾素療法。","[['近期華藥', '創下', '最高股價紀錄'], ['近期華藥創下最高股價紀錄', '登錄', '上櫃交易'], ['、', '共', '萬股'], [' 日', '爲', '增資基準日'], ['資金', '用於', '充實營運資金'], ['開盤股價', '至', '422元'], ['藥華藥', '預計', '營收'], ['加上藥華藥', '收穫', '雙藥證'], ['展望', '更是', '後勢可期'], ['藥華藥Besremi', '獲得', '上市許可'], ['昨', '收在', '369元'], ['Ropeginterferon alfa-2b', '即', 'P1101'], ['法人', '獲', 'FDA覈准'], [' P1101', '爲', '創新'], ['療程', '需要', '劑26'], ['患者', '接受', '治療'], ['營收穫利', '不是', '一次性'], ['使用藥品', '值得', '提'], ['值得提的', '是', '共計達成三項創舉'], ['共計', '達成', '三項創舉'], ['第一個', '獲', '覈准患者接受治療方式'], ['FDA', '覈准', 'PV'], ['覈准患者', '接受', '治療方式'], ['FDA', '覈准', '所有成人PV'], ['第三', '是', '獲用於治療干擾素療法'], ['第一個', '獲', '用於治療']]"
