,News,All,SVO
0,20151005_1800,全國首套百萬噸級煤間接液化製油項目在陝西投產據《新華網》報導，全國首套百萬噸級煤間接液化製油項目，日前在榆林市的陝西未來能源化工有限公司投產。「十三五」期間，該公司將形成500萬噸的製油能力。據悉，該項目核心技術採用兗礦集團自主研發的低溫費托合成專利技術。總投資164億元(下同)，原煤年用量500萬噸。項目投產後，年產油品115萬噸，可實現年銷售收入76億元。(ca/t)~阿思達克財經新聞網址: www.aastocks.com,"[['該公司', '形成', '制油能力'], ['的', '制', '油'], ['核心技術', '採用', '低溫費託合成專利技術']]"
0,20151005_1801,【本地新聞】曾蔭權到東裁法院更多精彩內容 請登陸財華智庫網 () 財華香港網 ()或現代電視 (),"[['曾蔭權', '到', '東裁法院']]"
0,20151005_1802,"恒投證券今起招股 入場費约4343元香港, 2015年10月5日 - (亞太商訊) - 港股徘徊，仍有一眾新股趕月尾上市。惟三隻新股無懼市況波動上周起招股，市場反應略為冷淡，反映投資者仍相當謹慎。本週開始新股招股陸續有來，今日恒投證券（股票代碼：1476）公開招股。據招股書顯示，恒投證券是次擬全球發售约3.92億股，其中本港發售10%，國際配售90%。最高招股價4.3港元，每手1000股，入場費約4343元，公開招股將於10月7日結束，10月15日掛牌。公司已獲三名基石投資者認購發售股份約三成，包括陝西煤業化工集團控股的開源證券，認購約2億元；以及民信金控控股的Nice Hill和另一間私募股本基金Pohua分別認購2,000萬美元及1,500萬美元。發展勢頭強勁恒投證券昨日召開新聞發佈會，會上恒投證券總裁牛壯介紹：「儘管6月開始股市出現波動，但恒投證券對傳統經濟業務的依賴不強，且依託公司穩健的資產管理業務，公司6-7月資產管理業績逆市增長。」目前中國許多機構及高淨值投資者正在增加資產支援證券及另類投資的分配額度，以分散風險及維持高水平的目標絕對回報。由於此類投資的接受程度提高，帶動該類產品的市場增長。於往績記錄期，恒投證券成功推出資產支援證券業務及另類投資業務，並收購了基金管理業務。按中國證券投資基金業協會存檔及批准的交易數目計算，截至最後實際可行日期，恒投證券資產支援證券交易名列第一。其資管業務已經成為營業收入的重要組成部分和新的利潤增長點。恒投證券總裁牛壯指出，公司除與騰訊合作推出網上融資平台外，亦有發展自身網上平台，未來不排除獨自發展或與其他互聯網企業合作發展網上平台，以把握「互聯網+」的政策機遇。該集團已開發線上證券平台及移動應用程式，為內地新三板報價證券設立私募股權融資平台。差異化規則顯著恒投證券收益增長迅速，盈利能力提升顯著。據公開資料顯示，其收益由2012年的8.74億元（，下同）增加62.7%至2013年的14.222億元，並進一步增加59.6%至2014年的22.695億元，複合年增長率為61.1%。股東應占溢利由2012年的1.116億元增加257.6%至2013年的3.991億元，並進一步增加63.9%至2014年的6.541億元，複合年增長率為142.1%。 投資管理是中國金融服務行業中增長快速的業務板塊，恒投證券亦在該版塊表現突出。據招股書顯示，恒投證券的資產管理規模由截至2012年12月31日的147.057億元增至截至2015年3月31日的157.583億元。此外，恒投證券的融資融券業務、資產管理業務及自營交易業務於往績記錄期亦取得強勁增長。恒投證券為於內蒙古注册的中國中小型券商，前身為於1988年成立的內蒙古自治區呼和浩特證券公司，2002年易名為恒泰證券，今年在香港注册爲恒投證券並開展業務。此外，恒投證券是中國首家成立及管理以房地產項目、藝術品、電視劇集及電影製作為目標的基金的證券公司。公開發行資料顯示其集資用途為：預計約50%將用於資本中介業務，包括為融資融券及股票質押式回購業務提供資金，並發展網上融資融券及股票質押式回購服務（如倍賺寶）；約30%將用於發展全國中小企業股份轉讓系統（新三板）做市業務，並計劃使用全球發售所得款項收購具有發展潛力及市場利益的新三板報價公司的庫存股份；約20%將用於繼續增長及提升互聯網金融業務。恒投證券(1476)招股概要發行價格區間: 每股H股3.92-4.3港元每手股數: 1000股入場費: 約4343港元發行股數	- 392,040,000股H股（包括恒投證券將發行的- 356,400,000股H股及售股股東將提呈發售的- 35,640,000股銷售股份，視乎超額配股權行使與否而定）公開發售日期: 9月30日至10月7日中午12時正上市日期: 10月15日Copyright 2015 ACN Newswire. All rights reserved.","[['恆投證券', '招股', '約4343元香港'], ['恆投證券', '是', '3.92億股發售'], ['本港', '發售', '10%'], ['國際', '配售', '90%'], ['公司', '獲', '三成'], ['強勁恆投證券', '召開', '新聞發佈會'], ['股市', '出現', '波動'], ['許多機構', '增加', '資產支援證券'], ['其資管業務', '成爲', '組成部分'], ['恆投證券總裁牛壯', '指出', '公司有網上平臺'], ['公司', '有', '網上平臺'], ['該集團', '開發', '線上證券平臺'], ['其收益', '增加', '62.7%14.222億元'], ['複合年增長率', '爲', '61.1%'], ['佔溢利', '增加', '2013年3.991億元'], ['複合年增長率', '爲', '142.1%'], ['投資管理', '是', '業務板塊'], ['2012年12月31日147.057億元', '增至', '2015年3月31日157.583億元'], ['融資業務', '取得', '增長'], ['恆投證券', '爲', '恆泰證券'], ['恆投證券', '是', '爲目標基金證券公司'], ['電影製作', '爲', '目標基金'], ['50%', '用於', '資本中介業務'], ['展網上融資融券服務', '賺', '寶'], ['約30%', '用於', '發展'], ['新三板系統', '做', '市業務'], ['收購', '具有', '發展潛力'], ['20%', '用於', '增長金融業務'], ['恆投證券1476', '發行', '價格區間'], ['將', '提呈', '發售'], ['銷售股份', '視乎', '超額配股權行使定'], ['，', '視乎', '超額配股權行使定']]"
0,20151005_1803,穩懋9月營收10.33億元年減3.36% 1— 9月達88.18億元穩懋()2015年 9月營收資料(單位:千元),[]
0,20151005_1804,廉署起訴前行政長官曾蔭權行為失當罪名 今午提堂廉政公署公布，早上落案起訴前行政長官曾蔭權兩項公職人員行為失當罪名，涉嫌違反《普通法》。被告將於下午二時半在東區裁判法院提堂。曾蔭權已獲廉署准予保釋，以待下午應訊。首項控罪指曾蔭權涉嫌於2010年11月2日至2012年1月20日期間，作為特區行政長官，沒有合理辯解或理由，故意作出不當行為，即在行政會議討論及批准雄濤廣播有限公司的牌照或相關申請時，隱瞞或沒有申報，或披露他正與雄濤的大股東黃楚標商討深圳東海花園一住宅單位的租約，及在2010年11月向黃楚標的公司支付80萬元。第二項控罪指曾蔭權涉嫌於大約2010年12月至2011年7月期間，沒有合理辯解或理由，建議將一名建築師獲在香港特區的授勳機制下考慮被提名時，隱瞞或沒有向時任行政長官辦公室常任秘書長、發展局或授勳及非官守太平紳士遴選委員會，披露他就該住宅單位的利益，及該建築師獲受聘就該住宅單位進行室內設計工程。律政司發聲明指，對曾蔭權提出檢控，是在小心和全面考慮現有證據、相關法律和檢控守則後作出的決定，律政司亦曾向海外御用大律師取得獨立法律意見。是次決定，是律政司獨立作出的決定，並沒有受到任何干涉。而曾蔭權發表聲明表示在過去三年多，一直全面配合廉政公署的調查，指自己問心無愧，深信法庭會還他清白。 (to/w)~阿思達克財經新聞網址: www.aastocks.com,"[['前行政長官', '蔭權', '公職人員行爲失當罪名'], ['曾蔭權', '獲', '廉署准予'], ['曾蔭權', '獲以', '待應訊'], ['曾蔭權', '涉嫌', '作爲特區行政長官'], ['控罪指曾蔭權', '涉嫌', '辯解'], ['獲', '在', '香港特區'], ['該建築師', '獲', '就該住宅單位'], ['律政司', '取得', '法律意見'], ['曾蔭權', '發表', '聲明']]"
0,20151005_1805,大宗商品價跌不停 投資人大舉攜金奔離南非南非因大宗商品價格下跌受到衝擊；圖為南非國旗。 (圖:AFP)近年來南非發展亮眼，不僅擠身全球發展最佳的新興市場之一，同時也名列「金磚五國」 (BRICS) 之中。然而，全球大宗商品市場驟跌，預示著南非成長前景已響起警鐘。媒體《CNBC》報導，由於中國大陸經濟放緩的緣故，嚴重影響大宗商品的價格走勢，國際金融協會 (Institute of International Finance) 上週五 (2日) 發表最新報告指出，全球新興市場今年淨資本流出預估將高達 5410 億美元，而淨資本流入將呈現負值，係 1988 年以來首見。受到衝擊的新興市場雖多在亞洲，不過根據世界銀行 (World Bank) 的數據顯示，南非係主要大宗商品的淨出口國，意味著在價格大跌、全球需求停滯的衝擊下，未來可能會跌入衰退。同時，投資人大量拋售相關資產，匯率也跌入歷史低點；法國興業銀行 (Societe Generale) 策略師 Bernd Berg 更稱這股跌勢係「史無前例」。儘管南非在年初時還有不錯的表現，第 1 季繳出正成長，但第 2 季經濟卻萎縮 1.3% ，顯示全面衰退的危機很可能爆發。國際貨幣基金 (IMF) 上週提出警訊，稱南非以及其他仰賴大宗商品出口的國家未來 2 年的經濟成長很可能受到重擊。另外，自 7 月底以來，新興市場的債券與股票大幅滑落，南非也未躲過這次衝擊。根據投資銀行巴克萊非洲 (Barclays Africa) 指出，美國聯準會 (Fed) 預期升息以及中國大陸經濟放緩的恐慌，已嚴重打擊南非與其他新興市場。分析師也認為，投資人越來越不相信這些新興市場過去幾年的成功經驗。然而，巴克萊非洲的經濟學家 Mike Keenan 則指出，若就年初至今來看，南非的資本流入仍持續增加、股票資金流入也維持在 6 年糕點、經常帳赤字在最近的季度也縮小。然而，南非對外部資金需求相對而言仍相當大，這也使得外界對南非的國際收支平衡與匯率前景仍存擔憂。,"[['圖', '爲', '南非國旗'], ['大宗商品市場跌', '預示', '成長前景響起警鐘'], ['成長前景', '響起', '警鐘'], ['媒體CNBC', '報導', '影響價格走勢'], ['最新報告', '指出', '淨資本流出預估高達5410 億美元'], ['淨資本流出預估', '高達', '5410 億美元'], ['衰退', '受到', '衝擊'], ['受到衝擊新興市場', '在', '亞洲'], ['出口國', '意味著', '跌入衰退'], ['投資人', '拋售', '相關資產'], ['匯率', '跌入', '歷史低點'], ['法國興業銀行Societe GeneraleBernd Berg', '稱', '史無前例'], ['南非', '還有', '不錯表現'], ['第 2季經濟', '萎縮', '1.3% '], ['以及其他', '仰賴', '商品大宗出口'], ['經濟成長', '受到', '重擊'], ['南非', '躲過', '這次衝擊'], ['投資銀行巴克萊非洲Barclays Africa', '指出', '預期Fed打擊南非'], ['預期Fed', '打擊', '南非'], ['分析師', '認爲', '投資人相信成功經驗'], ['投資人', '相信', '成功經驗'], ['非洲經濟學家MikeKeenan', '指出', '6年糕點帳赤字縮小']]"
0,20151005_1806,《股市》13:45台期指10 報8335.00點，漲57.00點或0.69%《股市》13:45台期指10 報8335.00點，漲57.00點或0.69%。免責聲明：本文所載資料僅供參考，並不構成投資建議，鉅亨網對該資料或使用該資料所導致的結果概不承擔任何責任。該資訊若與事實不符，應以商品原交易所之公佈為主。,"[['10', '報', '8335.00點'], ['10', '報', '8335.00點'], ['導致結果', '承擔', '任何責任']]"
0,20151005_1807,台灣加權指數5日收盤漲47.33點或0.57% 報8352.36點台灣5日收盤漲47.33點或0.57%，報8352.36點，成交金額829.99億元。,[]
0,20151005_1808,星能電力9月營收3.99億元年減39.89% 1— 9月達46.83億元星能電力(8392-TW)2015年 9月營收資料(單位:千元),"[['-', 'TW', '8392']]"
0,20151005_1809,國際廢鋼報價續跌 豐興本周廢鋼、鋼筋創今年新低受到國際廢鋼報價續跌衝擊，豐興()再度調降本周廢鋼及鋼筋報價，其中廢鋼調降200元，每公噸收購牌價降至4300元，鋼筋調降400元，每公噸牌價降為11200元，紛創今年新低。僅型鋼持平，維持每公噸17000元。國際廢鋼報價一度在8月反彈，連帶帶動豐興8月報價也跟著回升，不過9月開始至今，國際廢鋼報價又呈現下跌，不僅將8月的漲幅全部跌完，甚至10月的報價也沒有止跌跡象。以今年的鋼筋報價為例，走勢更是一路趨跌，今年1月每公噸報價還維持在約16000元附近，2月開始走跌，一路跌到5月的13600元，6月稍有止穩，不過7月又開始下跌，8月跌到11700元後止跌反彈，9月又呈現趨跌，累積今年跌幅已經達30%。,"[['廢鋼', '受到', '續跌衝擊'], ['收購牌價', '降至', '4300元'], ['每公噸牌價', '降', '400元'], ['國際廢鋼報價', '呈現', '下跌'], ['10月報價', '沒有', '止跌跡象'], ['走勢', '是', '跌'], ['每公噸報價', '維持在', '約16000元附近'], ['今年跌幅', '達', '30%']]"
