,date,title,content
0,2017/01/31,〈雞年產業景氣展望〉2017車市要創高 關鍵在2大因素,2016 年台灣車市在政府汰舊換新補助政策帶動下，換購需求湧現，加上車廠陸續推重量級新車以及大手筆促銷，全年熱銷近 44 萬台、創 11 年以來新高。展望 2017，車市龍頭和泰車 () 估今年持平或小增，法人則提醒，進口車銷量成長強勁，恐排擠國產車市占，先暫時中性看待成車類股。和泰車認為，儘管補助政策持續仍有利刺激銷售，不過，美國總統川普政策使國際經濟情勢不確定性高，對台灣影響多大有待觀察，因此，暫時對今年車市持保守態度，估僅持平、頂多小增。國泰證期研究部則指出，未來國內車市銷量能否持續成長，觀察重點在各車廠推新車款的進度，同時要留意進口車銷量成長強勁，恐排擠國產車市占。去年全台進口車銷售強強滾，全年熱銷 7.5 萬台、創新高，年增 6.2%，成長幅度高於整體市場的 4.5%；國產車銷售成長反而低於平均，國泰證期分析主因是近年國產車未推出大改款車系，僅有特仕車和小改款，較不具吸引力，反觀進口小車正以與國產高階車種訂價相近的策略，侵蝕部分國產車市場。除了成車廠商，投資人還可留意汽車零組件的展望。其中，中國車市是全世界最大的汽車銷售國，占比達 30%，儘管中國大陸購買 1600cc 及以下排氣量汽車稅率 5% 的優惠已在去年底結束，今年提高到 7.5%，但 2018 年起才恢復 10% 的法定稅率，仍對車市有一定的激勵效果，可觀察以 OE 零組件為主的業者如廣華 - KY()、劍麟 ()、豐祥 - KY()、皇田 ()、江申 () 等。另一方面，中國自 2016 年 9 月全國汽車標準化技術委員會通過國家標準項目和相關審稿後，各界共識中國將在 2018 年推動 TPMS(胎壓偵測器) 立法強制安裝，以中國一年至少 2000 萬台新車估算，一年 TPMS 用量將高達 8000 萬顆以上，成為單一最大市場，相關業者業績具想像空間。不過，法人提醒，台灣廠商向來以歐美 AM 市場為發展重心，OEM 所用 TPMS 規格和 AM 市場所用不同，台廠若想爭取中國市場訂單，有更高的挑戰難度，廠商如何因應調整生產策略是接下來觀察的方向。車用電子方面，由於 2016 年導車影像已普及化，市場預期自動煞車系統 (AEB) 是下一波產業高峰。法人說明，AEB 是高單價產品，全系統約需要 1800 美元，入門款市區系統 (City 單價約 250 美元，配合立法和自動駕駛重要相關配備，未來有望帶起一波汽車電子產業的高峰，以中國車廠規劃和量產時程，料時間點將落在 2018 年。
1,2017/01/31,〈雞年產業景氣展望〉老船拆解加速+需求復甦 海運業春天來臨,"2016 年在鋼鐵、煤產能利用率回升以及回補庫存的帶動下， (BDI) 彈升約 1 倍，然而，由於運價水準與損平點有段距離，多數國內散裝航商實質獲利不明顯，展望 2017 年，業者普遍看好春天將至。散裝航商裕民 () 指出，航運產業運能嚴重供過於求的困境，已出現緩解的跡象；慧洋 - KY() 董事長藍俊昇更直言，未來 4 年新法規陸續上路，航運市場一定會出現很大轉變，隨著老船淘汰，不排除今年下半年起，航運要復甦了！裕民指出，2015 年以來，已拆解的老舊海岬型船舶載重噸合計約 2,800 萬噸，相較 2013-2014 年期間拆解的載重噸總量僅 1,200 萬噸，成長比率高達 131%；同時，近 3 年新增下水營運的新船載重噸增加不到 5,400 萬噸，相較 2010-2012 年間增加的 1 億 2,600 萬噸，大幅下降 134%。也就是說，隨著老舊船舶加速拆解，加上船舶噸位成長情形日益趨緩，供需逐漸達到平衡。從基本面來看，裕民認為新興國家持續加強各項基礎建設，再加上美國總統川普主張以基礎建設為主的經濟復甦政策，將帶動國際原物料貿易需求，散裝航運市場逐步回溫。慧洋則指出，今年 9 月 8 日起全球將強制實施壓艙水管理系統，屆時「會有很多老船連開都開不出去」，而老舊船舶安裝此新系統又不敷成本，淘汰機會高，有助供過於求的狀況大幅緩和。若觀察貨櫃海運，根據法國海運諮詢機構 Alphaliner 最新調查，今 (2017) 年延後交船的狀況比原本預期更多，又老船拆解量增、韓進海運去年第 4 季破產退出市場等因素，艙位供給過剩的壓力減緩，供需差距已明顯縮小，陽明 () 因此看待海運相對樂觀，預料今年表現將比去年好。不過，法人研究機構提醒，今年要留意的是，近一年來遠洋航商在運價低迷、不堪虧損下，積極布局亞洲近洋線，破壞了原本平衡的格局，不排除未來遠洋航線的競爭壓力逐漸擴散到近洋航線，而川普的貿易保護政策，恐怕也再為與貿易表現高度正相關的的貨櫃海運增添變數。"
2,2017/01/31,〈雞年產業景氣展望〉代工業各自布局 手機、物聯網、智慧裝置應用扮火車頭,近年各家電子代工業者各自尋找新利基，鎖定手機、伺服器、資料中心，智慧穿戴裝置、物聯網應用等新產品，包含仁寶 ()、和碩 ()、緯創 ()、英業達 () 與廣達 () 等，持續布局並出貨新產品，全年營運表現仍有機會看升。代工業過去高度仰賴 PC 產品，近年各家多角化佈局，其中廣達雖然多數仍以筆電為主，但非筆電包含伺服器、AIO PC、雲端相關資料中心、智慧手錶等產品，近年營收比重持續提升，去年廣達受筆電產業下滑壓力影響，全年營收仍較前年下滑，但非筆電的表現持穩，今年在伺服器與穿戴裝置等產品出貨帶動下，仍有成長空間。仁寶去年也受 PC 產品出貨下滑影響，不過仁寶加快布局非 PC 產品，今年除 PC 產品中的 AIO PC 出貨可大幅成長，智慧裝置則受大客戶樂視的財務狀況影響而估衰退，但物聯網與穿戴裝置表現最強勁，出貨將較去年倍增，也將推升今年營運成長。英業達今年整體裝置出貨量也將逾億台，表現比去年、前年都好，其中 PC、伺服器出貨預期可成長，而手持裝置出貨量雖然平平，但穿戴與智能家居產品出貨預期可以明顯成長，整體裝置數量預期較去年增加，帶動營收成長近 1 成。蘋果相關代工廠則有和碩與緯創，其中和碩今年預期過去幾年布局的新品，將陸續在今年看到成果，另外和碩也不擔心 iPhone 遭到對手搶單，因和碩非最大代工廠。緯創對今年的展望相對樂觀許多，預期今年手機出貨可較去年成長，全年營收也將延續去年動能持續增加，可望再創歷史新高，市場解讀緯創持續瓜分蘋果代工廠鴻海與和碩的訂單，將是今年蘋果組裝廠中最有機會表現突出的廠商。緯創並積極擴充手機組裝產能，市場解讀接單動能相當強勁。整體來看，今年各代工廠表現各擁題材，除 PC 市場衰退幅度持續走緩，行動裝置、物聯網與穿戴裝置相關產品出貨動能都可望在今年持續加溫。然而，代工業今年最大的挑戰之一在匯率波動的不確定性，尤其是國際經濟局勢變化大，對各家匯率操作將是一大挑戰。
3,2017/01/31,〈雞年產業景氣展望〉PC業聚焦延伸產品 VR、AR 將成今年重點,PC 市況去年下半年回溫，宏碁 () 全球總裁陳俊聖先前也強調，PC 榮景即將再現，可預期今年各 PC 廠營運表現仍可望延續去年的穩健步伐；另外，各大廠也都從 PC 延伸新應用，華碩 () 有陪伴型機器人 Zenbo，並計畫推出混合實境 (AR ) 手機與虛擬實境 ( VR ) 頭戴裝置；宏碁則除自建雲、電競新品外，還有與 IMAX 合作 VR 頭戴裝置，可預期 VR 將是今年兩家品牌大廠重心所在。研調機構對今年 PC 產業看法仍保守，預期今年市場規模將持續下滑，但減幅將持續收斂。陳俊聖則認為，PC 產業已逐漸回到過去榮景，產品供不應求，但一部分是因零組件缺貨，另一部分則是產品逐漸到位，已能滿足到消費者需求，因此才導致供貨不及的情形。雙 A 去年也都各有布局，華碩專注智慧手機銷量，並在電競、傳統筆電等產品穩扎穩打；宏碁則持續拓展新領域，包含自建雲、VR 頭戴裝置以及電競產品。從今年來看，PC 廠仍將持續推新品，以維持營運成長空間，其中筆電產品輕薄趨勢確立，市場也有需求；此外，商用換機潮以及電競市場，也將是各家兵家必爭之地。非 PC 部分，華碩推 Zenbo 後市場關注度大幅提升，董事長施崇棠透露 Zenbo 還會結合更多人工智慧與服務應用，提供消費者更多不同服務，預期也將是今年華碩的重點。華碩也將推出支援 AR、VR 介面的手機，同時市場也關注華碩單純的 VR 頭戴裝置推出時間點。宏碁在筆電產品線與華碩的方向一致，傳統型產品朝輕薄化趨勢走，電競則積極耕耘更新、高效能的產品，包含電競桌機、筆電與曲面螢幕。非筆電部分，宏碁還有自建雲、與 IMAX 合作的 VR 頭戴裝置，另外近期宏碁也與聯發科、台北市悠遊卡公司合作共同贈送 1.3 萬支智慧手錶，陳俊聖透露該產品後續也將上市銷售，穿戴產品預期也會是今年的重點。宏碁去年進行資產減損，今年整體折舊費用支出可減少 700 萬美元 (約 2.2 億元)，明、後年將持續攤提，但金額將持續減少，儘管宏碁去年營運又轉虧，但可預期今年後續表現將持續走穩。
4,2017/01/30,期交所盤後交易制度五月實施,國內外市場近年來因不時出現的黑天鵝而震盪加劇，期貨避險與交易需求持續升溫，期交所今年五月將完成盤後交易平台，比照國外交易所在期貨收盤後進行盤後交易。期交所董事長劉連煜表示，盤後交易時間初步規劃將交易到隔天凌晨五點，推估成交量約為日盤的一至三成，初期保守推估量能大約 3 萬口左右。（張佳琪報導）因應市場需求，台灣期貨交易所宣佈建置盤後交易制度，提供更長時間的交易管道。期交所董事長劉連煜表示，目前規劃建置盤後交易平台，各類型期貨商品一般交易時段收盤後就開放交易，盤後交易時間將會到隔天的凌晨五點，預計五月份可以正式實施。他說，根據國際各市場的經驗，盤後交易的成交量大約是日盤的一到三成，期交所推估未來盤後交易推出後成交量約為 3 萬口。劉連煜說：「國際間大約是日盤的一成到三成，我們也希望能夠正面，也希望是一到三成。當然，初期我們比較保守估計，初期是 3 萬口的預估量」。期交所新年度的新商品規劃推出美國及  指數期貨，預計盤後交易制度上線時可同步上市。另外，也已著手規劃原油期貨商品、期貨指數等新商品準備儘快推出。（照片：期交所提供）
5,2017/01/30,〈雞年產業景氣展望〉紡織業客戶庫存低 惟美國退TPP添變數,紡織業 2016 年受全球品牌服飾廠庫存壓力影響，台灣主要成衣代工廠儒鴻 () 及聚陽 () 全年營收表現都呈現年衰退，所幸去年第 4 季開始，下游客戶庫存降低，這個態勢也可望延伸到今年，然而美國新任總統川普就決定退出 TPP，讓紡織業景氣回春的態勢又添變數。跨太平洋夥伴關係 (The Trans-Pacific Partnership，TPP)，是視為台灣紡織業重拾往日光輝的重要關鍵，由於越南與美國具有免關稅優勢，因此台商也積極往越南設廠佈局，就等 TPP 一通過，免關稅優勢就可發揮。另一方面，由於中國用人成本逐年提高、招工不易及人員流動率高等因素，廠商不是陸續將產線撤出中國，就是將原本分散的廠區集中整併，藉以提高產能利用率。然而川普卻大筆一揮，宣布美國不參加 TPP，也讓廠商期待的免關稅優勢煙消雲散。法人表示，展望 2017 年，由於國際油價回升使得紡纖原料價格上揚，加上智慧型紡織市場前景看俏，利基型的紡織市場成為台灣廠商必須要更加努力擴展市佔率的一塊。另外，對抗氣候暖化的重要公約《巴黎氣候協定》也在去年 11 月正式生效後，全球知名運動品牌陸續發表綠色宣言，亦有助於台灣廠商環保纖維出貨成長。2016 年的紡織業年度大展「台北紡織展」，主辦單位紡拓會也表示，隨著產業趨勢變化，包括永續環保紡織品及智慧型紡織品，將是 2 大展出重點，其中永續環保紡織品主要與巴黎協定氣候公約將在 11 月 4 日正式生效有關，至於智慧型紡織品則可結合台灣強勢產業 IT 產業，創造跨產業的商業模式。法人指出，在川普廢除 TPP 後，另外一個困境則是川普會不會要求紡織業也到美國製造，由於紡織對勞工的需求更大，在美國人工成本更高的狀況下，恐將是成為影響台系紡織廠今年營運表現的另一個關鍵變數。
6,2017/01/30,〈雞年產業景氣展望〉金融業2大利多加持 獲利可望金雞起舞,受惠美國聯準會今 (2017) 年升息腳步可能加快，利率走升有助銀行業擴大信用利差，加上景氣回春，可望推升銀行貸款業務成長，預期金融產業今年可望揮別猴年獲利下滑陰霾，隨升息及景氣 2 大利多「聞雞起舞」。一如市場預期，去年 12 月 14 日美國聯準會主席葉倫宣布升息一碼，並在會後記者會表示，當前美國景氣成長力道強勁，就業市場活絡，由於景氣復甦態勢確立，聯準會決策官員也預期 2017 年美國可能升息 3 次。美國利率將持續往上走高，金融利率價差擴大，海外投資部位也將提升，預期此波美國升息將延續到 2018 年。2016 年台灣金融業因為低利環境、兆豐遭美鉅額裁罰 57 億元以及壞帳衝擊等 3 大不利因素影響，整體國銀去 (2016) 年稅前盈餘 3000.6 億元，年衰退 6.1%；不過，2017 年進入升息循環後，這些不利因素可望削減，法人預估，台灣整體銀行以及壽險業者獲利年成長上看 10%受惠於升息，將以外幣部位高的兆豐金 ()、中信金 () 和壽險龍頭的富邦金 ()、國泰金 () 為首。由於聯準會對 2017 年升息展望至 3 次，預期外幣放款部位較高的銀行受惠升息幅度較大，包括兆豐銀（外幣放款占總放款 32%）、中信銀（22%），預估每次升息對淨利差影響約 1.5 至 2%，因此兆豐金與中信金，將是升息受益股。美國經濟成長力道強勁，將可帶動債券殖利率進一步提升，有利於壽險公司海外債券的投資，尤其近年受到國內市場利率低迷影響，壽險公司投資海外債部位比率持續上升，經常性收益和美國殖利率連動性很高，美國聯準會升息將有助於提高壽險公司海外債再投資報酬率提升，改善利差結構。
7,2017/01/30,〈雞年產業景氣展望〉工業4.0與美基礎建設  IPC今年景氣看旺,工業電腦產業去年下半年反應全球經濟不確定性，景氣動能略為熄火，不過產業龍頭研華 () 董事長劉克振在年底時報佳音，認為景氣已明顯回溫，為產業注入強心針。劉克振認為，工業電腦景氣已經回溫，預期可一路好到今年，研華總經理何春盛尾牙時也說，工業 4.0 概念已逐漸獲得市場接受，隨著工廠自動化與智慧化滲透率攀升，將支撐工業電腦產業發展。另一個工業電腦產業的利多，來自美國新任總統川普，其喊出的美國製造與擴大基礎建設政策，也將成為工業電腦產業後續成長動能之所在，今年整體產業市況看旺。劉克振的正向看法，主要來自於工業 4.0 的概念持續發散；何春盛也認為，近幾年亞洲地區對工業 4.0 接受度持續提升，導入意願與家數持續增加，使得去年研華亞洲地區營業額表現亮眼。何春盛認為，許多大廠已導入工廠智動化的概念，但全球有千萬家以上工廠，工業 4.0 的滲透率仍有成長空間，隨著工業 4.0 的導入，未來將有更多廠房須使用工業電腦、網通、自動化設備等相關硬體與解決方案，對台灣工業電腦廠與研華都是很好的動能。另外一個今年工業電腦景氣的動能，則來自美國市場的復甦，川普上任後就喊出美國製造，而工業電腦專長是小量多樣，過去許多廠商為滿足客戶需求就已在美國設有終端組裝產線，若美國製造真的發生，對工業電腦廠將是一個利多。此外，川普未來可能大興土木，在美國興建更多基礎建設，在物聯網、工業 4.0 等概念支撐下，對台灣相關 IPC 廠商也是正向的誘因。研華就看好今年營收可望較去年持續成長 1 成以上，其中，歐美地區表現都將比今年好，大中華區的動能則持續走揚。
8,2017/01/30,〈雞年產業景氣展望〉價格戰衝擊電信獲利 今年還有頻譜競標壓力,電信三雄中華電 ()、台灣大 () 及遠傳 () 去年獲利均較前年衰退，今年同樣再面臨語音營收下滑，同業價格戰威脅，加上新一波頻譜競標也要開打，法人保守看電信業今年表現，維持「中立」評等。中華電、台灣大、遠傳去年每股純益各為 5.16 元、5.63 元及 3.5 元，分別年減 6.5%、2.3% 及 0.8%。就目前已公布今年財測的業者來看，僅台灣大預估每股純益 5.28 元，還能維持「保 5」，但仍年減 6%；龍頭中華電預估今年每股純益僅 4.75 元，寫下 8 年新低；透露今年電信業競爭壓力仍大。法人認為，受 2G、3G 用戶轉 4G，在 SIM 卡集中化衝擊下，截至 2016 年 11 月全台行動用戶數衰退 1.53% 至 2895 萬戶，電信三雄中，中華電 2G、3G 用戶數最多，去年行動用戶數衰退 3.5%，預期今年 3 家電信公司仍將持續推動 2G、3G 用戶轉 4G，中華電仍將面臨行動用戶數流失的情況。另外，今年吃到飽費率不易退場，但是對 ARPU 值的衝擊有限，法人指出，在吃到飽費率不易退場下，造成費率呈現 1000 元以上及 600 元以下兩極化的發展，但 3 家電信公司 ARPU 值並未見到明顯衰退，預期今年 3 家電信公司持續提高網路品質及加值服務，ARPU 值有機會看到 1% 的成長率。法人認為，在電信市場競爭下，吃到飽費率不易退場，但在消費者使用中、低價手機比重提高，3 家電信公司逐步減少手機補貼費用，今年仍將持續減少手機補貼費用的趨勢，有助台灣大及遠傳 EBITDA 可望持續維持 3-5% 的成長率。法人指出，今年 3 家電信公司仍因語音相關收入下滑的影響，合併營收成長不易，但是在攤銷及行銷費用支出則是增加，因此獲利成長有限，維持電信產業「中立」評等，需留意 ARPU 值提昇不如預期，及折舊、攤提費用高於預期的投資風險。中華電及台灣大在農曆年封關後舉辦法人說明會，公布今年財測目標，中華電今年財務預測合併營收 2311.6 億元，年增 0.5%；稅前盈餘 456.9 億元，年減 7.1%；歸屬於母公司業主淨利 368.9 億元，年減 7.8%；每股純益 4.75 元，寫下自 2010 年來近 8 年的每股獲利新低，年減 7.8%。台灣大今年財預營收 1188.5 億元，年增 2%；營業淨利 185.6 億元，年減 7%；稅前盈餘 179 億元，年減 7%；稅後純益 143.8 億元，年減 6%； 每股純益 5.28 元，較去年的 5.63 元衰退。從電信兩強今年財測來看，受市場競爭激烈、價格戰打不停影響，預估今年獲都呈現衰退，今年還有 2100MHz 頻譜競標戰要打，也將是一大筆的支出，對電信來說，低價 4G 吃到不退場，殺價衝刺用戶數的情況如果不解決，獲利仍將持續受到壓縮。
9,2017/01/30,〈雞年產業景氣展望〉住宿供給量恐再續增1成 飯店業有壓,2016 年陸客來台人次衰退，但根據觀光局統計，鄰近國家自由行旅客增加，全年來台人次仍連 2 年突破千萬大關。然而，2017 年除了陸客團來台恐持續銳減，隨著旅館供給量不斷快速增加，法人預料，飯店業平均住房收益未來 2 年壓力不小。據觀光局最新統計資料，去年前 3 季國際觀光旅館平均住房率 66.27%，年減 3.51 個百分點；一般觀光旅館平均住房率 61.57%，年衰退 0.49 個百分點，導致平均房價 3831 元，僅微幅提升 0.95%。法人指出，旅館住房率下滑主因是入境旅客人數成長趨緩，加上旅館供給量增加所致。依觀光局預估，2016-2018 年旅館客房供給量分別年增 9.3%、10.1% 和 7%，也就是說，隨著旅館供給量快速增加，但入境旅客成長率若未能跟上，飯店業者未來幾年恐持續面臨平均客房收益下滑的壓力。遠東集團旗下香格里拉台北遠東國際大飯店表示，來台陸客減少對五星飯店整體影響不大，不過，農曆春節陸客是訂房主要族群之一，今年訂房確實有減少，因此，已針對國旅市場推出優惠，希望藉此吸引更多國人在春節期間北上旅遊時入住。台北遠東飯店進一步說明，春節期間向來是中國、香港和國旅自由行旅客為主，今年陸客訂房狀況相較往年確實明顯降溫，就連要請中國廚師前來飯店客座，申請證件都不容易。台北晶華酒店則表示，為了搶國旅客，農曆春節期間將在館內罕見打造新春文創大街，大年初一至初五、每日下午 14 時 30 分至 17 時，位於地下 2 樓的麗晶精品將變身為充滿年節氣息的新春大街，入住晶華酒店和餐飲消費滿額的來客，可體驗多樣在地的民俗技藝童玩，並設有懷舊古早味吹糖、復古手工技藝以及體驗書法樂趣等童趣攤販，帶來客一同回到 50 年代的台灣。台灣央行更呼籲觀光業者，反而可藉由此次陸客減少將危機化為轉機，試著轉型，朝多元國際旅客經營。
