,date,title,content
0,2014/11/01,搶興櫃末班車 10月衝上12家 凌昇、互動、瑞寶下周登板,搶年底興櫃末班車！9月登錄家數今年首度破10家後，10月登錄家數更達12家後，創下今年單月最多，緊接著11月首周將有3家新兵登板，包含太陽能矽材料及導電漿凌昇能源(6490-TW)、專營電信寬頻網路的互動國際數位()、動物疫苗的瑞寶基因(6479-TW)。凌昇將於6日以28元登錄興櫃，主辦券商國票證券，公司自有品牌SL系列，在價格優勢推升下，成功打進國內外太陽能矽原料供應市場，SL系列高階產品現已得到世界各大單晶製造廠認證，成為高規格單晶級矽原料，並發揮「資源再利用」概念，今年生產的矽原料突破2000噸，居全球之冠；同時自國外引進新技術，推出新產品銀漿，年底正式量產，搶攻太陽能下游電池片廠市場。凌昇目前股本2.34億元，今年前三季營收5.56億元，毛利率8.19%，稅後淨利2640萬元，每股盈餘1.21元。互動則選擇7日以每股56元登錄興櫃，主辦券商富邦證券，公司成立於2003年，為跨足電信暨寬頻網路、無線傳輸、數位媒體、雲端資訊及地理資訊系統整合廠商，主要客戶為國內電信固網業者、媒體廣播業者、民間企業、學術與政府部門等，主要銷售模式為結合國際網路暨電信大廠軟硬體及專業技術，整合開發應用平台，提供完整的解決方案，系統整合規劃、咨詢與售後維護服務。同時推出地理資訊系統(GIS)業務。互動目前股本4.2億元，近幾年營運相當不錯，連續3年每股盈餘都超過3元，去年更達4.07元，今年前三季營收為11.61億元，毛利率為39.08%，稅後淨利6851萬元，每股盈餘1.63元。瑞寶為生寶集團旗下子公司，同樣在7日以每股71元登興櫃，主辦券商凱基證券，公司專營動物疫苗研發生產，主要產品為「寬活豬生殖與呼吸道綜合症次單位(豬藍耳病)疫苗PRRSFREE」，2012年4月取得台灣地區動物用藥製造許可證及自由販售證明，為公司目前主要營收來源。目前除積極辦理國外藥證申請外，持續開發豬隻相關新產品，同時跨足寵物市場。
1,2014/11/01,熱門股—台壽保 不動產利益將入帳 股價挑戰月線,台灣人壽(2833-TW)前3季稅後獲利達19.88億元，成長103%，不動產利益預計第4季入帳，RBC可以拚上250%；基本面加持下，外資周五(31日)終於反手買超，拉抬台壽保股價上漲近3%、收在18.15元，一口氣站上5日線、10日線連過2關，下周將挑戰月線。台壽保第3季衝高至15億元以上，主要是有10億元的現金股息進帳，加上投資操作得宜，前3季單季稅後盈餘達19.88億元，每股稅後盈餘2.05元。台壽保出售大台北地區不動產，位於台北市中正區館前路8號10~11F及B2F車位，交易金額3.74億元，處分利益2.59億元，預計今年第4季完成入帳，可望充實資本，RBC可望提高到250%。
2,2014/11/01,熱門股—台虹 反彈攻擊量能浮現 收復季線在望,軟板上游基材軟性銅箔基板(FCCL)及太陽能電池背板廠台虹科技()10月31日爆出7865張的成交大量攻上漲停價45元，本周上漲幅度為6.51%，除成交量能跨越5日、10日、及月均量之外並成功站上短期均線，呈現在股價低檔區價量齊揚的強力反彈格局。台虹科技正式公布2014年第3季的財報，單季稅後盈餘2.9億元，創4個季度新高，單季每股稅後盈餘1.42元；累計今年1-3季稅後盈餘6.99億元，每股稅後盈餘為3.42元。同時，台虹科技也獲買回庫藏股的加持，台虹科技目前正處於執行買回庫藏股期間，台虹科技自10月16日起兩個月內，進場買回3000張庫藏股，將用於轉讓給員工。而在2014年的第4季進入市場需求走淡同時，台虹預估第4季營收在26億元，將較上季下滑6.2%，較去年同期下滑6.4%，而第4季毛利率則預估在22%上下兩個百分點。
3,2014/11/01,熱門股—致伸 內資自救外資回頭 單周強彈17%！,致伸()自9月以來，股價自44.35元打到低檔30.25元，跌幅高達31%，不過本周隨內資法人展開「自救」，外資也終於回補，帶動致伸展開強勁反彈走勢，致伸本周收盤價37元，單周漲幅高達17%，一吐悶氣！致伸第3季合併營收136.2億元，因第2季淡季不淡基期墊高，季增0.2%，但單季營收仍續創2012年掛牌上市以來新高，且對於第4季業績展望，預估將可維持高檔，除了音響產品外，相機鏡頭模組客戶端拉貨力道強勁，包括蘋果、大陸品牌手機，拉貨量可望持續成長。對於致伸下半年的獲利表現，法人也預估將可優於上半年。本周致伸「強彈」火種，是由內資法人自救點燃，投信、自營商本周聯手買超逾1萬張，周五外資終於也見到「回頭」，單日大手筆買超7000多張。
4,2014/11/01,熱門股—東陽 股價創波段低後 法人悄轉買 日買超量創3個月新高,汽車零組件大廠東陽()日前周線連8黑，股價更創下1年半來低點，相當弱勢，不過，下周起進入密集公布第3季財報的時點，三大法人本周五單日買超東陽超過1千張，創7月底以來單日新高，可能是法人看好其第3季財報的匯兌利益，已事先布局所致。東陽9月可望有3000萬元的匯兌利益進帳，推升自結單月合併稅前盈餘衝上1.18億元、年增9%，而進入第4季後，除了美元走強態勢不變，且適逢AM市場旺季，下半年整體獲利轉趨樂觀，吸引法人有意逢低布局。東陽強調，傳統旺季來臨，目前看來可維持旺季應有水準，產能已備齊將全力爭取訂單；另一方面，大陸轉投資18座生產基地已全數運轉，在車市穩定成長的態勢下，將更加積極爭取車廠訂單。法人指出，東陽第4季進入傳統營運旺季，同時，佛山和東陽2大新廠開始正式量產，在AM業務和中國OEM車市皆進入傳統旺季下，毛利率有望隨著稼動率提升而提高。
5,2014/11/01,熱門股—友達 外資近5天大買18萬張 蓄勢挑戰前高,友達()第3季業績表現亮眼，單季稅後淨利為73億元，創17季新高，基本每股盈餘為0.76元，累計前3季每股盈餘1.21元，第4季產能利用率逾9成，對明年需求維持樂觀；外資近5個交易日持續大買逾18萬張，周五單日買超61899張，股價以14.4元收盤，漲幅3.23%，站穩在各均線之上，蓄勢挑戰前波高點。友達公布自行結算2014年第3季財務報表，合併營業額1068.9億元，較第2季增加4.7%，稅後淨利為73億元，其中歸屬於母公司業主淨利為73.3億元，基本每股盈餘為0.76元。友達第3季營業毛利為153.8億元，毛利率14.4%；營業淨利87.8億元，營業淨利率為8.2%；EBITDA獲利率為21.2%；第3季大尺寸出貨量約達2948萬片，較第2季增加2.2%；第3季中小尺寸出貨量約4823萬片，較第2季成長4.2%。友達表示，合計2014年前3季合併營業額為3027.3億元，前3季合併稅後淨利為114.9億元，前3季基本每股盈餘為1.21元。展望第4季，友達表示，在產品組合上將與第3季有略微不同，預估大尺寸出貨量持平，平均銷售單價下滑1-3%，中小尺寸無法滿足部分客戶訂單，但在歲修及為明年新產品預做準備等因素影響，將會適當進行調整，預期整體產能利用率出現下降，但仍會超過9成。友達指出，由於電視尺寸朝向大型化方向發展，加上歐美、中國市場換機潮，另外，智慧型手機及筆記型電腦需求成長，明年市場需求審慎樂觀。友達近期股價由11.65元附近直往上攻，短線漲幅逾23%，股價攻上短期各均線之上，統計外資連續5個交易日大買，大有挑戰前波15.25元高點的氣勢。
6,2014/11/01,熱門股—F-艾美「雙11」打世界盃 電商出貨倍增 股價回神,中國小家電領導品牌艾美特(F-艾美)()在「雙11」宣布打世界盃，市場估計單日銷售金額將會爆表，艾美電商業務將會倍數成長，激勵周五股價低檔回神，大漲超過5%，來到34.85元，站上5日線。目前F-艾美中國電商市場淘寶天貓、京東商城、蘇寧易購、易迅和亞馬遜5個平台，並持續增加其他網上銷售平台，採取多元平台發展，上半年營收比重已達23%，隨著「雙11光棍購物節」全球化帶動下，11月電商業績可望較上月倍數成長，估計今年營收佔比達3成以上。F-艾美下半年重點將放在電暖器消化庫存，並積極調整經銷商銷售策略與投入電子商務活動，加上夏季經銷商已開始銷售非庫存電風扇，營運逐步回溫，法人估計第三季獲利將比第二季好，單季每股盈餘將挑戰1元。F-艾美江西九江新廠，佔地40萬平方米，是深圳廠的近3倍大，已正式投產，目前籌備進展順利，新廠效益將有效降低人工，倉儲與運輸費用，第四季開始就會成效出來，獲利能力將進一步提升。
7,2014/11/01,熱門股—南港舊廠案明年首季拿建照 股價攻上季線 週漲10%,老牌資產股南港輪胎()最受矚目的南港舊廠開發案，獲得階段性突破、通過台北市政府審議，加快開發時程，最快明(2015)年首季可取得建照。股價昨(31)日開盤之後跳空以33.3元漲停，一舉收復季線，累計周漲10.82%。南港舊廠開發案的基地約9457坪，總樓地板面積約 6.8萬坪，將採賣場(4%)、商辦(60%)、住宅(30%)、自用(6%)的綜合開發方向規劃。基地週邊的條件看好，包括南港軟體園區、南港展覽館、南港捷運站、展覽館站、中信總部大樓等。但開發案卡在都市審查階段、延宕多年，經過南港輪胎修正、補件之後，果然推快審議加速，10月30日公告開發案已經經過台北市政府都市設計審議委員會審查後「原則」通過，不用再提會討論。如此一來，南港舊廠開發案最快可望於明年首季取得建照，並將開始預售住宅建案。根據法人估計，南港案在完工銷售之後，將可為南港集團帶來超過100億元的進帳收益。股價昨(31)日開盤之後跳空以33.3元漲停，一舉收復月線、更跳空攻上季線，累計週漲10.82%。
8,2014/11/01,熱門股—辛耘Q4營收續成長 再生晶元產能滿載至明年中,辛耘許明棋認為半導體市場情況良好，對明年第一季也有信心。(鉅亨網記者許庭瑜攝)半導體設備廠辛耘日前舉辦法說會，總經理許明棋表示，第三季獲利較第二季大幅成長1.4倍，與去年同期相當，而第四季也將優於第三季，但是成長幅度還在估計中。且在辛耘3大產能中，再生晶片這塊接單相當暢旺，產能持續滿載，預估將可望維持到明年第二季。辛耘第三季營業收入為6.8億，毛利率42%近年最高，淨利稅後來7700萬，EPS達0.96元，較上一季成長144%，與去年同期相同。不過受到第一季、第二季營收不佳影響，今年前3季EPS表現則是落後去年同期，雖然第四季可望較Q3成長，但全年獲利是否能超越2013年，則還要觀望。在自製設備的部分，包括單晶圓濕製程設備與批次濕製程設備，今年總共出貨超過10台，且部分機台已陸續認列，雖然第三季有遞延的情況，但預估第四季或者第一季將可望進帳。許明棋指出，除了台灣的客戶外，現在也積極布局歐美，東南亞等國家。同時許明棋看好後段先進封裝設備的需求，認為當前段新蓋的12吋廠，20、28奈米都一定會用到先進封裝製成，才能達到輕薄短小，傳輸速率快的需求，所以一定要用先進製成做後段封裝；再加上IOT(物連網)的發展，因此看好後段先進發展速度快於前段市場的成長，並預估這會是半導體未來幾年發展最快的市場。
9,2014/11/01,〈觀察〉PCB產業復甦 HDI板將成台商在全球舞台決戰主戰場,2014第2季之後的全球PCB產業復甦態勢確立，而在全球PCB產值居龍頭地位的台商PCB廠也明顯受惠，在全球3C電子產品設計趨勢及PCB產業生產向亞洲地區集中的走勢下，具有高度資金、技術門檻的高階HDI板將成台商PCB在全球市場決戰的主戰場。在全球高密度連接板(HDI)居龍頭地位的日本大廠Ibiden因馬來西亞工廠良率不佳等因素，原定於9月起產能利用率達滿載的目標並未實現，也因此調降其財測；韓廠三星電機也沒有太好的表現；目前台商PCB廠主要生產HDI廠商包括欣興()、華通()及燿華()、健鼎科技()等，則有積極擴張產能接收市場需求的動作。華通客戶除美商蘋果公司之外，也已打入小米等中國品牌供應鍵，同時，華通針對中高階HDI板需求增加，2014年的資本支出將大幅提升到25億元，隨產能增加下，營運規模再放大，推升業績成長；而華通2015年則依照市場需求，擴充產能往高階HDI移動，預估明年資本支出20億元起跳。華通在重慶涪陵新廠以HDI為主，其第一階段的的設廠完經完成，10月則將會有營收開始貢獻，這一部分在2014年讓華通投資了高達15億元資金，而在市場對於HDI板的需求驅動之下，華通在2015年主要仍在於投資擴充中高階的HDI製程為主，加上對於重慶涪陵廠的再擴充，預估2015年的資本支出將由20億元起跳。華通目前在台灣的桃園、廣東的惠州及重慶的涪陵都設立有HDI生產線，而在明年的擴充重點，華通也在市場對於中高階HDI需求將明顯攀升的預估之下，對於廣東惠州廠將大力投資由現有的一般HDI板提升到進一步生產Anylayer HDI的製程。而就近期的華通營運來看，美商蘋果iPhone 6新產品被視為啟動蘋果營運「超級循環」的劃時代產品，而事實也證明其在歐美市場9月19日的正式推出上市後，已引爆「果粉」們搶購的狂潮，而屬美商蘋果公司PCB供應鏈的華通，在2014年8月營收以29.68億元改寫今年新高，而華通9月的營收以32.45刷新去年11月所創下的30.2億元歷史新高紀錄。而依照華通在9月的出貨熱烈狀況，其營收盛況並將進一步擴大到第4季。而這僅僅是華通在HDI Any Layer產品因蘋果iPhone 6大量組裝需求而提前引爆的營收熱況，同時，蘋果iPhone 6手機在市場熱銷之下，又有追加生產1000萬支的有利新狀況出現，也顯示高階HDI板市場將趨熱。HDI製程產能居台商PCB廠之冠的欣興電子也迎合市場的趨勢大幅投資100億元以上在擴充HDI高階製程產能，其獲利也有明顯的成長；欣興電子2014年第3季也在市場大量需求浮現之下，2014年第3季獲利大幅向上，單季稅後盈餘4.24億元，季增率高達67.59%，年增4.43%，創5季新高，欣興電子2014年1-3季營收451.24億元，毛利率10.01%，稅後盈餘7.64億元，每股稅後盈餘0.5元。
