,date,title,content
0,2019/10/15,WSA上調今年用鋼需求至年增3.9% 估明年成長1.7% 惟有下修風險,世界鋼鐵協會 (WSA)14 日發布發布最新的全球鋼鐵短期展望 (SRO)，上調今年全球鋼鐵需求，年增幅由 4 月預估的 1.3% 上調至 3.9%，明年由原先預估的年增 1% 上調至 1.7%，不過，WSA 也強調，若當前的外在環境不確定性持續影響，全球鋼鐵需求預測恐將面臨下調風險。根據 WSA 報告指出，中國鋼鐵需求強勁，是推升今年全球的鋼鐵需求成長的主因，預估今年中國鋼鐵需求將年增 7.8%，突破 9 億噸，世界其他地區的鋼鐵需求則預計成長 0.2%，達到 8.75 億噸；全球鋼鐵需求將成長 3.9% 至 17.75 萬噸。WSA 認為，明年全球經濟前景仍高度不明朗，全球鋼鐵增幅將收斂至 1.7%，其中中國鋼鐵需求預計成長 1%、世界其他地區則預計成長 2.5%，動能來自新興及發展中經濟體，但若當前的不確定性繼續持續，預測結果將面臨下調風險。WSA 指出，中國今年受惠房地產投資帶動鋼鐵需求，但預計明年將放緩，至於中國以外的發展中經濟體的鋼鐵需求，則是喜憂參半，主要是由於土耳其、中東北非及少數國家經濟增長萎縮。不過，WSA 預計，明年基礎建設投資，將帶動中國外的發展國家鋼鐵需求反彈，重返正成長，增幅高達 4.1%，其中，亞洲地區需求可望最強勁。
1,2019/10/15,可成Q3毛利率低於預期 外資保守看Q4,外資出具報告指出，可成 () 第 3 季營收 278 億元，優於市場預期，但毛利率僅 23.1%，低於市場預期約 11 個百分點，儘管 iPhone 11 銷售優預期，但因規格變化有限，定價及毛利率恐持續受壓至今年底，因此外資保守看可成第 4 季，預計需等到明年新 iPhone 問世後，才會有所改善。 外資指出，雖然 9 月營收創下今年營收高峰，但毛利率回復仍相當有限，主要因激烈競爭帶來的價格壓力，營益率也同步受壓，第 3 季雖較第 2 季回升，但也僅為 16%，低於市場預期 9 個百分比。外資表示，可成第 4 季受惠 iPhone 11 持續熱銷，但價格仍持續受壓，預估營收達 276 億元，毛利率及營益率分別為 32%、22%。不過，外資認為，若可成第 4 季的毛利率優於預期，可望維持至 2020 年下半年，加上新 iPhone 機殼的銷售單價可望年增 10%，有助提高獲利能力。
2,2019/10/15,金屬原料跌 美琪瑪Q3毛利率看增,電池材料廠美琪瑪 () 表示，鈷、鎳金屬價格跌幅仍深，對營收表現較不利，不過，也因原料採購價格降低，有助獲利能力提升，因此第 1、2 季毛利率逐季上揚，法人估，第 3 季因金屬價格續跌，毛利率可望再攀高峰。美琪瑪表示，目前正極材料鈷、鎳營收比重已來到 5 成，另外 5 成則為氧化觸媒，以正極材料來看，國際金屬原料價格走跌，將不利營收表現，但因公司收取加工費，原料價格低迷，有助毛利率提升。至於電動車市場，美琪瑪表示，目前終端客戶皆為歐系、美系為居多，較不易受中系電動車銷售疲軟影響，同時，中系終端廠商銷售疲軟也有助歐系、美系客戶搶食中國市場。美琪瑪第 3 季合併營收 8.71 億元，季增 28.27%，年減 31.96%。
3,2019/10/15,感測器放量助攻 矽創Q4獲利看增,矽創 () 表示，第 4 季感測器持續放量出貨，估維持上季出貨水準，惟 DDI(驅動 IC) 受淡季效應影響，拉貨力道趨緩，銷售板塊消長下，感測器營收比重將超過 35%，法人指出，矽創第 4 季因毛利較高的感測器營收比重拉升，獲利能力看增。矽創指出，以今年出貨量來看，DDI 出貨量持續穩健成長，小型 DDI 受惠中國車用市場需求強勁，全年出貨量上看 6.3 億套，手機則上看 1.7 億套。感測器部分，矽創以 P-Sensor 打入韓系、中系一線大廠，且大多用於高階產品，上季也推出 P-Sensor 結合 RGB 產品，本季開始放量出貨，矽創表示，今年感測器總出貨量達 4.9 億顆，其中，P-Sensor、G-Sensor 出貨量分別為 4.5 億顆、0.4 億顆，年增約 3 成。矽創表示，P-Sensor 的毛利率逾 4 成，G-Sensor 及 DDI 則約 2 成，以產品比重來看，P-Sensor 仍為感測器出貨大宗，出貨量佔比達 95%，法人看好，矽創 P-Sensor 已打入非蘋陣營的 4 大品牌，隨著新產品開始放量，產品組合將持續優化，獲利提升可期。
4,2019/10/15,博大Q3業外干擾 稅前盈餘季減16% 前3季稅前EPS 5.65元,利基型電源廠博大 () 今 (15) 日公告自結第 3 季自結獲利，雖然高價原料庫存去化完畢，毛利率回到 5 成以上，本業獲利回溫，但業外面臨匯損，導致單季稅前盈餘 1.28 億元，季減 16.5%、年減 17.5%，每股稅前盈餘約 1.75 元；累計前 3 季稅前盈餘 4.15 億元，年減 5.1%，每股稅前盈餘 5.65 元。博大第 3 季營收 3.37 億元，季減 0.9%、年減 10%；毛利率 50.66%、季增 2.21 個百分點、年減 0.36 個百分點、營益率 37.77%，季增 2.29 個百分點、年減 0.22 個百分點；稅前盈餘 1.28 億元，季減 16.5%、年減 17.5%，每股稅前盈餘約 1.75 元。博大前 3 季營收 9.96 億元，年增 0.7%，毛利率 49.23%、年減 1.02 個百分點、營益率 36.03%，年減 0.7 個百分點、稅前盈餘 4.15 億元，年減 5.1%，每股稅前盈餘 5.65 元。博大第 3 季雖然受惠高價被動元件庫存去化告一段落，毛利率回升至 5 成，營業利益 1.28 億元，更季增 5%，但由於第 3 季走升，業外產生匯損，侵蝕獲利表現，導致旺季不旺。而第 4 季因為逐漸邁入淡季，估博大營收將較第 3 季回落，但受惠高價原料庫存去化告一段落，有助支撐毛利率及營益率的表現。
5,2019/10/15,國產9月獲利倍增 單月EPS 0.07元持平第2季,國產 () 今 (15) 日公告 9 月自結數，本期淨利 1.08 億元，年增 116%，每股純益 0.07 元，單月獲利與第 2 季相當，而第 4 季將進入傳統旺季，加上業外認列處分福建水泥廠的收益，營運可望進一步升溫。國產公告，9 月營收 16.33 億元，年增 8%，稅前盈餘 5500 萬元，年減 2%；本期淨利 1.08 億元，年增 116%，每股純益 0.07 元持平第 2 季。國產受惠政府台灣回流政策，廠房市況回溫，前瞻建設計畫也推升混凝土用量，支撐國內混凝土報價走揚，加上中國混凝土報價同步走揚，也推升中國混凝土廠獲利升溫。展望第 4 季，法人認為，由於進入混凝土傳統旺季，伴隨房市回溫及政府政策，將有助混凝土需求持穩，支撐報價仍有緩漲空間，預計國產營收將季增 15%，上看 55 億元，且在價格續漲下，年底毛利率可望達 10%。另外，國產昨 (14) 日也公告，處分在中國轉投資的福建龍岩水泥廠 100% 持股，處分利益估 1578 萬美元 (約 4.8 億元)，將於本季認列入帳，在業內業外同步挹注下，公司也看好，第 4 季營運可望優於第 3 季。
6,2019/10/15,◆投信連續3日賣超個股,投信連續 3 日賣超個股1. 投信連續賣超 3 日的股票(2337) 南電、(2408) 精元、(2356) 世芯 - KY、(3037) 新興、(2891) 楠梓電2. 投信連續賣超 2 日的股票(2356) 英業達、(2606) 裕民、(2337) 旺宏、(6176) 瑞儀、(2376) 技嘉3. 投信當日 (15) 賣超的股票(3017) 奇鋐、(2606) 裕民、(6176) 瑞儀、(2308) 台達電、(2337) 旺宏
7,2019/10/15,◆投信連續3日買超個股,投信連續 3 日買超個股1. 投信連續買超 3 日的股票(2392) 正崴、(2449) 京元電子、(2313) 華通、(3711) 日月光投控、(6213) 聯茂2. 投信連續買超 2 日的股票(2392) 正崴、(2449) 京元電子、(2313) 華通、(6213) 聯茂、(3711) 日月光投控3. 投信當日 (15) 買超的股票(3037) 欣興、(6213) 聯茂、(5215) 科嘉 - KY、(2387) 精元、(2316) 楠梓電
8,2019/10/15,◆外資連續5日賣超個股,外資連續 5 日賣超個股1. 外資連續賣超 5 日的股票(00677U) 富邦 VIX、(2337) 旺宏、(2324) 仁寶、(6116) 彩晶、(2408) 南亞科2. 外資連續賣超 4 日的股票(00677U) 富邦 VIX、(2337) 旺宏、(2408) 南亞科、(6116) 彩晶、(2324) 仁寶3. 外資連續賣超 3 日的股票(00677U) 富邦 VIX、(2337) 旺宏、(2324) 仁寶、(6116) 彩晶、(1216) 統一4. 外資連續賣超 2 日的股票(00677U) 富邦 VIX、(2337) 旺宏、(2324) 仁寶、(2408) 南亞科、(2454) 聯發科5. 外資當日 (15) 賣超的股票(2367) 燿華、(00672L) 元大 S&P 原油正 2、(2337) 旺宏、(00677U) 富邦 VIX、(2408) 南亞科
9,2019/10/15,◆外資連續5日買超個股,外資連續 5 日買超個股1. 外資連續買超 5 日的股票(00637L) 元大滬深 300 正 2、(2317) 鴻海、(2409) 友達、(00672L) 元大 S&P 原油正 2、(2303) 聯電2. 外資連續買超 4 日的股票(00637L) 元大滬深 300 正 2、(2317) 鴻海、(2409) 友達、(00633L) 富邦上証正 2、(2303) 聯電3. 外資連續買超 3 日的股票(00637L) 元大滬深 300 正 2、(2317) 鴻海、(2409) 友達、(2303) 聯電、(00633L) 富邦上証正 24. 外資連續買超 2 日的股票(00637L) 元大滬深 300 正 2、(2317) 鴻海、(2409) 友達、(00672L) 元大 S&P 原油正 2、(2303) 聯電5. 外資當日 (15) 買超的股票(2317) 鴻海、(2303) 聯電、(2409) 友達、(2456) 奇力新、(2891) 中信金
