,News,All,SVO
0,20140218_2300,惠生國際超購450倍 新泰豐月底招股 集資15.6億湖南豬肉供應商惠生國際()首日招股反應熱爆，11家證券商共錄得逾110億元(港元，下同)孖展(融資)，相當於公開發售已超額認購450倍。另外，在2月底前登場的新股接踵而至，消息指大陸西北地區汽車經銷商新泰豐，將撞正拍賣行保利文化和海洋世界，同於本月底招股，集資最多15.6億元。《星島日報》報導，惠生公開集資2460萬元，較史上最強超購王MAGNUM()的1260萬元為多，遂敵不過MAGNUM首日超購的870倍，惟已遠勝其他超購王的首日孖展表現，分析認為，最終超購或有望達2000倍。同時，惠生錄得260張頂頭槌飛(每張為1230萬元)。另外，有消息指，惠生國際配售已經超購5至6倍。信誠證券聯席董事張智威表示，惠生集資額不大，定價亦較便宜，細細粒容易炒，是市場最受落的類型。加上，近期恒指反彈，大市回暖，此前新股市場淡靜時積下來的需求開始爆發。此外，大陸汽車銷售由低谷復甦，汽車經銷商上市步伐亦隨之加快。消息指內地西北部汽車經銷商新豐泰，擬於本月底招股，3月前上市，集資1億至2億美元(約7.8億至15.6億港元)，承銷商為摩根大通。新豐泰總部在陝西，專營奧迪、大眾、奔馳和保時捷等豪華和超豪華汽車，去年中開始籌備在港上市。另此前傳聞中的潤東汽車及廣匯汽車將分別集資23億及62億元，三家汽車經銷商將最多集資逾100億元。另有消息指，大陸房企陽光100已經開始路演工作，並積極接觸基金投資者，最快有望在今年3月底至4月初來港上市，集資約2億至3億美元(約15.5億至23.3億港元)，花旗及海通國際()為上市安排行。上市傳聞由來已久的陽光100，去年底通過上市聆訊，目前在內地16個城市有業務，以大型商業綜合體及社區綜合體為主。被惠生搶跑的全球最大豬肉供應商萬洲國際(前稱雙匯國際)，傳於今年4月來港上市。大陸媒體指，其上市籌集資金部分將用作償還，為收購美國最大豬肉生產商Smithfield Foods所借貸款。,"[['消息', '指', '汽車經銷商新泰豐撞保利文化'], ['汽車經銷商新泰豐', '撞', '保利文化'], ['星島日報', '報導', '2460萬元集資'], ['其他', '超購', '王'], ['每張', '爲', '1230萬元'], ['消息', '指', '國際配售購'], ['信誠證券聯席董事張智威', '表示', '不大'], ['時積下來需求', '開始', '爆發'], ['消息', '指', '招股'], ['承銷商', '爲', '摩根大通'], ['新豐泰總部', '專營', '豪華汽車'], ['多集資', '逾', '100億元'], ['消息', '指', '大陸房企陽光100開始路演工作'], ['大陸房企陽光100', '開始', '路演工作'], [')', '爲', '安排行'], ['陽光100', '有', '業務'], ['稱雙匯國際萬洲國際', '傳於', '港'], ['大陸媒體', '指', '籌集資金部分用作償還'], ['籌集資金部分', '用作', '償還'], ['籌集資金部分', '用作爲', '收購所借貸款']]"
0,20140218_2301,F-必勝董座喊話 今年營運豐收 獲利倍增 股價紅燈慶賀新加坡工程設備租賃商F-必勝()董事長林永車指出，去年公司確實營運低潮，但「危機就是轉機」，乘此機會調整體質，隨著東協市場訂單重啟，目前訂單透明度看到下半年，今年集團將是走出營運谷底，歡喜豐收，法人估計今年營收將會2位數成長，獲利倍數成長，每股盈餘達3-4元。激勵今(18)日股價開盤直飆漲停。F-必勝從事工程機具設備之租賃、銷售和維修服務，業務範疇橫跨星、馬、泰為主的東南亞區域市場，近年也加碼投資馬來西亞的機具倉庫、並揮軍港澳工程市場，泰國佔比8-9%，新加坡佔比約75%，馬來西亞佔比約1%，港澳佔比約3-5%，其他地區則佔約10%。林永車強調，公司採取與工程大廠攜手策略方式接單，包括泰國的MRT(捷運系統)、新加坡柔佛的Tanjung Langsat工業城、乃至新加坡的第四、第五航站新建計畫、以及當地捷運系統的路網擴建工程等，同時馬來西亞、泰國與港澳地區的基礎建設投資動能湧現，目前訂單透明度看到下半年，今年營運有信心歡喜豐收。林永車指出，去年在馬來西亞完成土地購置，作為營運中心與倉庫、維修廠房使用，今年將可配合訂單成長需求，預期今年馬來西亞營收佔將提高3-5%，且當地政府給予的投資租稅優惠將可降低成本；而在香港的轉投資子公司營運亦逐步上軌道，去年因大幅貶值認列的匯兌損失，今年將陸續回沖。林永車進一步指出，除新加坡外，必勝也將會積極跨足其他區域，以東協區域為起點，並鎖定港澳的博弈與基礎建設需求成，多元化觸角，彈性提供租賃與設備銷售的服務，並與大廠策略合作，降低風險，目前工程設備訂單已經看到7-8月，今年海外營收將會成長，更明顯挹注集團營運。F-必勝受到部分客戶工程進度影響，全年營收僅20.92億元，年減2.6%，獲利因認列子公司虧損，表現不如預期，隨著東協市場訂單重啟，目前訂單透明度看到下半年，今年集團將是走出營運谷底，歡喜豐收，法人估計今年營收將會2位數成長，獲利倍數成長，每股盈餘達3-4元。,"[['林永車', '指出', '危機就是轉機'], ['公司', '營運', '低潮'], ['危機', '就是', '轉機'], ['集團', '走出', '營運谷底'], ['-', '從事', '工程機具設備租賃服務'], ['業務範疇', '橫跨', '東南亞區域市場'], ['港澳', '佔', '5%'], ['其他地區', '佔', '10%'], ['林永車', '強調', '公司採取接單'], ['公司', '採取', '接單'], ['訂單', '看到', '下半年'], ['林永車', '指出', '完成土地購置'], ['將', '提高', '5%'], ['投資優惠', '降低', '成本'], ['轉投資子公司營運', '上', '軌道'], ['林永車', '指出', '必勝跨足其他區域'], ['必勝', '跨足', '其他區域'], ['以東協區域', '爲', '起點'], ['彈性', '提供', '租賃服務'], ['F', '受到', '客戶工程進度影響'], ['表現', '不如', '預期'], ['集團', '走出', '營運谷底']]"
0,20140218_2302,〈權證〉多方躊躇 逆勢加碼宏達電、頎邦和基亞台股已連3日開高震盪壓回，昨(17)日收盤時僅上漲5.87點，以8519.55點作收，成交值萎縮至723.32億元，導致權證市場中瀰漫觀望氣氛，認購成交額占總市場比重來到83%，日減2個百分點，多方在部分熱門標的中躊躇，但在部分標的如宏達電()、頎邦()和基亞()大力加碼。鴻海()在連續衛冕認購王寶座後，多方成交量能持續下滑僅剩億元左右，認購占比更跌8個百分點至78%，由可成()取而代之成為認購王，但可成量能也未放大，僅在1.2億元左右徘徊，所幸認購占比續增2個百分點至87%。反觀受到多方青睞的標的中，宏達電()由於今年旗艦款M8發表腳步已近，將擴大與電信商合作，外傳日本電信龍頭NTT DOCOMO也將跟進鋪貨，對M8銷售有加分效果，受多方期待，認購成交額大增4倍至8000萬元，人氣僅次於可成、鴻海，認購占比更大增16個百分點，創下近期高點。另一方面，法人看好頎邦可望受到4K2K大電視市場需求的穩健成長帶動業績，多方籌碼飆升至5000萬元，創近期罕見大量，認購占比更大增15個百分點至92%。基亞則是率先生技股表態，消息面上，基亞旗下的抗初期肝癌、術後新藥PI-88已經完成亞太區臨床三期病人收案，，並獲歐洲及美國孤兒藥資格，同時也是兩岸新藥指標案件之一，有望在今年中申請藥證，最快年底前即可取證，成為全球首個早期肝癌治療用藥，商機可期，多方成交額再度放大至近4000萬元，短期上攻實力不容小覷。永豐金證券衍生商品部表示，IC設計營收出爐，瑞昱()在WiFi無線網路晶片出貨帶動下，本季可望淡季不淡，目前短中長期均線向上，投資人若看好短期仍有行情，可留意價外近15%的6B永豐(072714)，槓桿近7倍，較保守的投資人可觀察價平的富邦E6(072973)。而義隆()將在今日舉辦法說會，隨著觸控筆電需求逐漸增溫，加上在中國智慧手機、平板接單有所斬獲，市場預期最快3月起營收就會回升，投資人若有意布局，也不妨參考6F永豐(072718)，成交量大隱波穩定。,"[['基亞臺股', '開', '壓'], ['成交值', '萎縮至', '723.32億元'], ['總市場比重', '來到', '83%'], ['連續衛冕', '認購', '王寶座'], ['認購佔比', '跌', '78%百分點'], ['佔比續', '增', '2個百分點'], ['反觀', '受到', '多方青睞'], ['反觀', '受到', '多方青睞'], ['中宏達電', '發表', '腳步'], ['認購成交額', '大增', '4倍'], ['人氣', '僅次於', '可成'], ['認購佔比', '增', '16個百分點'], ['法人', '看好', '可望受到成長帶動業績'], ['可望', '受到', '成長帶動業績'], ['認購佔比', '增', '15個百分點'], ['認購佔比', '增至', '92%'], ['基亞', '是', '率先生技股表態'], ['的', '抗', '初期'], ['PI-88肝癌', '完成', '三期病人收案'], ['永豐金證券衍生商品部', '表示', '可望淡'], ['保守投資人', '觀察', '價平富邦E6'], ['智慧手機接單', '有所', '斬獲'], ['投資人', '有意', '佈局']]"
0,20140218_2303,世界先進開盤跌深逾半根停板 法說後結帳賣壓湧出世界先進()今(18)日一早逆勢走低跌逾半根停板，同時回測5日線。在法說後，結帳賣壓持續湧出。同期台積電()跌0.46%；聯電()平盤整理。大盤一早開高漲逾0.1%，而世界先進在昨天法說會後，今天一早逆勢走低跌逾半根停板，同時回測5日線；同期台積電跌0.46%。開盤不到5分鐘內，世界先進已遭連續4筆逾110張賣單調節；而隨著低接買盤敲進，跌幅一度收斂至2%以內。而後隨賣單再度大舉出籠，跌勢再度擴大至2.9%以上。世界先進預估本季客戶需求回溫使出貨季增2%以上，惟以美元計價產品銷售均價將下滑，季減3%以上至5%，毛利率則約季增1-3%。世界先進至昨日止獲得外資連續9個交易日買超，回補張數達到了25311張。世界先進至昨收盤止今年以來股價漲約20%。另外，世界先進經理人杜尚暉17日提一般交易持股轉讓120張。杜尚暉在去年10月22日已提申報轉讓150張。,"[['先進開盤跌', '深逾', '逾半根停板'], ['先進', '逾', '半根停板'], ['先進', '遭', '單調節'], ['跌幅', '收斂至', '2%以內'], ['跌勢', '擴大至', '2.9%以上'], ['出貨季', '增', '2%以上'], ['張數', '達到', '25311張'], ['世界先進經理人杜尚暉', '提', '交易持股'], ['杜尚暉', '申報', '轉讓']]"
0,20140218_2304,統一證券：與壓力點數接近，指數空間有限【昨日盤勢】：受到歐美股市續漲激勵，昨日台股以小高盤上漲24點，8537點開出。盤中指數最高上揚44點，達8558點，封閉上檔跳空缺口僅剩19點。半導體、工業電腦及生技類股走揚明顯；但仍不敵太陽能類股賣壓，指數呈現拉高後溫和性拉回。終場小漲5點，以8519點作收，量能為723億元，為近期低量。【資金動向】：三大法人合計買超26.39億元。其中外資買超27.43億元，投信賣超3.74億元，自營商買超2.7億元。外資買超前五大為台積電、台灣50、玉山金、日月光、中壽；賣超前五大為群創、遠東銀、兆豐金、開發金、國泰金。投信買超前五大為仲琦、微星、矽品、聯詠、智原；賣超前五大為東貝、國喬、群創、南亞、富邦金。資券變化方面，融資增1.6億元，融資餘額為2002億元，融?減0.15萬張，融券餘額為52.6萬張。【今日盤勢分析】：歐美股市在QE退場節奏明朗及債務上限解除等利多因素加持，相繼收復失地。其中反彈越過季線，至16175點，離元月份頸線壓力16240點僅65點之遙；再則歐股中的德國DAX指數也反彈至頸線9672點，已達目標區。在歐、美股市紛達前高壓力區後，可確定的是利空解除已助反彈；但若要進一步上漲，則有賴基本面利多支援才有續攻動能。展望本週國際間重要事件有二，均在週四(20)，一為美國的FOMC會議記錄；一為大陸匯豐的二月份PMI。前者會議記錄部份，預期將與近期YELLEN談話—延續低利率之寬鬆政策不變一致，這將有利營造資金面利多；在大陸匯豐PMI部份，預期將由49.5小降至49.4，雖然仍為負面訊息，但由於下降幅度不大，是故不致對市場過於負面。由於無重量級因素左右行情，漲多之歐美股市傾向高檔振盪。回歸台股，此波台股破半年線8300點後大反彈，其間已回補第二缺口8442點，接下來的任務就是回補元月24日收盤8577點的第二缺口，而這也是目前台股向上的第一個壓力點數，至於第二壓力點數則在8600點及以上的套牢區，這是元月份高點所在。以上週五盤中最高點數8566點計算，事實上與這二點數差距不多，分別為11點與34點，是故上檔或有空間，但由於與壓力點數接近，故指數空間有限。不過類股表現差異很大，目前類股主基調是電子最強、傳產次之、金融第三。其中電子股多方應以APPLE加持的台積電族群為主，包括日月光及矽品；另外次產業如工業電腦及博奕股等中小型股也具漲升空間，可以泰偉、飛捷及振樺電等為輔。但太陽能股由於美國國際貿易委員會已對台廠的反傾銷案初判，造成昨日盤面太陽能股如新日光、昇陽科、中美晶及昱晶等均下殺跌停，在事情尚未明朗前，宜先行避開。3月3-5日大陸即將召開兩會，市場目前預期將有城鎮化、養老及醫療等產業利多，可留意相關個股如國統、鉅邁、智擎、基亞及因華等走勢。【投資規則】：美股此波強勁跌深反彈，也帶動台股內資軋外資之行情。由前波破年線的8230點至近二日高點8566點，共反彈336點且站上月線。短線多方雖仍有機會向上挑戰缺口及整數關卡8600點，但由於與壓力點數接近，故指數空間有限。不過類股表現差異很大，操作上宜汰弱留強。可留意強勢股為半導體、工具機、自動化設備、博奕股、生技及包材股；但也應避開利空罩頂之太陽能類股。,"[['跳空缺口', '僅剩', '19點'], ['太陽能類股', '賣', '壓'], ['指數', '呈現', '拉回'], ['量', '爲', '723億元'], ['三大法人', '買', '26.39億元'], ['外資買', '爲', '臺積電'], ['賣超前五大', '爲', '羣創'], ['買超前五大', '爲', '仲琦'], ['融資', '增', '1.6億元'], ['融資餘額', '爲', '2002億元'], ['融券餘額', '爲', '52.6萬張'], ['反彈', '越過', '季線'], ['德國DAX指數', '反彈至', '頸線9672點'], ['股市', '達', '高壓力區'], ['確定的', '是', '利空解除助反彈'], ['利空', '解除', '助反彈'], ['有賴基本面利多支援', '有', '續攻動能'], ['重要事件', '有', '二'], ['一', '爲', 'FOMC會議記錄'], ['記錄部份', '預期', '不變一致'], ['歐美股市', '傾向', '振盪'], ['此波臺股', '破', '半年線8300點'], ['接下來任務', '就是', '回補第二缺口'], ['這', '也是', '壓力點數'], ['第二壓力點數', '在', '套牢區'], ['這', '是', '元月份高點所在'], ['類股主基調', '是', '最強'], ['等電腦中小型股', '也具', '漲升空間'], ['太陽能股', '造成', '昨日盤面太陽能股'], ['大陸', '召開', '兩會'], ['市場預期', '有', '利多'], ['美股', '跌', '反彈'], ['強勢股', '爲', '半導體']]"
0,20140218_2305,國票證券：空方缺口未補，8500-8670頭部壓力存在盤勢分析台股週一雖在美股攻高激勵下開高，但新雙反案衝擊太陽能股走勢，加上大立光、聯發科等高價權值股多數走弱，拖累大盤緩步壓回平盤上方，呈現狹幅震盪，終場小漲5點或0.07%，以8519點作收，成交量縮減為730億元。盤面上29大類股中，資訊服務、電機機械及電子通路股表現較佳，漲幅都在1%以上，而光電、電器電纜及鋼鐵股相對弱勢。籌碼方面，三大法人合計買超26.87億元，其中外資買超27.43億元，連續2日站在買方。期貨部份，外資減碼925口多單，目前淨部位剩下549口多單。整體而言，外資未見持續買超動作，短線上態度仍顯得謹慎。儘管美股週一因華盛頓誕辰而休市，台股似乎少了外在的干擾，但Fed週三將公布上個月的貨幣政策會議記錄，本週尚將發布新屋開工、成屋銷售，生產者與消費者物價指數，加上惠普、Tels等重要公司財報，預期都將影響行情。國內方面，除週三結算外，即將召開的F-TPK、義隆電法說，亦將成為市場關注的焦點。操作建議指數或有回檔風險，留意個股題材操作台股週一在月線上方呈現狹幅震盪，由於指數未脫前日區間且量能明顯萎縮，顯示多空雙方在此位置稍作觀望。目前1/27形成的空方缺口仍未回補，復有8500-8670點的頭部壓力存在，多方若意圖上攻須具備實質量能推升，以免力有未逮反將面臨回檔風險。此外，台股上週五的K線帶有止漲意味，須留意當日低點不宜跌破，否則跌勢恐將確立，盤勢或有出現較大修正的可能。就近期台股走勢來看，守穩月線或有難度，但季線附近下檔支撐趨強，因此即便拉回，回檔幅度應相對有限。操作上建議以個股為重，留意近日法說題材公司，以及MWC、CeBIT相關概念股的表現。強勢股部份，5371中光電將於2/27舉辦法說，去年第4季財報可望優於預期，而今年在平板電腦新機種與電視高階產品帶動下，亦可望保持成長，全年EPS挑戰3元。3529力旺受惠於顯示器驅動晶片與電源管理晶片出貨提升，以及觸控面板控制晶片成長強勁，元月營收1.69億元、年增47.5%，創下歷史新高，預估今年營收可望成長3成以上。,"[['高價權值股', '走弱', '新雙反案衝擊太陽能股走勢'], ['漲幅', '在', '1%以上'], ['外資買', '超', '27.43億元'], ['淨部位', '剩下', '多單'], ['短線上態度', '顯得', '謹慎'], ['臺股', '少', '外在干擾'], ['週三Fed', '公佈', '貨幣政策會議記錄'], ['預期', '影響', '行情'], ['召開F-TPK', '說', '成爲市場關注焦點'], ['指數', '脫', '前日區間'], ['多空雙方', '稍作', '觀望'], ['力', '有', '逮'], ['週五K線', '帶有', '止漲意味'], ['盤勢', '出現', '修正可能'], ['財報可望', '優於', '預期'], ['3529力旺', '受惠於', '驅動晶片出貨提升'], ['年', '增', '47.5%']]"
0,20140218_2306,合併晨星 聯發科上調Q1財測 營收估增4-12%IC設計聯發科()在 2 月正式併入F晨星(3697-TW)，聯發科因此公告第 1 季營收財測預估值，聯發科指出，包含F-晨星營收在內，第 1 季營收估可達414-446億元，季增4-12%，毛利率與費用率則無變動，分別預估為45-48%以及23-27%。聯發科在2/1正式併入晨星，第 1 季當中2、3月已開始納入晨星營收計算，因此聯發科更正財測預估值，在美元兌29.8元的基礎下，估第 1 季營收可達414-446億元間，季增4-12%，毛利率與費用率則沒有變動。聯發科原先預估，第 1 季不含晨星營收約季減2-10%，表現淡季不淡，毛利率在八核心晶片出貨帶動下持續上揚，聯發科 1 月營收已達128.44億元，月略減1.87%，受到工作天數減少而下滑，但仍維持高檔水準。另外聯發科也同步公告，簡易合併100%持股子公司雷凌，合併基準日為今年4/1，聯發科指出，合併雷凌目的在調整並簡化組織架構，整合集團資源，合併案對股東權益不造成任何影響。,"[['聯發科', '上調', 'Q1'], ['2月4-12%IC設計聯發科', '併入', '3697TW'], ['第 1季營收估', '可達', '414446億元'], ['毛利率', '無', '變動'], ['聯發科', '併入', '晨星'], ['2', '開始', '納入營收計算'], ['在', '美元兌', '29.8元'], ['第 1季營收', '可達', '預估值'], ['聯發科', '預估', '第 1季不含晨星營收約季減210%'], ['第 1季', '不含', '晨星營收約季減210%'], ['晨星營收約季', '減', '210%'], ['月聯發科營收', '達', '128.44億元'], ['，', '受到', '工作'], ['合併基準日', '爲', '41'], ['合併案', '造成', '任何影響']]"
0,20140218_2307,併入晨星貢獻，聯發科升Q1營收展望/上看446億精實新聞 2014-02-18  記者 萬惠雯 報導由於正式併入晨星以及其子公司100%股權，IC設計大廠聯發科(2454)公告調高第一季的簡式財測預估，聯發科表示，以美元兌1:29.8、並加入晨星2-3月份貢獻來計算，其第一季合併營收可達414-446億元。聯發科在先前法說會時，預估第一季營收季減幅度在2-10%，合併營收約在358-390億元，毛利率為46.5%(正負1.5個百分點)，營利率為25%(正負2個百分點)，而重新變更財測後，其對毛利率、營利率仍維持原先預估。聯發科自結1月合併營收128.44億元，月衰退1.87%，年成長52%。聯發科1月營收衰退，主要因農曆年工作天數減少，影響出貨。依科技市調機構Strategy Analytics發表最新調查報告指出，2013年，全球前五大智慧機應用處理器大廠依序為高通、蘋果、聯發科、三星電子(Samsung)與展訊，但以低價搶攻市場的聯發科和展訊，銷售量佔比已多達1/3。另外，聯發科也公告將與100%持股的子公司雷凌〈主要業務為無線網通晶片和數位通訊網路晶片組〉進行簡易合併、雷凌為消滅公司。聯發科表示，與雷凌合併將有利於集團簡化組織架構，整合集團資源，但對股東權益並不會有所影響，合併基準日為4月1日。,"[['正式', '併入', '晨星'], [' 2014-02-18 \xa0記者 萬惠雯 報導', '調', '簡式財測預估'], ['聯發科', '表示', '美元兌'], ['合併營收', '可達', '446億元414'], ['季減幅度', '在', '210%'], ['合併營收', '在', '358-390億元'], ['毛利率', '正負', '1.5個百分點'], ['營利率', '爲', '2個百分點'], ['其', '維持', '原先預估'], ['應用處理器大廠依序', '爲', '高通'], ['佔比', '多達', '/31'], ['聯發科', '公告', '爲無線網通晶片'], ['雷凌', '爲', '消滅公司'], ['聯發科', '表示', '影響'], ['雷凌合併', '有利於', '集團'], ['合併基準日', '爲', '4月1日']]"
0,20140218_2308,台積電或將全數獲得蘋果A8處理器訂單新浪手機訊 2月18日上午消息， 據台灣《科技新報》報導，未來即將用在iPhone 6上的A8處理器或將全數交由台積電生，而三星則繼續生A7處理器。由於三星和蘋果的競爭關係，后者希望能夠逐步降低對三星的生依靠，而轉向部分如台積電等企業提供A系列處理器生。此前曾有報導稱，如果台積電成為A系列處理器供應商后，三星承擔的訂單總量將縮減30%到40%。此次，最新消息則是未來的A8處理器將全部由台積電負責生，而主要問題是三星在20nm工藝製程上良品率過低造成，無法達到蘋果公司的需求，所以最后結果可能不是三星和台積電共同生，而是全部交由台積電負責A8晶片的供應。如此，相比此前的猜測，A系列處理器供應商的轉換來得更早也更為順暢。因為之前多數消息指出，到2015年台積電才將加入A系列晶片的生工作。台積電已經於今年1月份開始量20nm製程晶片，並將於第二季度末出貨。德意志證券報告也指出，台積電20nm製程良品率已經提升到50%-70%的水平，這樣的速度相比當時的28nm製程提早了兩個季度。而此次由於三星在20nm製程良品率的問題，很可能將失去A8處理器訂單，但是28nm的A7處理器將仍舊由三星主導生。不過三星和台積電的競爭遠不止此，雙方都已經將目光瞄準到A9處理器，台積電打算推出16nm製程，而三星則是希望推進至14nm製程。未來的A9晶片生很可能將由三星和台積電共同負責，避免過於集中單一廠商。(琪欣),"[['臺積電', '獲得', '2月18日上午消息'], ['三星', '生', 'A7處理器'], ['後者', '希望', '降低生依靠'], ['報導', '稱', '訂單總量縮減30%'], ['臺積電', '成爲', 'A系列處理器供應商'], ['訂單總量', '縮減', '30%'], ['最新消息', '是', '負責生'], ['主要問題', '是', '過低造成'], ['最後結果', '不是', '三星臺積電共同生'], ['積電', '負責', 'A8晶片供應'], ['多數消息', '指出', '積電加入生工作'], ['積電', '加入', '生工作'], ['臺積電', '開始', '製程晶片'], ['德意志證券報告', '指出', '20nm製程良品率提升'], ['20nm製程良品率', '提升到', '50%70%水平'], ['三星競爭', '不止', '此'], ['雙方', '瞄準到', 'A9處理器'], ['臺積電', '打算', '推出16nm製程'], ['三星', '希望', '推進']]"
0,20140218_2309,微星捐贈教育部120台平板 縮短數位落差微星()宣布，捐贈教育部120台Primo系列9.7吋平板電腦，以具體行動落實以公益回饋社會的企業公民責任。微星捐贈儀式由新北市政府教育局局長林騰蛟，以及微星人力資源暨行政處協理簡文哲代表出席，雙方並簽署產官學合作備忘錄儀式。簡文哲表示，微星以永續經營的企業公民自詡，這次透過與教育部合作深入校園，盼能減少學生在資訊教育學習方面的數位落差，同時享受科技便利。微星指出，此次捐贈的高效輕薄9.7吋多點觸控平板Primo系列，型號從Primo 90、 91、92等共計120台，該系列平板全數搭載IPS 廣視角高亮度窄邊框面板，提供最佳視覺享受，可滿足學生的多元需求。,"[['120臺平板', '宣佈', '縮短落差微星'], ['公益', '回饋', '社會'], ['雙方', '出席', '簽署產官學合作備忘錄儀式'], ['簡文哲', '表示', '微星自詡'], ['微星', '指出', '型號共計120臺'], ['型號', '共計', '120臺'], ['該系列平板', '搭載', '邊框面板']]"
