,News,All,SVO
0,20171123_1400,愛地雅3億元現增籌資案完成募集 現增股11/28上櫃交易自行車廠愛地雅 () 辦理 3000 萬股的現金增資案，今 (23) 日宣布完成募集、計籌資 3 億元；愛地雅現增股認股憑證，並將於 11 月 28 日上櫃買賣。愛地雅此次現增籌資案，將用於償還銀行借款以改善財務結構。愛地雅是今年唯一進行現增籌資案的自行車廠，此次現增案的主辦券商為台新證券。愛地雅是自行車代工廠，第 3 季仍處於淡季，第 4 季業績可望轉佳。愛地雅前 3 季財報營收 29.07 億元，毛利率 7.67%，稅後淨損 2052 元，每股淨損 0.14 元；愛地雅前 3 季毛利率較去年同期減少 3.89 個百分點，較去年同期由盈轉虧。,"[['增股', '認', '股'], ['增籌資案', '用於', '償還銀行借款'], ['愛地雅', '是', '進行籌資案自行車廠'], ['唯一', '進行', '籌資案'], ['主辦券商', '爲', '臺新證券'], ['愛地雅', '是', '自行車代工廠'], [' 季', '處於', '淡季'], ['季業績', '轉', '佳'], ['3季毛利率', '減少', '個百分點']]"
0,20171123_1401,用股票就能線上換現金 券商股票質押利率激戰  最低殺到1.8%券商的股票質押不限用途借款業務甫上路不到 2 年，受到今年台股上萬點影響，客戶資金需求增加，該業務也陷入激戰，最低利率下殺到 1.8%，且擁有隨借隨還、兼具賺取股息股利的優勢，因此排擠到融資業務，使得融資水位至今不到 1700 億元。券商去年初獲金管會核准開辦不限用途借貸業務，是依照「證券商辦理不限用途款項借貸業務」管理辦法為法源依據，初始利率行情為了避免影響到融資券業務，是比照融資券業務訂價，約在 6% 左右。但據了解，現在市場競爭激烈，券商的股票質押不限用途借款業務紛紛推出優惠專案，最低的利率行情已下殺到 1.8% 左右，對於大企業或大戶而言，等於可節省資金成本至少 4 個百分點。相較融資券業務，券商出的資金成數約 6 成，而股票質押借款，券商可讓客戶貸 5 成資金，雖然資金少 1 成，但利率落差非常大，還是吸引很多大戶轉進用股票質押借款方式籌資。股市自從今年 5 月 23 日穩定站上萬點至今 (23) 日，正式滿半年，據統計，融資餘額從當時的 1413 億元，增到昨天達 1692 億元水位，雖見增加，但是和過去台股上萬點時，融資餘額一定超過 3000 億元以上的盛況可說大相逕庭，與融資業務遭排擠有一定程度影響。相較過去投資人須前往銀行進行股票質押貸款，費時至少兩周並需負擔多項申辦費用等，券商的「不限用途款項借貸」可以隨借隨還，成為大企業或大戶在現股部位充足下，將現股部位挪來做為質押，再繼續擴張股票部位的重要途徑。富邦證券表示，在金管會開放「不限用途款項借貸」業務後，第一時間推出提供投資人免賣股、隨借隨還的「不限用途款項借貸」服務，只要投資人手中持有上市櫃股票，手機輕輕一滑，即能取得靈活週轉金，還兼具賺取股息股利的優勢。富邦證券「不限用途款項借貸」還提供線上申請的服務，包括在富邦證券官網、富邦 e 點通及富邦 e + 都可以申辦，投資人免出門在家即可輕鬆貸，而且最快可於 1 小時撥款，最低借款金額一萬元起，借款期限最長 18 個月，在額度內可以隨時循環使用。受到今年台股上萬點影響，客戶資金需求增加，截至 11 月止，目前借款餘額較去年同期成長 360%，顯示該業務符合客戶資金周轉需求，又能兼賺股息股利。富邦證券表示，「不限用途款項借貸」，讓投資人除可以運用所持有的股票資產進行借款，滿足長短期資金需求外，在借款期間仍享有股利及股息等報酬。富邦證券提醒，「不限用途款項借貸」的擔保品以上市櫃股票為主，借款期限為半年，最多展期兩次，故期限最長可達一年半。,"[['股票質押', '不限', '用途'], ['甫上路', '不到', '年'], ['該業務', '陷入', '激戰'], ['最低利率', '殺到', '1.8%'], ['券商', '獲', '會覈准'], ['證券商', '辦理', '借貸業務'], ['證券商', '辦理', '借貸業務'], ['初始利率行情', '是', '訂價'], ['券商股票質押', '不限', '借款業務'], ['利率行情', '下殺到', ' 左右'], ['用', '股票質押', '借款'], ['昨天', '達', '1692'], ['昨天', '達', '1692'], ['融資餘額', '超過', '3000億元以上盛況'], ['融資業務', '遭', '排擠'], ['大相逕庭', '有', '程度影響'], ['重要途徑', '相較', '過去'], ['相較過去投資人', '進行', '股票質押貸款'], ['費時', '負擔', '申辦費用'], ['「', '不限', '款項'], ['大企業', '做爲', '質押'], ['來', '做爲', '質押'], ['富邦證券', '表示', '推出投資人賣用途款項借貸服務'], ['金管會', '開放', '用途款項借貸業務'], ['投資人', '賣', '用途款項借貸'], ['免', '賣', '用途款項借貸'], ['投資人手中', '持有', '上市櫃股票'], ['投資人', '免', '出門'], ['該業務', '符合', '週轉需求'], ['富邦證券', '表示', '借貸讓'], ['富邦證券', '提醒', '以上市櫃股票爲主'], ['「', '不限', '用途款項借貸'], ['借款期限', '爲', '半年'], ['故期限', '可達', '一年半']]"
0,20171123_1402,台股盤後－萬點行情滿半年 小鬼當家 收盤創27年新高台股昨 (22) 日爆出 1786 億元大量收紅後，今 (23) 日是台股站穩萬點正式滿半年，金融股漲勢雖趨緩，但電子權值、LED、IC 設計等中小型股撐盤，站穩 10800 點，終場上漲 31.98 點，收在 10854.57 點，雖然未越過 10882 高點，但收盤創 27 年新高，成交金額萎縮到 1283.88 億元。以電子族群來說，台積電上漲 0.21%、收 242.5 元，鴻海上漲 1.92%、收 106 元，不過，大立光尾盤翻黑，下跌 0.36%、收 5535 元。聯發科宣布旗下子公司匯發國際處分匯頂部分持股，貢獻每股盈餘 4.83 元，股價也只以平盤 327 元作收。中小型股為今日盤面焦點，被動元件的大毅受惠產業需求旺到明年，與大股東國巨合計兩大廠晶片電阻月產能逾千億顆，是全球最大的晶片電阻集團，擁有相對的議價能力，大毅股價早盤就亮燈鎖住，終場收漲停價 27 元。LED 類股齊揚，市場傳出 Mini LED 可望在 2018 年第 3 季問世，相關概念股連袂大漲，其中，連續三季淨利轉正的 LED 垂直整合廠隆達攻上漲停板；LED 磊晶廠龍頭晶電漲 1.96%，昨日飆漲停的封裝廠榮創續揚，其他中低價股佰鴻、光磊、鼎元、光鼎、東貝、艾笛森等也都強勢表態。金融股部分，漲勢已不如日前盛況，國泰金、富邦金、中信金、第一金等收紅，日盛金挾併購題材漲 2.61%，但是，元大金跌 1.06%，兆豐金、台新金、新光金、國票金、永豐金都收黑。各類股漲跌方面，電子股漲 2.2%，資訊服務類股漲 2.08%，電子零組件股漲 1.34%，金融類股漲 1.88%，塑化類股漲 1.13%，漲幅都大於大盤；不過，食品跌 3.11%，造紙跌 1.51%。店頭市場方面，雖極短線生技、紡纖、化學、航運、電子之電腦、網通及資服等族群，走勢疲軟，但受電機、鋼鐵、營建、觀光、電子之半導體、光電、零組件及電通等族群走揚拉回，使開高震盪趨堅，終場收報 150.20 點，上漲 0.25%，成交 460.94 億元。整體來說，今天雖然量能萎縮，但技術面來看，5 日線、月線順利交叉向上，且 5 日線、月線及季線等均線持續向上，目前 5 日均線走升至 10765 點附近，只要大盤未失守 10 日線、月線，台股短期續於高檔偏多整理的格局，仍審慎樂觀。,"[[' 日', '是', '臺股站穩萬點滿半年'], ['臺股站穩萬點', '滿', '半年'], ['電子權值', '設計', '中小型股撐盤'], ['終場', '上漲', '31.98點'], ['聯發科', '宣佈', '旗下子公司匯發分持股'], ['旗下子公司', '匯發', '分持股'], ['中小型股', '爲', '今日盤面焦點'], ['產業需求', '旺到', '明年'], ['隆達攻', '上', '漲停板'], ['漲勢', '不如', '日前盛況'], ['等國泰金', '收', '紅'], ['元大金跌兆豐金', '收', '黑'], ['漲幅', '大於', '大盤'], ['大盤', '失守', '日線']]"
0,20171123_1403,Micro LED短期馬上量產還看不到 彭双浪：友達研發力度蠻強的友達 () 董事長彭双浪今 (23) 日分析 Micro LED 目前的發展情況，他坦言，由於牽涉的行業整合非常多，目前看到這一兩年大部分都還是在技術開發的階段，短期之內要能夠馬上達到量產還看不到。明、後年應陸續可以看到 Micro LED 做的樣品。彭双浪說，友達沒有確定的時程，但在研發力度上確實是蠻強的。他指出，Micro LED 有很多的優點，相對來說，可以解決包含液晶或是 OLED 不足的地方，對台灣來說是一個非常好的機會，是結合現有 LED 跟 LCD 兩個非常成熟的產業，不過這兩個產業要結合，中間還有很多製程或技術上要突破的地方。他認為，對台灣現有 LED 跟 LCD 兩大產業來說，如果 Micro LED 能夠真的做出來，是有非常大的進展；如果真的做好，對未來台灣在顯示行業這一塊會有很多的優勢。彭双浪表示，Micro LED 是全新的，牽涉到行業的整合非常多，包含精密機械、半導體製程、測試、還有怎麼檢修，這部分都不是我們原來的領域，所以要做的非常多，短期之內要能夠馬上達到量產還看不到，相信明後年大家應該陸續看到 Micro LED 的樣品。他說明，通常一個技術發展都是能夠從工程角度去做一些樣品出來，證明是可行的，再去思考包含量產化的進程，如果現在還沒有看到真正做出來的樣品的話，就表示還沒有量產化的進程。彭双浪表示，友達投入很早，在 Micro LED 的投入來說，在台灣應該算是領導群，不過要商品化可能還需要一點時間，因為不管是製程的技術發展，或是包含在中間的檢測到維修，很多的部分都是全新的技術，這一塊還需要整合很多的產業一起來投入，才有辦法去做大的突破，目前友達還沒有確定的時程，但在研發的力度上確實是蠻強的。他指出，目前看到這一兩年大部分都還是在技術開發的階段，接下來很快大家可以看到樣品，接下來就是研發轉量產的過程，至於要多久時間，要看產業整合的速度有多快，目前沒法預估時間，期望可以更快。彭双浪說，Micro LED 色彩更好，具有 LCD 跟 OLED 的優點，可補這兩個的不足，OLED 有優點但壽命不夠長，LCD 也有優點可是太厚，對比也較低一點，Micro LED 把這兩種優勢加總在一起，確實是一個好的東西，但要看怎麼去突破。　至於友達研發方向，彭双浪表示，電視的機率比較小，以中小尺寸發展優先，如果手機能用是最好，量會非常大，但現在還有一個是成本問題，現在手機部分，LCD 的成本已經做到非常具有競爭力，現在新的技術切進來能不能達到那個部分，那就是找不找的到切入點，所以手機應該在更多的其他應用之後才會切入。至於 AR、VR，解析度要非常高、反應速度要非常快，以現在來看，OLED 有解析度的限制，LCD 有反應速度的限制，當然可能會是 Micro LED 好的應用，但現在都還要等樣品出來後才能看到能夠做到什麼程度，彭双浪直言，老實說，現在還沒看到一片完美的樣品。,"[[' 日', '分析', 'Micro LED'], ['他', '坦言', '看不到'], ['技術', '開發', '技術'], ['彭雙浪', '說', '是強的'], ['友達', '沒有', '確定時程'], ['他', '指出', 'Micro LED'], ['中間', '還有', '突破地方'], ['他', '認爲', '有大進展'], ['未來臺灣', '顯示', '有很多優勢'], ['彭雙浪', '表示', 'Micro LED是全新的'], ['Micro LED', '是', '全新的'], ['這部分', '不是', '原來領域'], ['大家', '看到', 'Micro LED樣品'], ['他', '說明', '技術發展都是做一些樣品'], ['技術發展', '都是', '做一些樣品'], ['彭雙浪', '表示', '算是領導羣'], ['商品化', '需要', '一點時間'], ['很多部分', '都是', '全新技術'], ['這一塊', '需要', '整合很多產業'], ['大家', '看到', '樣品'], ['產業整合速度', '有', '快'], ['彭雙浪', '說', '更好'], ['彭雙浪', '表示', '還有一個是成本問題'], ['一個', '是', '成本問題'], ['手機部分', '做到', '具有競爭力'], ['新技術', '達到', '那個部分'], ['OLED', '有', '解析度限制'], ['彭雙浪', '直言', '看到完美樣品']]"
0,20171123_1404,〈張忠謀獲終身成就〉客戶若整併 台積電受惠可跟著一起變大半導體整併潮延續，晶圓代工龍頭台積電 () 董事長張忠謀今 (23) 日指出，整併後客戶規模變大，台積電也可跟著同步做大，台積電生產的許多產品，都是客戶要量產前 2-3 年開始一起合作研發，台積電不是單純販售大量商品讓客戶挑選，因此不擔心客戶整併後提高議價能力，進而對台積電造成壓力。張忠謀說，台積電 30 個客戶就占 80% 營收，半導體產業整併確實是趨勢，未來客戶整併後營運規模擴大，台積電營運也可同步一起變大。張忠謀認為，客戶整併後，對台積電議價能力確實有可能提升，不過事實上，台積電與客戶在產品開發上，發展時程很久，合作也深入，因此預期受影響程度有限。張忠謀說，客戶產品要量產前，訂單確實是幾個月前敲定，但客戶產品設計與量產前期準備，相關開發時程最早在 2-3 年開始，雙方有很深的合作過程。張忠謀強調，台積電不是一般零售、百貨商店，銷售大量商品供客戶挑選，台積電的模式是要與客戶針對產品製程與設計細項一起合作，因此不擔心客戶整併後，對台積電議價能力提升。張忠謀也引用博通博通 (Broadcom) 執行長 Hock Tan 所說的，未來產業確實會持續整併，整併對產業發展是好事情。若投資人看好台積電後市，有意透過認購權證，以較低廉成本參與布局，可選擇到期天數 90 天以上，在外流通比例小於 80%，價內外 15% 的標的，例如台積電永昌 73 購 02(063663-TW)、台積電康和 75 購 01(068302-TW) 與台積電日盛 74 購 01(067298-TW)。,"[['張忠謀', '獲', '終身成就'], ['許多產品', '都是', '開始研發'], ['臺積電', '販售', '大量商品'], ['客戶', '提高', '議價能力'], ['張忠謀', '說', '個客戶佔 營收'], ['個客戶', '佔', ' 營收'], ['整', '是', '趨勢'], ['張忠謀', '認爲', '有限'], ['預期', '受', '影響'], ['預期', '受', '影響'], ['張忠謀', '說', '開發時程開始'], ['雙方', '有', '合作過程'], ['張忠謀', '強調', '擔心客戶提升'], ['臺積電', '不是', '一般零售'], ['張忠謀', '引用', '博通博通'], ['整', '是', '好事情'], ['投資人', '看好', '積電後市']]"
0,20171123_1405,VCSEL與Mini LED題材發酵 隆達股價創2年半來新高LED 族群今 (23) 日開盤全面勁揚，LED 一貫廠隆達電 () 受惠於 VCSEL 與 Mini LED 等新產品佈局題材發酵，今天盤中強攻漲停價 26.2 元，股價攀上 2015 年 5 月以來新高，昨 (22) 日盤中漲停的光磊 () 今天也有超過 8％以上的漲幅，榮創 ()、佰鴻 () 與宏齊 () 也大漲超過 7%，晶電 () 漲幅也逾 2%，再度成為盤面強勢族群。隆達近來積極轉型，在晶電 () 跨入 VCSEL 後，隆達也將提供人臉辨識封裝模組，預估明年上半年導入客戶新機種，下半年開始貢獻營收，隆達並預估，明年 VCSEL 營收貢獻將會超過 Mini LED，而 Mini LED 明年下半年也會有產品導入 NB 與手機等背光產品。除了 VCSEL 外，隆達近來也宣布推出 2 款不同發光角度的紅外線 LED 封裝，並不斷開發新事業，包括車載應用與醫療健康等，且以新產品為主的新事業部明年營收占比可望達 1 成。隆達指出，目前已有多款新品技術與客戶緊密合作，包括背光應用的 Mini LED、汽車照明與應用、人臉辨識、虹膜辨識、大型觸控螢幕等 IR 模組，未來將持續加強新技術與產品開發，可望逐步拉升新產品營收比重。隆達前三季合併營收為 93.41 億元，年減 10.66%，毛利率 14.95%，年增 9.31 個百分點，營益率 2.06%，較去年同期的 - 1.13% 改善許多；稅後純益 9094.8 萬元，較去年同期轉盈，每股純益 0.17 元。若投資人看好隆達後市，有意透過認購權證，以較低廉的成本參與布局，可選擇到期天數 90 天以上，在外流通比例小於 80%，價內外 15% 的標的，例如：隆達永豐 73 購 02(065633-TW)、隆達元大 75 購 03(069136-TW)、隆達永豐 75 購 01(068445-TW) 等。,"[['隆達股價', '創', '半來'], ['隆達股價', '創', '半來'], [' )', '受惠於', '等Mini新產品佈局發酵'], [' 漲幅', '逾', '2%'], ['隆達', '提供', '臉辨識封裝模組'], ['隆達', '預估', '營收貢獻超過Mini'], ['營收貢獻', '超過', 'Mini'], ['MiniLED', '有', '背光產品'], ['隆達', '宣佈', '推出'], ['明年事業部', '營收佔比可望達', '成'], ['隆達', '指出', '已有新品技術合作'], ['合併營收', '爲', '93.41億元'], ['營益率', '增', '個百分點'], ['投資人', '看好', '隆達後市']]"
0,20171123_1406,〈張忠謀獲終身成就〉企業留才不只薪資 還有幾個條件 台積電沒有流失問題 近日台灣人才流失又成市場話題，晶圓代工龍頭台積電 () 董事長張忠謀今 (23) 日表示，企業要提供具吸引力的條件，如薪資、具前途與挑戰性工作，才能留住員工與人才，就台積電而言，並沒有流失人才的問題。張忠謀說，企業要留才，就是要提供員工具挑戰性與前途發展的工作，另外還有夠好的薪資待遇。張忠謀強調，就台積電而言，台積電並沒有流失很多人才，且薪資水準大於政府要求的 3 萬元最低薪資多上很多，可以穩定員工流動率。而近日手機晶片大廠聯發科 () 前共同營運長朱尚祖加入小米，市場也對台灣人才流動議論紛紛，張忠謀表示不方便評論。另外，最近勞基法修法，張忠謀說，台積電並沒有受到一例一休影響，同樣也不評論相關修法事宜。,"[['張忠謀', '獲', '終身成就'], ['企業', '留', '不只薪資'], ['要', '提供具', '吸引力'], ['企業', '留住', '員工'], ['張忠謀', '說', '提供員工具挑戰性工作'], ['員工', '具', '挑戰性'], ['員工', '具', '挑戰性'], ['張忠謀', '強調', '積電流失很多人才'], ['積電', '流失', '很多人才'], ['薪資水準', '大於', '很多'], ['共同營運長朱尚祖', '加入', '小米'], ['張忠謀', '表示', '方便'], ['張忠謀', '說', '評論相關修法事宜'], ['臺積電', '受到', '一休影響']]"
0,20171123_1407,「新北市歡樂耶誕城」明開城 中保無限家進駐並推限定新品「2017 新北市歡樂耶誕城」將於明 (24) 日歡樂開城，活動到明年 1 月 1 日且連續 39 天歡樂不間斷；中保 () 指出，中保無限家生活館也應邀進駐，與大台北地區 15 家生活館門市同步推出耶誕限定餐飲新品。新北歡樂耶誕城被譽為「亞洲十大耶誕慶典」，去年締造破往年紀錄的 430 萬參觀人次。為了迎接今年的人潮，中保無限家生活館除了在現場攤位販售生活館門市熱賣的 20 多款人氣麵包與視覺系飲品外，另外推出炸物和耶誕限定特製商品，有特製多拿滋、主廚限定版三明治，以及新北耶誕城吉祥物 - 桑塔熊造型的桑塔熊餅乾等。中保連同「中保無限家生活館」加上該公司的「棧」餐飲，目前在台北市及新北市共已開設 17 家連鎖店，預計今年底連鎖店將達 20 家，目前整體「中保無限家生活館」及餐飲體系已出現獲利，最新目標除期待各單店經營都能出現盈餘，將以最快的時間內走出雙北市，進入中南部地區市場。,"[['中保)', '指出', '中保無限家生活館應邀'], ['新北歡樂耶誕城', '譽爲', '亞洲十大耶誕慶典'], ['中保無限家生活館', '推出', '炸物'], ['中保', '加上', '該公司棧餐飲'], ['連鎖店', '達', '20家'], ['各單店經營', '出現', '盈餘'], ['最新目標', '走出', '雙北市']]"
0,20171123_1408,不怕陸廠新產能開出 友達彭双浪：明年Q1能見度高、非常忙友達 () 董事長彭双浪今 (23) 日指出，目前小尺寸的手機拉貨力道很強，電視部分在年終促銷積極下，銷售不會太差，對第 4 季的看法與先前法說會時差不多，維持審慎樂觀，至於明年第 1 季，他表示，訂單能見度高，友達還是非常忙。彭双浪表示，第 4 季在電視部分，價格有些調整，看起來整個市場的狀況恢復的還算不錯，中國十一銷售數量稍微下來一點，但總體面積、規格全部都往上提，狀況還不錯。他說，今年品牌廠的年終銷售不會太差，尤其是占成本最高的面板在下半年調整，讓年終的銷售有更多的促銷空間；至於明年，友達還是非常忙，有很多新產品在準備，年底 12 月、1 月、2 月這段時間在做年度歲修保養，所以產能會下降 ，但還是維持滿載，訂單還不錯，最起碼明年第 1 季能見度非常高。彭双浪強調，每年的 10-11 月都在談明年全年的供應，目前看起來還蠻平衡的，客戶的需求還不錯，以友達來說，看到的供需還不錯；但如果只是做大量機種的廠商就很難說。這一兩年看到每家公司對市場的反應或是看到市場狀況會不一樣，有些廠商在明年新產能出來可能就會受到衝擊，因為他們原來就是做那一塊的。彭双浪以手機為例指出，明年在 a-Si 的比重會下降，LTPS 比重會增高，另外，OLED 也在逐漸放量，所以原來國內有幾家專做 a-Si 的，明年就會感覺壓力比較大，因為手機都在提升規格，當 LTPS 的性價比更高時，就會擠壓到 a-Si，接下來對市場的感覺是跟每家經營的方向會有很大的差異。,"[['忙', '友達', ' 董事長'], ['小尺寸手機', '拉', '貨'], ['他', '表示', '忙'], ['彭雙浪', '表示', '價格調整'], ['第 4季', '在', '電視部分'], ['他', '說', '佔成本面板調整'], ['是', '佔', '成本'], ['彭雙浪', '強調', '談全年供應'], ['只是', '做', '大量機種'], ['有些廠商', '受到', '衝擊'], ['他們', '就是', '做那一塊的'], ['國內', '有', 'Si做'], ['手機', '提升', '規格']]"
0,20171123_1409,台股盤中－投機味上升 中小型股活跳跳 站穩10800點台股昨 (22) 日爆出 1786 億元大量收紅後，今天開盤續漲 15.02 點，加權股價指數今日以 10837.61 點開出後，早盤一度翻黑回測 10800 點，但在股王大立光、鴻海等權值股股價走穩支撐下，加上中小型股活跳跳，指數一度最高漲到 10866.83 點，但量能仍萎縮，10882 高點成為短壓。盤面上電子權值股走勢穩健，「蘋概三巨頭」續揚，台積電最高來到 243 元，漲 0.4%；鴻海來到 105.5 元，漲 1.4%；股王大立光盤中最高來到 5620 元，漲逾 1%。內資大炒年底行情，個股當沖盛行，短線震盪加劇，不過外資買盤保守，市場投機味上升，中小型股活躍，如被動元件的大毅；LED 則持續強勢，包含光磊、隆達、佰鴻；散熱元件奇鋐、泰碩；IC 設計聚積、茂達、類比科等，股價也都有強勁表現。整體來說，今天預估成交量縮至 1300 億元左右，昨天大量可視為換手量，雖然因量能萎縮，10882 高點成為短壓，但月線 10750 點或有支撐，技術面上仍屬強勢整理格局。,"[['昨', '爆出', '1786'], ['開盤', '漲', '15.02點'], ['早盤', '翻', '中小型股活跳跳'], ['10882高點', '成爲', '短壓'], ['臺積電', '來到', '243 元'], ['鴻海', '來到', '105.5元'], ['個股', '當衝', '盛行'], ['股價', '有', '強勁表現'], ['成交量', '縮至', '左右'], [' 高點', '成爲', '短壓']]"
