,Date,low_adj,high_adj,open_adj,close_adj,volume,marketValue,return,stock
0,2017-09-01,19.82,19.9,19.9,19.85,60460,196,0.0,00707R
1,2017-09-04,19.78,19.82,19.78,19.82,9330,195,-0.1511,00707R
2,2017-09-05,19.72,19.79,19.79,19.73,7217,175,-0.4541,00707R
3,2017-09-06,19.59,19.62,19.59,19.6,8298,164,-0.6589,00707R
4,2017-09-07,19.68,19.71,19.71,19.68,3700,164,0.4082,00707R
5,2017-09-08,19.44,19.58,19.57,19.45,10169,163,-1.1687,00707R
6,2017-09-11,19.57,19.59,19.59,19.57,12251,164,0.617,00707R
7,2017-09-12,19.72,19.75,19.75,19.72,8681,165,0.7665,00707R
8,2017-09-13,19.84,19.86,19.85,19.84,8539,166,0.6085,00707R
9,2017-09-14,19.93,19.97,19.95,19.93,8311,167,0.4536,00707R
10,2017-09-15,19.86,19.92,19.86,19.92,8047,166,-0.0502,00707R
11,2017-09-18,20.04,20.06,20.04,20.05,8821,168,0.6526,00707R
12,2017-09-19,20.09,20.16,20.09,20.16,15926,168,0.5486,00707R
13,2017-09-20,20.14,20.16,20.16,20.14,10231,168,-0.0992,00707R
14,2017-09-21,20.31,20.34,20.34,20.33,12478,170,0.9434,00707R
15,2017-09-22,20.19,20.28,20.28,20.21,16389,169,-0.5903,00707R
16,2017-09-25,20.28,20.32,20.32,20.28,8193,169,0.3464,00707R
17,2017-09-26,20.14,20.19,20.19,20.14,8076,168,-0.6903,00707R
18,2017-09-27,20.29,20.32,20.31,20.32,17769,170,0.8937,00707R
19,2017-09-28,20.38,20.45,20.43,20.44,10571,171,0.5906,00707R
20,2017-09-29,20.35,20.37,20.35,20.37,7795,170,-0.3425,00707R
21,2017-09-30,20.37,20.37,20.37,20.37,0,170,0.0,00707R
22,2017-10-02,20.39,20.41,20.41,20.4,8404,170,0.1473,00707R
23,2017-10-03,20.45,20.48,20.45,20.48,10351,171,0.3922,00707R
24,2017-10-05,20.39,20.41,20.39,20.39,6218,170,-0.4395,00707R
25,2017-10-06,20.39,20.41,20.39,20.41,8245,171,0.0981,00707R
26,2017-10-11,20.32,20.33,20.32,20.32,10221,170,-0.441,00707R
27,2017-10-12,20.31,20.33,20.33,20.31,8347,170,-0.0492,00707R
28,2017-10-13,20.27,20.29,20.29,20.27,12287,169,-0.1969,00707R
