,Date,low_adj,high_adj,open_adj,close_adj,volume,marketValue,return,stock
0,2014-11-25,18.96,19.15,18.96,19.06,136165,634,0.0,00634R
1,2014-11-26,18.63,19.04,19.04,18.67,99502,621,-2.0462,00634R
2,2014-11-27,18.3,18.5,18.5,18.39,71158,612,-1.4997,00634R
3,2014-11-28,17.8,18.36,18.32,17.9,202241,595,-2.6645,00634R
4,2014-12-01,17.28,17.75,17.75,17.43,80724,562,-2.6257,00634R
5,2014-12-02,17.0,17.75,17.66,17.17,71103,554,-1.4917,00634R
6,2014-12-03,16.04,16.97,16.91,16.72,170899,556,-2.6209,00634R
7,2014-12-04,15.98,16.58,16.08,15.98,141491,539,-4.4258,00634R
8,2014-12-05,15.05,15.95,15.64,15.44,249961,537,-3.3792,00634R
9,2014-12-08,14.98,15.69,15.5,15.05,159955,553,-2.5259,00634R
10,2014-12-09,14.31,15.16,14.8,14.47,278771,554,-3.8538,00634R
11,2014-12-10,15.23,15.95,15.47,15.59,337396,674,7.7402,00634R
12,2014-12-11,15.04,15.57,15.28,15.47,234033,669,-0.7697,00634R
13,2014-12-12,15.08,15.46,15.23,15.43,159963,899,-0.2586,00634R
14,2014-12-15,15.49,15.73,15.59,15.55,64750,999,0.7777,00634R
15,2014-12-16,14.92,15.49,15.44,15.18,96153,983,-2.3794,00634R
16,2014-12-17,14.19,14.84,14.84,14.36,201654,1038,-5.4018,00634R
17,2014-12-18,13.83,14.19,14.15,14.0,124046,1082,-2.507,00634R
18,2014-12-19,13.8,14.33,13.8,14.19,146472,1047,1.3571,00634R
19,2014-12-22,13.43,13.91,13.85,13.47,230048,993,-5.074,00634R
20,2014-12-23,13.5,13.91,13.6,13.54,195979,1005,0.5197,00634R
21,2014-12-24,13.99,14.68,14.1,14.61,275625,1085,7.9025,00634R
22,2014-12-25,14.21,14.79,14.79,14.37,94947,1405,-1.6427,00634R
23,2014-12-26,13.71,14.1,14.05,13.77,204479,1353,-4.1754,00634R
24,2014-12-27,13.41,13.52,13.51,13.42,85982,1319,-2.5418,00634R
25,2014-12-29,13.07,13.43,13.43,13.27,170300,1456,-1.1177,00634R
26,2014-12-30,13.2,13.47,13.42,13.3,196767,1593,0.2261,00634R
27,2014-12-31,12.98,13.32,13.29,13.0,181996,1557,-2.2556,00634R
28,2015-01-05,12.45,12.85,12.85,12.49,317236,1633,-3.9231,00634R
29,2015-01-06,12.39,12.8,12.61,12.62,526336,1884,1.0408,00634R
30,2015-01-07,12.54,12.7,12.7,12.65,162438,1945,0.2377,00634R
31,2015-01-08,12.46,13.01,12.58,12.95,298228,2004,2.3715,00634R
32,2015-01-09,12.8,13.09,13.0,12.8,216490,1981,-1.1583,00634R
33,2015-01-12,12.86,13.31,13.06,13.3,282598,2058,3.9063,00634R
34,2015-01-13,12.99,13.21,13.17,13.16,191857,2037,-1.0526,00634R
35,2015-01-14,12.96,13.16,13.16,13.1,158346,2034,-0.4559,00634R
36,2015-01-15,12.98,13.23,13.2,12.99,183090,2017,-0.8397,00634R
37,2015-01-16,12.52,12.7,12.65,12.6,274334,1963,-3.0023,00634R
38,2015-01-19,12.9,13.9,12.98,13.87,379551,2174,10.0794,00634R
39,2015-01-20,13.33,14.1,14.1,13.6,285461,2132,-1.9466,00634R
40,2015-01-21,13.05,13.58,13.47,13.08,233497,2044,-3.8235,00634R
41,2015-01-22,12.75,13.04,12.88,12.91,246678,2043,-1.2997,00634R
42,2015-01-23,12.52,12.81,12.81,12.61,255571,2008,-2.3238,00634R
43,2015-01-26,12.54,12.81,12.7,12.7,159998,2023,0.7137,00634R
44,2015-01-27,12.55,13.1,12.6,13.03,185693,2082,2.5984,00634R
45,2015-01-28,12.81,13.07,12.94,12.82,128879,2054,-1.6117,00634R
46,2015-01-29,12.98,13.43,12.98,13.3,287478,2131,3.7441,00634R
47,2015-01-30,13.16,13.55,13.31,13.44,252212,2154,1.0526,00634R
48,2015-02-02,13.64,13.93,13.7,13.73,260895,2200,2.1577,00634R
49,2015-02-03,13.6,13.82,13.73,13.77,553068,2207,0.2913,00634R
50,2015-02-04,13.19,13.4,13.4,13.38,236935,2117,-2.8322,00634R
51,2015-02-05,12.89,13.35,12.98,13.23,200160,2094,-1.1211,00634R
52,2015-02-06,13.61,13.82,13.7,13.65,164636,2160,3.1746,00634R
53,2015-02-09,13.62,13.93,13.85,13.63,186954,2157,-0.1465,00634R
54,2015-02-10,13.38,13.67,13.62,13.38,158108,2117,-1.8342,00634R
55,2015-02-11,13.31,13.45,13.4,13.42,99714,2124,0.299,00634R
56,2015-02-12,13.37,13.54,13.45,13.4,63361,2121,-0.149,00634R
57,2015-02-13,13.06,13.38,13.35,13.11,159656,2075,-2.1642,00634R
58,2015-02-24,12.95,13.03,13.0,13.0,31836,2057,-0.8391,00634R
59,2015-02-25,12.91,13.29,12.91,13.2,94665,2089,1.5385,00634R
60,2015-02-26,13.0,13.43,13.25,13.04,155710,2064,-1.2121,00634R
61,2015-03-02,12.63,12.99,12.8,12.99,153392,2056,-0.3834,00634R
62,2015-03-03,12.9,13.21,12.9,13.2,106724,2089,1.6166,00634R
63,2015-03-04,13.33,13.51,13.4,13.47,167145,2132,2.0455,00634R
64,2015-03-05,13.42,13.69,13.53,13.69,122441,2167,1.6333,00634R
