,date,title,content
0,2020/08/01,〈熱門股〉台達電財報法說報喜 睽違64個月重返200元,台達電 () 第二季財報驚奇、第三季可望續強，本週股價強漲，睽違 64 個月重返 200 元大關之上。台達電第二季毛利率突破 3 成、營益率突破 1 成，雙雙改寫歷史新高，營業利益同步改寫單季最佳，稅後純益 75.97 億元，季增 268%，每股純益 2.92 元。若扣除去年第二季因為收購泰達電，業外認列處分利益 59 億元，台達電今年第二季以及上半年的獲利，也較去年同期顯著成長，台達電上半年每股純益 3.72 元。展望第三季，台達電認為，受惠在家上班需求延續、客戶積極推動 5G，電源、被動元件等電子零組件需求持續暢旺、資通訊產品回溫、工業自動化 (IA) 更可望有雙位數成長，整體第三季營收估可較第二季成長，第四季雖然還沒有太明確，但下半年毛利率將力求維持 3 成以上。獲利、展望均佳，台達電本週股價勁揚，期間股價最高達 203.5 元，週五也收盤也站穩 200 元，周漲 8.3%，股價也改寫 2015 年 3 月下旬至今的 64 個月新高。
1,2020/08/01,Fed利率不變、聯發科展望報佳音、台股衝新高 本周重要大事回顧,本周科技廠重量級法說會接棒將登場，其中手機晶片大廠聯發科看好隨著 5G 手機、遊戲機等新品發表，三大產品線將全面成長，第 3 季展望樂觀；美國聯準會則保持鴿派，維持利率按兵不動，並對經濟前景謹慎看待；另外，光寶科啟動二代接班，董座由宋恭源長子宋明峰接任。本周台股也在台積電帶領下，盤中衝上歷史新高價 13031.7 點，累計 7 月大漲逾千點，以下是本周重要大事回顧：前總統李登輝 30 日晚間 19 時 24 分，於台北榮總逝世，享耆壽 98 歲，總統蔡英文表達最深哀悼與不捨，認為李前總統在台灣民主歷程上的貢獻無可取代，他的離世是國家莫大損失，總統府 31 日也召開治喪會議，處理李前總統身後事宜。延伸閱讀美國聯準會 (Fed) 29 日結束 7 月利率決策會議結果，一如外界預期 Fed 決議利率按兵不動，維持基準利率走廊在 0% 至 0.25% 區間不變，而新冠疫情當前，Fed 繼續對經濟前景抱持謹慎。延伸閱讀蘋果 30 日發布會計年度第 3 季財報，營收年增 11% 至 597 億美元，締造歷年 Q3 歷史紀錄，每個部門和各地區營收都有所成長，反映防疫封鎖期間強勁的居家辦公和遠端學習需求，並宣布分拆股票，1 股拆成 4 股，8 月底生效。而蘋果也預料秋季 iPhone 供應將延遲幾個禮拜，市場認為 iPhone 12 將等到 10 月而非 9 月亮相。延伸閱讀手機晶片大廠聯發科 31 日舉辦法說會，展望第 3 季，執行長蔡力行指出，隨著 5G 手機、遊戲機等新品發表，加上各類消費性電子需求回升，三大產品線將全面成長，估第三季營收將季增 22-30%，低標為 825 億元，可望改寫單季歷史新高，毛利率也可維持高檔，上看 44.5 %。延伸閱讀日月光投控 31 日召開法說，估第 3 季封測事業營收持平上季，電子代工營收將季增近 3 成，日月光投控也預期，下半年可望延續上半年動能，營收估可逐季走揚，但仍需觀察華為禁令、匯率升值等因素，對營運影響。日月光投控預估，第 3 季封測事業營收將與第 2 季的 673.14 億元相當，持平表現，毛利率接近首季的 20.1%；電子代工業務第 3 季營收將與去年同期的 505.99 億元相近，相當於季增約 27%，營益率也將維持去年同期的 4.1% 水準。譜瑞 - KY 30 日舉辦線上法說，第 2 季受惠筆電需求強勁，營收、獲利同創高，更首度單季賺逾一股本，上半年也同寫新猷。展望第 3 季，譜瑞 - KY 表示，第 3 季將迎來筆電傳統旺季，面板客戶拉貨力道強，加上市占率增加，估營收將達 1.35-1.49 億美元，季增 11-22%，續創歷史新高，毛利率約 41.5-44.5%。晶圓代工廠聯電 29 日召開法說，估第 3 季晶圓出貨、產品平均售價 (ASP) 持平第 2 季，營收也可望持穩，毛利率則將較第 2 季下滑。聯電表示，由於客戶為避免供應鏈斷鏈，開始回補庫存，第 3 季需求續強，對下半年審慎樂觀看待。聯電預估，第 3 季營收可望持平第 2 季，但由於表現強勢，匯兌因素侵蝕毛利率，加上產品組合影響，估毛利率約 20%，產能利用率估維持 94-96% 高檔水準，全年資本支出也維持 10 億美元。另外，聯電共同總經理王石表示，8 吋客戶需求強勁，產能吃緊，近期正陸續與客戶談明年漲價的可能，證實近期市場的 8 吋代工訂單漲價傳言。記憶體廠旺宏 29 日召開法說，總經理盧志遠表示，第 3 季產能利用率維持 100%，對下半年展望審慎樂觀看待，看好 NOR Flash 價格可望持穩。盧志遠表示，下半年是傳統旺季，仍有些不確定因素存在，包括疫情發展、美中關係、華為疑慮等，但未看到重大負面影響，對下半年仍有信心，整體而言審慎樂觀。另一方面，華邦電 30 日也召開法說，總經理陳沛銘表示，第 3 季伺服器、網通等應用客戶，可能面臨庫存調整，第 4 季需求動能才會再度向上，估下半年營運將持平上半年。砷化鎵晶圓代工龍頭穩懋 28 日舉辦線上法說，展望下半年，穩懋表示，今年受疫情影響淡旺季不明，但第 3 季手機品牌廠將陸續推新機，有助穩懋營運優於第 2 季，而新產能也將依原定計畫，本季底 5000 片產能將到位，第 4 季貢獻營收。面板大廠友達 30 日舉辦線上法說，展望未來，董事長暨執行長彭双浪表示，各國逐步解封帶動消費市場回溫，加上客戶庫存水位健康、備貨積極，對第 3 季營運樂觀，可望再優於第 2 季，今年首季營運已落底，全年將逐季好轉。友達估第 3 季大尺寸面板出貨將季增 6-8%，以美元計價產品平均單價 (ASP) 可望季增 5%，中小尺寸面板出貨量則將季減 3-4%，稼動率則維持第 2 季 9 成水準。另一方面，被動元件第 3 季進入傳統旺季，不過，市場傳出，在供給逐步提升，但需求未見特別強勁下，被動元件價格出現調整，其中，晶片電阻價格修正幅度達 20-25%，不利國巨、華新科 等下半年營運。延伸閱讀光寶科 30 日宣布啟動二代接班，由董事長宋恭源長子、光寶科智能生活與應用事業群執行長宋明峰，接任董事長，宋恭源留任董事會及擔任集團董事長，光寶科總經理則由原光寶科電能事業群執行長邱森彬就任，光寶科副董事長暨總執行長陳廣中也將同時卸任，即起生效。台北地檢署偵辦遠航掏空案，30 日偵查終結，起訴遠航董座張綱維等 10 人，涉及不法詐貸逾 35 億元，前合庫董事長、現任第一金董座廖燦昌也一併遭起訴並求處重刑，檢調指出，廖燦昌涉施壓基層違法核貸遠航逾 22 億元，導致合作金庫銀行產生損失。據悉，廖燦昌已在 30 日上午向財政部請辭。街口投信今年因推出街口託付寶與主管機關金管會產生異議，公司高層也出現大幅震盪，總座莊鈜富 28 日無預警離職，而街口投信 31 日則公告董事長由副董事長胡亦嘉接任。莊鈜富今年 3 月中甫接任投信總座，短短不到半年就宣布閃電離職，由於街口投信旗下的「託付寶」日前上線，因產品架構的適法性與金管會互槓，街口集團執行長胡亦嘉上週宣布撤換董座高武忠後，28 日總座也突宣布離職，引發關注。晶圓代工龍頭台積電股價本周連日飆漲，一度攻上歷史新高 466.5 元，市值衝破 12 兆元大關，躍升全球前十大，主要是因為英特爾 7 奈米製程遭遇瓶頸，擬擴大委外代工，市場認為，台積電可望拿下代工大單，營運因此受惠，且日前法說會上調 10 億美元資本支出，也傳是為了因應英特爾的代工訂單需求。在台積電飆漲下，也帶動台股 28 日最高衝上 13000 點關卡，寫下盤中 13031.7 點新高，同寫歷史新天價。主計總處 31 日公布今年第 2 季 GDP 概估，受新冠肺炎疫情衝擊，第 2 季 GDP 為負 0.73%，是繼 2016 年第 1 季負成長後，17 季來再度出現 GDP 負成長，上半年經濟成長率僅 0.41 %，驚險守住正成漲。主計總處表示，受新冠肺炎疫情衝擊，來台旅客銳減，我第 2 季 GDP 為負 0.73%，較 5 月預測值少 1.23 個百分點，合併第 1 季來看，上半年驚險守住正成長。
2,2020/08/01,〈研之有物〉殷墟考古大發現！走進上古商王的洗澡間 青銅熱水器、去角質小道具,「小時候，我們在阿嬤家的灶台用大鼎煮熱水，上面還有木製的釜蓋。」中研院史語所研究員兼歷史文物陳列館主任黃銘崇，回憶起兒時生活，人們會用附有木蓋的大鼎來煮水。他考察上古文物發現，早在三千多年前，商朝古人很可能已經這麼做！商人如何煮水？熱水是用來洗澡的嗎？面對「安靜無聲」的古文物，歷史學家是怎麼拼湊推敲出數千年前的圖像？故事，得從殷墟說起。殷墟是商朝晚期的王都遺址，也是中國現代考古發掘的搖籃。除了舉世聞名的甲骨文，殷墟還出土眾多銅器、陶器、馬車器、骨器等珍貴文物，件件印證了上古文明的燦爛風華。原本備受質疑的商朝歷史，也由此獲得文物的強力佐證。1899 年殷墟甲骨文意外被發現，引來濫掘盜賣，上萬片甲骨被四處私賣。中研院歷史語言研究所 1928 年一創設便展開調查，隨即組成第一支考古團隊進入殷墟，以便保存珍貴的古文物，這是中國首次獨立進行的考古發掘。直到中日戰爭爆發，情況危急，才不得不撤出。殷墟分成兩大區塊，洹河以南是宮殿宗廟，北邊則是商王陵寢區。洹河北岸共掘出十一座大墓，1400 號大墓是其中之一，墓坑四周連著亞字型墓道，屬於頂級規格。有學者研究，這座陵墓的主人可能是商王。生前呼風喚雨的君王，也難以確保身後百年之事。「史語所進入殷墟進行考古發掘時，商王墓已幾乎被洗劫一空。」由於商王墓的地面上會建蓋祭祀用的「宗」，活脫脫就是「盜墓路標指南」，武王克商後，商王陪葬的家當便成為周王賞賜功臣的現成戰利品。直到民初，都不斷有人潛入盜掘。所幸盜墓者多半鎖定棺木大坑，考古學者在四周墓道仍發掘出不少文物。其中， 1400 大墓的東墓道就遺留了一組「漏網之魚」：、、、、、五件（音同闖）。黃銘崇緩緩揭開第一道謎：「這一系列，可能是商王的成套盥洗用具！」首先，解謎的關鍵來自寢小室盂的「自我介紹」，器身和蓋都有銘文：寢小室盂。盂，是商代常見的盛水容器；寢小室意指寢室的洗澡間。這組文物出土自東墓道，而陵墓大多比照王宮來建造，也就是說，當時商王的豪華宮殿中，洗澡間可能位於寢殿東側，這組器物則是澡間裡的盥洗用具。弦紋壺用來汲水，類似打水的水桶，兩側可掛繩，吊掛入水中壺身會側倒下來進水。右勺和龍紋盤，則如同水瓢和臉盆，是商代貴族的梳洗套裝組。想像一下，若現在要拍部寫實版《封神榜》，商王的盥洗二三事劇本就能這麼寫：奴僕們拿著弦紋壺到河邊或井裡取水後，把水倒入寢小室盂備用。下一幕，一臉倦容的商王走進寢小室，奴僕連忙用勺舀水伺候王清洗，再用盤承接汙水。那麼，掌心大的陶磢又是做什麼用呢？去角質！沒錯，穿越千年，享受不變！只不過現代人得拿著沐浴刷不求人搓背，古代貴族當然是有奴僕悉心效力。以前有句廣告詞：「夏天洗澡，要洗熱水，不洗熱水，洗不乾淨。」現代人工作勞累，滿身疲乏時洗個熱水、泡個溫泉，暖身愜意再放鬆不過了。這種享受，商王也有！解謎線索二： 商王大墓周圍的祭祀坑。商人崇信天命、敬懼鬼神，一旦遭逢天災病痛，便會進行占卜祭祀，埋入人牲、器物等祭品以獻祭給鬼神或祖先。商王墓周圍也有好幾座祭祀坑，在商王入葬後，陸續埋入祭品。其中一處墓坑（M1435），史語所發掘出三個鼎。鼎，是商、周時代普遍的「鍋具」，通常用來烹煮食物，如同今日基隆名產「鼎邊銼」的鼎，也是來自台語的大灶鍋具。既然商人用鼎不稀罕，這三件鼎有什麼特別之處？造型、用途皆有玄機。商代鼎多為直身，水桶腰；這三件鼎則是少有的葫蘆狀，受熱面積較大。其中最大件的形式是鼓腹鼎，器身有銘文「溫」，稱為。在古代，溫與浴、湯（熱水）密切相關，因此可推測溫鼎是用來燒水；另外兩個單鋬（音同判，把手之意）則是盛裝、倒取熱水。溫鼎燒水，但熱水就是為了洗熱水澡嗎？比起沐浴，會不會商王更想喝碗熱水暖身？「邏輯來看不太可能，因為商代飲酒風氣極盛，酒器非常非常多。」黃銘崇解釋，對於嗜酒如命的商人，想要暖身，喝杯酒遠比大費周章煮熱水容易多了。線索三：后妃也有的奢華享受。商王武丁有三位妻妾，其中一位后母戊葬在武丁附近，她的墓是歷史學家心中至寶，曾經出土全世界最重量級的青銅鼎，重達 830 多公斤！在后母戊的祭祀坑（M229），中國社科院也發掘出一件與「溫鼎」型式相似的鼓腹鼎、附有木蓋，以及帶鋬小鼎，另外還有一具人骨、舀水的斗、兩件陶瓿（音同剖，瓿是商代的高級器具，盛裝熱水用）。觀察這座祭祀坑，兩個青銅鼎與斗、瓿並放，可以判斷它們屬於同一組用途 ── 再次印證，這些鼎並不是烹煮食物，而是稀有的「熱水器」！研究之路有時也會收到「天上掉下來的禮物」，黃銘崇透露，這番推敲還意外跳出另一條線索。有一回，中國研究單位計畫編輯青銅器全集，希望中研院史語所提供在殷墟發掘的 53 件青銅器資料，黃銘崇比對中方提供的照片，發現與文物館現存資料有些出入。「這是否表示，其實文物館還有另一件館藏？！」果然，清查後在館內找到另一件單鋬小鼎，原始出土處就在武丁墓另一處祭祀坑（M1380）。這座祭祀坑中還有一件陶瓿、一件斗，以及兩具人骨。線索一個串一個，就像柯南在連番推理後，突然鏡片反光一閃「原來如此！真相就是……」讓我們把商王、后妃的墓與幾座祭祀坑並列觀察，將以上線索整理一下：用溫鼎燒水，再以單鋬鼎舀水（熱水不夠，小鼎也可直接加熱），倒進瓿保存，或倒入寢小室盂混冷水備用。洗澡時，用斗舀出瓿內的熱水，需要搓背享受記得端出陶磢。王要洗手、洗臉，也可以拿勺取出盂中的冷水盥洗，再用盤接好水不四濺。當然，這一系列舒服的梳洗樂事，都少不了奴僕來服侍（幫陪葬人骨 QQ）皇家熱水 SPA 有多普遍？一般貴族是不是也能享受？很遺憾，就像日本進口的壓縮機，這些盥洗用具非常稀罕。目前青銅鼎出土超過三千件，但類似的溫鼎全世界只有三件！溫鼎、后母戊的鼓腹鼎之外，另一個收藏於日本，推測原初都是大鼎、木蓋，和臺灣早期灶台上的鼎有些相似。單鋬鼎也極為罕見，武丁墓的陶磢更是僅此一組，商代別無分號。不小心穿越商代想洗個熱水澡？請先當上王與后吧。讀到這裡，除了讚歎王室洗澡講究不輸現代人，你或許也會心生疑惑：熱水澡若是無上特權，珍貴的盥洗器具又為什麼是分散陪葬，分批埋入？黃銘崇打趣地模擬三千多年前的情境：「以上這些用途、功能、情境，全部都只是我的推測。」黃銘崇直率地說。別誤會，這絕對不是一篇「做夢文」！我們無法穿越回千年前印證，但歷史學家的上古研究也並非憑空臆測，所有推論皆立基在各種線索的串連。從器物的材質、形貌、出土脈絡，交叉比對，並透過同時代、跨時代的整體脈絡，找出當中的邏輯。黃銘崇強調：當你手上握著一大團混雜糾纏的毛線球，要理出頭緒，唯有慢慢沿著顏色、線路等痕跡，抓出線頭。考據上古文物，歷史學家同樣必須追溯器物的轉變、系譜，縝密尋找演變邏輯，進而推測用途與脈絡關聯。例如，周代的盂和鑑很相似，許多鑑被誤稱為盂，顯示兩者的用途、型態有所重疊與延續。而鑑很可能是盥洗器皿，由此又能再度找到線索。過往的研究，通常把每個墓坑、祭祀坑一個個獨立看待，黃銘崇嘗試將不同墓坑、祭祀坑的文物，放入一個更大的共同脈絡思考，提出突破新觀點。他在「歷史學柑仔店」的科普文一刊出，立刻有中國學者來訊請教。黃銘崇這麼說道：「幾千年前，這些器物是什麼？有什麼用途？沒有任何人能完全確知。但重要的是，我們如何從歷史、物件之間的脈絡，看出邏輯，並且找出有機的連結。」上古商王如何洗澡？洗不洗熱水？都用些什麼器具？看似冷知識的新奇發現，背後其實藏著歷史學者的知識底蘊、研究心血，以及厚實、漫長而細瑣的推理之路。
3,2020/08/01,〈熱門股〉譜瑞-KY今年可望賺四股本 周漲24%創新高,千金股譜瑞 - KY () 本周法說報佳音，第三季將迎來消費性電子傳統旺季，營收季增上看 2 成，可望續創新高，雙率也維持高檔，外界看好，譜瑞上半年每股純益 18.81 元，下半年再持續成長，全年可望賺逾四股本，本周股價強漲 24%，突破 1200 元大關創高。譜瑞指出，下半年在居家辦公趨勢延續下，Chromebook、筆電等 IT 面板需求仍旺盛，隨著傳統旺季到來，面板客戶拉貨力道續強，加上市占率增加，估營收將達 1.35-1.49 億美元，季增 11-22%，續創歷史新高，毛利率約 41.5-44.5%。此外，譜瑞 PCIe Gen 4 Retimer(時序重整晶片) 也已開始量產，主要應用為企業用伺服器，並與營邦 () 合作布局 PCIe Gen 4 市場，預計下半年、明年營收貢獻將更顯著。譜瑞本周沿五日線墊高，周五更亮燈漲停，收在 1275 元，創下掛牌來新高價，接連收復五日線、十日線與月線，單周漲幅逾 24%，籌碼方面，三大法人全站買方，自營商買超最積極，大買 211 張，外資買超 68 張、投信則買超 67 張。
4,2020/08/01,〈熱門股〉大同經營權白熱化 股價跌破20元寫近5個月新低,大同 () 今年股東會後紛擾不斷、經營權之爭持續延燒，外資連日站在空方並大舉出脫持股，本周賣超 3.5 萬張，股價跌破 20 元，週五 (31 日) 收跌停價 16 元，周跌幅逾 2 成，寫近 5 個月來新低。大同今年股東會改選董事引發議論，公司派引用《企業併購法》第 27 條排除市場派過半表決權，據統計共有 53.32% 股權，不得行使表決權、選舉權，最終 6 席一般董事、3 席獨立董事，由公司派全拿，市場派全軍覆沒。公司派強調，依據企業併購法規定，任何人單獨或共同基於併購目的，取得公司超過 10% 股份，應於取得後 10 日內向證券主管機關申報併購目的，如有變動應隨時補正，否則超過部分皆無表決權。大同除改選董事過程引發爭議外，中資疑慮也成為公司派、市場攻防焦點，公司派指控，香港地產商任國龍過去違法買大同股票涉及中資疑慮，雖然去年宣稱已全數出清，但實則漂白換手，最終受益人仍是任國龍，呼籲政府要先查核、認定有無中資問題，再慎重考慮有無召開股東臨時會的必要。市場派則認為，今年大同股東會違法亂紀，經濟部若不准持有大同 3% 股權的股東召開股臨會，大同之亂可能無法落幕，盼主管機關盡快核准召開股東臨時會，全面改選董事及獨董。
5,2020/08/01,〈熱門股〉TPK-KY Q3旺季表現可期 股價攀近七個月新高,觸控模組大廠 TPK-KY 宸鴻 () 第 2 季筆電、平板需求出貨動能強勁，單季稅後純益、每股純益創近十季新高，展望第 3 季，預期傳統旺季需求仍在、營運不看淡，激勵本周股價周漲 12.7%，攀上近七個月新高。宸鴻表示，遠距商機將延續至第 3 季，且客戶下半年將陸續推出新品，第 3 季傳統旺季可期，也計畫持續擴充液晶面板模組 (LCM) 產線，估明年首季產能將較現在增加四倍，可望逐步貢獻營收，法人則估，宸鴻第 3 季營收將季增 15-20%。另外在奈米銀方面，宸鴻指出，上半年也有擴增一條產線，而電子白板等超大尺寸最近兩個月出貨創下新高紀錄，未來將逐步擴展感測、模組組裝、保護玻璃等應用，中小尺寸則偏向新創產品，還在與客戶驗證中。宸鴻第 2 季稅後純益 3.08 億元，季增 6.7 倍、年增 4.7 倍，每股純益 0.76 元，累計今年上半年稅後純益 3.48 億元，年增 3.5 倍，每股純益 0.85 元。
6,2020/08/01,〈熱門股〉統一超Q2獲利5年同期新低 股價寫3個月新低價,連鎖超商龍頭統一超 () 公布第二季財報，上半年稅後純益 50.92 億元，年減 7.39%，每股純益 4.9 元，第二季每股純益 2.44 元，為 5 年來同期新低，本周股價跌逾 2.7%，周線連 5 黑，最低來到 280 元，創 3 個月來新低價。統一超上半年獲利衰退，主因疫情衝擊海外轉投資事業體，包括菲律賓 7-ELEVEN 和中國事業，加上去年轉投資事業認列一次性財政返還，墊高比較基期。不過，統一超表示，台灣 7-ELEVEN 營收和營業利益均穩健成長中，尤其推出冷凍新店型，並整合集團資源推出「Simple Fit」全新生活提案後，有效帶動個人化冷凍品、嚴選素材鮮物等銷售，推升鮮食營業額成長近 6%；同時，隨著宅經濟發酵，7-ELEVEN 交貨便和電商平台業績成長約 10%。展望下半年，統一超強調將持續打造被消費者依賴的服務平台。法人認為，一旦疫情獲得控制，統一超海外子公司將重回成長動能，短線風險在於各國二次疫情發展的不確定性。
7,2020/08/01,〈熱門股〉欣興Q2獲利強 三大法人周買逾5萬張股價漲17%,欣興 () 受惠 ABF 載板滿載生產，第二季稅後純益 14.36 億元，季增 276%，年增 169%，每股純益 0.99 元，累計上半年稅後純益 18.17 億元，年增 98%，每股純益 1.25 元。三大法人本周買超 50198 張，股價大漲 17.55%，收在 64.3 元。欣興受惠 5G 推動高速網路、高效能運算等應用興起，ABF 載板產業可望脫離寒冬，下半年又進入 HDI 板需求旺季，有助營收、獲利成長，2021 年資本預算約 174.34 億元，預計投資在高階 IC 載板產品產能，將全力迎接 5G 產業帶來的商機。欣興股價以量滾量前進，法人持股不鬆手，股價創 13 年來新高，線型呈現多頭排列，KD 指標在高檔鈍化，短線支撐在 5 日線的 60.42 元，在法人持股未鬆動前，單日成交量能如有 8.5 萬張，將再起另一波的攻擊。
8,2020/08/01,〈熱門股〉聯電8吋產能吃緊將漲價 股價攀逾13年新高,晶圓代工廠聯電 () 第 2 季 EPS 攀 12 年新高，加上下半年 28 奈米貢獻將明顯拉升，8 吋產能面臨吃緊，明年將漲價等利多因素推升下，本周股價走勢強勁，突破 20 元整數關卡，周五 (31 日) 終場收在 22.35 元，站上 2007 年 10 月以來新高，股價周漲幅 13.16%。聯電估第 3 季晶圓出貨、產品平均售價 (ASP) 持平第 2 季，營收也可望持穩，毛利率則將較第 2 季下滑。聯電表示，由於客戶為避免供應鏈斷鏈，開始回補庫存，第 3 季需求續強，對下半年審慎樂觀看待。聯電 28 奈米製程產能下半年貢獻將明顯拉升，且 8 吋產能供應吃緊，明年可望漲價，外資維持中立或買進評等，但多調升目標價至「二」字頭，最高為日系外資的 28 元。聯電第 2 季受惠 28 奈米比重提升，稅後純益 66.8 億元，較上季、去年同期成長逾 2 倍，每股純益 0.55 元，創 2007 年第 4 季以來新高；上半年稅後純益 88.88 億元，年增 2 倍，每股純益 0.74 元，近 14 年來新高。
9,2020/07/31,〈聯發科法說〉簡式財測出爐 Q3每股純益高標7.5元 挑戰寫6年新高,聯發科 () 今 (31) 日召開法說會，會後公告簡式財測，預計第三季每股稅後純益將落在 6.14-7.5 元，高標 7.5 元可創下 6 年來新高，也在同日公布出售子公司奕力科技，預計處分利益為 0.36 億元。展望第三季，聯發科指出，受惠三大產品線強勁成長，以美元對匯率 1 比 29.2 計算，營收將達 825-879 億元，季增 22-30%，年增 23-31%，毛利率為 41.5-44.5%，相較上季預估值 41-44%，預估區間再度調升，顯現產品組合持續轉佳，營益率約 12.21-15.9%，創下近期新高。聯發科前三季營收估 2109-2163 億元，年增 16-19%，毛利率 41.5-45%，營益率 11-12%，每股稅後純益 14.36-15.72 元。聯發科也在今日公告，子公司 Gaintech Co. Limited 將出售奕力科技 100% 股權，收購者為 MagiCapital (東博資本) 所設立的投資公司 Midus Investments Limited，預估處分利益為 0.36 億元。聯發科在 2015 年收購奕力科技，奕力為 LCD 面板驅動及觸控 IC，產品涵蓋手機、平板電腦、筆記型電腦、及監視器等電子產品。
