,date,title,content
0,2017/12/31,〈2018搶先看〉期交所新商品續爆發 原油+兩大外匯期貨搶市,台灣期交所 2017 年成功推動夜盤交易上路，再乘勝追擊，預計 2018 年推出成長動能快速及市場需求高的原油期貨，以及期貨及期貨，預期可以再推升整體期貨交易量。近年來期交所積極推動新商品、新制度，臺灣期貨市場穩健成長。過去兩年已規劃「三足鼎立」的架構，除了既有國內股價指數類主力商品，還繼續發展匯率類商品、國際板—國外股價指數類商品，目前期交所已有涵蓋東證、印度 50、標普 500、期貨 4 大國際板指數類商品。2017 年期貨市場尤其快速發展，5 月中旬夜盤交易、2 檔連動美股指數的期貨與標普 500 期貨上線，其中，夜盤交易創造近乎 24 小時的期貨交易，加持期貨市場總成交量在平均波動率不到 12 的低避險情緒中，突圍繳出佳績。不只「三足鼎立」，推動新商品以活絡期貨市場的腳步馬不停蹄，期交所將再努力擘劃新增「第四隻腳」－即商品類期貨及選擇權，目前已有及選擇權，預計在 2018 推出成長動能快速及市場需求高的原油期貨以及期貨及期貨。期貨交易首重波動性，由於原油期貨具有波動性與題材性，一直以來都是投資人關注的熱門商品，特別如石油輸出國組織（OPEC）高舉凍產協議，產油國之間的一舉一動都牽引著油價行情。根據 FIA MarketVoice Magazine 統計，包含農產品、能源、貴金屬及非貴金屬等四類商品交易量去年都大幅上揚。時間再拉長觀察，2016 年商品類期貨交易量約為 2007 年同類別交易量的五倍。期交所鑑於能源類商品期貨今年熱度持續，但國內並沒有原油期貨契約，即將推出原油期貨，未來台灣投資人在國內即可交易。此外，匯率商品部分，觀察歷年全球衍生性商品成交量，匯率期貨成交量排名第三，匯率選擇權也持續成長，依中央銀行統計，在台北外匯市場交易中，不涉的第三貨幣交易，以美元兌交易量最大，其次為兌美元、美元兌，而這前三大標的，期交所均已推出相對應的匯率商品。期交所目前已有匯率期貨、小型匯率期貨，為台灣期貨市場第一宗匯率商品及匯率選擇權、小型匯率選擇權、兌美元期貨、美元兌期貨等，共六項匯率類商品。為提供更完整的匯率避險與交易管道，期交所擬針對我國外匯市場交易第四、第五大的兌美元、兌美元標的，規劃於 2018 年推出這兩大匯率期貨。
1,2017/12/31,〈2018搶先看〉助攻5+2產業、台股資金活水 金管會7月擬鬆綁保險業投資,保險業的海外投資曝險部分太高，政府希望增加投資國內標的，引導保險資金投資台灣，不只投資 5+2 產業、還有台股，為了助攻政府政策發展，金管會 2018 年 7 月擬調整保險業 RBC 風險係數，以鬆綁保險業的投資。台灣保險業擁有豐沛資金，統計至 2017 年 10 月底，壽險業保費收入為 2.78 兆元，整體保險業資產總額 24.45 兆元。但近年保險資金在國內面臨去化的困難，以致對國外的投資比例超過 6 成。而政府大力推動「5+2」產業創新計畫，包括「綠能科技、亞洲矽谷、生技醫藥、國防產業、智慧機械、新農業、循環經濟」，以加速台灣經濟轉型升級，也希望保險資金積極投入。而且金管會訂出獎勵方案有 2 期，從 2017 年 9 月到 2018 年 8 月底，是第一期，第一期目標希望可以引導保險業投資 5+2 產業增加 300 億元，第二期則將依第一期執行情況再另行訂定。金管會依照投資的貢獻度、參與度及成長度辦理績效考核，產險公司取一名，壽險公司前三名者，金管會將給予獎勵。除了公開頒獎表揚外，也會研議增加保險業核准商品的送審件數以及安定基金計提標準等差異化誘因。不只 5+2 產業，外資現在對台股的影響太大了，金管會也希望本土法人、保險資金可以增加對台股的投資。金管會對於助攻保險業可以「錢」進台股，預計鬆綁 RBC（資本適足率）台股係數，以增加保險資金投資台股的動能。據了解，金管會研議保險業新一代資本適足率制度，擬將股票「逆景氣循環機制」納入計算 RBC 中，未來壽險業在計算 RBC 時，如果台股指數高於一定水準，風險係數將上調，低於一定水準，風險係數將下調，壽險公司不必因 RBC 不足就賣股求現，這樣的設計不但可避免台股在低檔時，保險業需認賠賣股，也因不論股價行情如何，風險係數都能有彈性，讓保險業可以長期投資。
2,2017/12/31,〈2018搶先看〉後張忠謀時代 劉德音、魏哲家挑大樑 下半年財報見真章,晶圓代工龍頭台積電 () 董事長張忠謀在 2017 年 10 月宣布退休，將在 2018 年 6 月股東會結束後正式交棒，台積電正式進入雙首長時代，市場高度聚焦，少了張忠謀的台積電，共同執行長劉德音與魏哲家接任後，台積電表現後續會如何。張忠謀宣布退休引起市場不少震撼，但其實張忠謀計畫退休是早已確定的事實，自從他安排劉德音與魏哲家擔任共同執行長職務開始，目的就是要培養劉、魏兩人能有更多經營、公司戰略上的經驗，增加更多生意人 DNA，才能在他之後順利接棒持續領導台積電。張忠謀退休記者會上就談到，劉、魏兩人生意人比例已經超越工程師，因此他才願意交棒兩人，也期許兩人可以帶領台積電，再創新的奇蹟。而從台積電今年動作頻頻就可得知，張忠謀似乎都在為今年交棒做準備，台積電今年 10 奈米開始進入量產，7 奈米預計明年投產，隨後南京廠也同樣在今年進設備，明年 5 月可達量產階段，5 奈米也開始啟動，預計 2019 年上半年風險性試產，至於懸宕已久的 3 奈米設廠地點，更巧妙的在張忠謀宣布退休前一個星期五，正式對外公告確定落腳台南。張忠謀也說，此時交棒不表示萬里無雲，產業競爭仍相當激烈，不過從目前產業發展情形來看，台積電到 2020 年前，每年營收都可有 5-10% 成長率 (以美元計算)，2020 年後則要看劉與魏兩人表現。張忠謀選在台積電營運高峰時將公司交給劉、魏兩人，也預留了未來 2 年的成長性，再度展現企業領導人風範，也讓市場對後台積電時代能有更多信心，不過可確定是，後張忠謀時代的台積電，將在 2018 年正式到來，產業與公司發展為何，還有待持續觀察。
3,2017/12/31,〈2018搶先看〉5G拚2020商轉 電信業者鴨子划水布局忙,全球 5G 正式商業化預計 2020 年之後展開，台灣積極規畫 2020 年前後進行 5G 釋照，雖然電信業者大嘆 5G 商業模式未明、投資高、期盼政府提供誘因降低成本，但是在 5G 布局也是如鴨子划水般的進行，誰也不敢輕忽這個可能是未來潛在明星的商機；遠傳 () 已率先展演全新一代 28GHz5G 原型機系統，台灣大 () 則布局相關建設，中華電 () 也在進行 5G 關鍵技術試驗，目標 2020 年商用。政府預計在 2020 年釋出 5G 頻譜，可望釋出 3.4-3.6GHz 頻譜，不過目前包括營運模式及釋出方式都還有待釐清，電信業者則是認為，經過 3 次 4G 頻譜拍賣，累計競標金達 1748 億元，電信業者更投入百億元建設網路，但 4G 回收不易，面對後續 5G 的頻譜成本及建設成本，如果沒有好的商業模式，很難說服股東投資。中華電總經理謝繼茂建議政府調降頻譜標金及頻率使用費，他說，中國政府發放頻譜發放並未收費，台灣 5G 頻譜如果也可以直接發放，省下 100 億元對電信業者來說，在投入網路建設時就有很大的幫助，另外，謝繼茂還呼籲釋出低於 1GHz 以下的 5G 頻譜；遠傳總經理李彬則建議，應有租稅優惠；台灣大總經理鄭俊卿希望推動基地台共用。雖然 5G 目前還有很多待釐清的地方，不過，電信業布局持續進行中，中華電指出，在 5G 布局上，2015 年就參加 3GPP 的 5G 標準制定，同時加入 NGMN 與國外交流，2017 年分別跟愛立信、諾基亞、NTT 簽訂 5G 與 SDN/NFV 合作備忘錄 (MOU)，2017 年至 2018 年進行 5G 關鍵技術試驗，預計 2019 年進行 5G 外場規模試驗，希望 2020 年商用。遠傳攜手愛立信展演全新一代 28GHz5G 原型機系統，不僅是全台第一，更是在美國、日本、南韓、新加坡等地之外的全球第 8 次展演，成功進行室內、外場域測試，展示 5G 飆速下載挑戰 27Gbps 網速，比目前 4G 平均網速快 300 倍。遠傳指出， 5G 實驗室自 2016 年成立以來，已完成多項 5G 先進技術的測試評估，包括 Gigabit LTE、4x4 MIMO，256QAM、NB-IoT 及 LAA 技術等，且已陸續導入 4.5G 現網中，有效提升客戶體驗；5G 實驗室將持續與全球各晶片端、手機終端製造商、網路設備廠商、NB-IoT 物聯網廠商及雲端應用服務業者間緊密結合。台灣大指出，2018 年將力拚 5G、IoT，是主要的網路布建重點，相關作業預估會持續到 2019 年，預計 2019 年將是資本支出最高峰；台灣大認為，預估 5G 較成熟商轉會落在 2019 年，將會出現比較成熟的運用。
4,2017/12/31,〈2018搶先看〉小金雞海外掛牌趨勢已定 鴻海轉型控股公司,"2017 年鴻海 () 的大事，除了併購東芝半導體跟啟動美國投資，跟小股民最密切相關的，莫過於旗下子公司富士康工業互聯網 (FII) 決議赴中國 A 股掛牌，雖然鴻海要到明年 1 月 31 日召開股東臨時會討論相關議案，不過法人普遍認為，趨勢已勢不可擋，未來的鴻海，已邁向轉型成控股公司之路。鴻海董事長郭台銘在 2013 年股東會曾表示，鴻海集團旗下初估有 50 家小金雞可以分切，將可創造 100-200 位董事長，重點是，這些小金雞都是貼上鴻海金字招牌，未來鴻海也會從航空母艦變成航空戰鬥群。郭台銘更直接指出，小金雞雖然切割出去，但鴻海仍是主要控股，而這些公司可以少受鴻海規定，後浪推前浪，股價將超過鴻海。這也顯示，郭台銘不但對這些小金雞有信心，也對台股低本益比的不滿意。對於子公司富士康工業互聯網 (FII) 赴中國掛牌，鴻海表示，集團為全球化運營國際企業，子公司富士康工業互聯網股份有限公司 (Foxconn Industrial Internet Co., Ltd. ，FII) 申請在上海證券交易所上市，是集團發展既定戰略方針，契合鴻海近年來持續投資中、美、日、歐等全球化布局。鴻海更表示，此次 FII 申請上市，將給鴻海發展帶來巨大機遇，將有助集團留住關鍵人才，共用發展紅利，同時可充分運用中國人才、資金、市場以構建工業互聯網生態系統。鴻海也強調，若富士康工業互聯網 (FII) 集團掛牌，仍將持有 85% 之已發行股份。換言之，面對鴻海營運規模已成全球最大的代工帝國，郭台銘也已經明顯感受到，營收要再出現爆發性成長機率已低，唯一之計就是讓子公司們各自發揮所長，不要再隱身在集團內部，讓市場直接看到各子公司的表現。"
5,2017/12/31,〈2018搶先看〉PCB廠類載板製程 將滲透至非蘋陣營應用,印刷電路板 (PCB) 為因應手持式產品「輕、薄、短、小」的設計走向，高階製程由高密度連結板 (HDI) 走向任意層 (HDI Anylayer)，2017 年則因美商蘋果 i8、i8 + 及 iX 而採類載板 (Substrate-Like PCB，SLP)，為產業設下新的進入門檻，可確定的是，類載板 2018 年應用將向非蘋陣營市場擴散。受到 SLP 新門檻影響，由於其龐大資本支出金額、密集的技術層次，讓大陸興起的陸資 PCB 廠只能在後苦追；目前台商 PCB 廠開發類載板生產包括華通 ()、臻鼎 ()、欣興 () 等廠。目前除傳韓系三星 S9 系列手機將採用 SLP 板，過去曾承接宏達電 () 手機板訂單的燿華 () 也表示，該公司雖未承接來自蘋果的 SLP 板，但目前已有其他客戶端接洽採購 SLP 板，這也將是該公司未來在汽車板之外的另一市場開發的重點。
6,2017/12/31,〈2018搶先看〉生技股拚起死回生 關鍵在新藥廠能否取得FDA藥證,生技業因為之前的新藥廠基亞 () 及浩鼎 () 解盲失敗，導致股價在飆高之後紛紛重挫，也讓投資人受傷慘重，法人指出，新藥還是生技業的領頭指標，能不能重新贏回投資人的信心，還是要看有沒有廠商可再成功做出新藥。法人指出，儘管政府規劃在台灣西部從北到南設立不少生技園區，但是光有硬體設備並不足以讓生技業就能產出新藥，尤其當市場對生技產業已經缺乏信心之際，所謂從哪裡跌倒就要從哪裡爬起來，因此新藥發展，更是重點中的重點。法人表示，就目前來看，還是以愛滋病新藥廠中裕 () 最有機會拿到美國 FDA 新藥藥證，但是原本預期 2018 年初就有機會拿到，但是又遇到 FDA 延長審查時間 3 個月，因此預料實際取得藥證的時間將延到 2018 年第 2 季。市場也看好另一家新藥廠藥華藥 () ，其 P1101 有機會拿到新藥藥證，不過藥華藥原本也計畫在 2018 年 3 月底將全部完整資料提送 EMA 進行審核，後來又改為在 2018 年 5 月再一次送交完整資料。市場仍看好，藥華藥仍有極高機會拿到藥證。法人表示，新藥開發時間極長，至少 10-15 年起跳，且成功機率不高，尤其第三期臨床花費極高，以台灣生技公司規模，很難獨自完成，因此很多公司都是在完成二期臨床後，尋求合作夥伴進行三期臨床，營運模式改為收取授權金及產品銷售分潤，但是如果能有第一家廠商成功完成新藥開發，並取得藥證，至少可以證明，台灣新藥並非全是空口說白話，也才能重拾投資人信心。
7,2017/12/31,〈2018搶先看〉稅改案進入二讀程序 拚明年1月臨時會通過,行政院今年 10 月 12 日通過《所得稅法》修正草案後，該案進入立法院審查 1 個多月仍未有結果，12 月中旬民進黨在立法院提案，將所得稅法修正草案，從立法院財政委員會抽出，逕付二讀，目前進入 1 個月朝野協商期，力拚明年 1 月立法院臨時會通過。政府力推稅改方案，自《所得稅法》修正草案行政院通過後，多名立委針對薪資扣除額提案加碼，稅改版本多達 54 案，於 11 月 2 日進入立法院財委會審查，至今召開 4 次委員會，僅審 7 條、通過 1 條，即「取消兩稅合一部分設算扣抵」，進度嚴重落後。由於立法院民進黨團不滿國民黨審查「牛步化」，12 月 15 日挾多數人優勢，拋開委員會近 50 版本，將稅改修正草案從財委會抽出，送入二讀程序，目前已進入一個月協商期。行政院院長賴清德也在 12 月 28 日宣布，自明年 1 月 5 日起舉行立法院臨時會，力拚稅改《所得稅法》修正草案通過。根據行政院版《所得稅法》修正草案，內容主要分為四大主軸，包括第一、減輕薪資所得者及中低所得者租稅負擔，即調高三大扣除額：標準扣除額從 9 萬元提高為 11 萬元、薪資所得特別扣除額從 12.8 萬元提高為 18 萬元，以及身心障礙特別扣除額自 12.8 萬元提高為 18 萬元。第二、減輕中小型及新創企業稅負，其中包括獨資合夥組織免徵營所稅，直接歸課出資人綜所稅、未分配盈餘加徵營所稅稅率減至 5%。第三、建立具競爭力的投資所得稅，即廢除設算扣抵制，改採股利所得課稅新制、營所稅稅率由 17% 調高至 20%、調降綜所稅最高稅率至 40%。第四、調整外資所得稅負，包括取消外資股東抵繳稅額規定、外資股利所得扣繳率從 20% 調高至 21%。稅改案立法院審查期間，立委建議財政部不要「鐵板一塊」，並直言不會全然接受行政院版本通過。其中有立委分別提出，中小企業應維持營所稅 17% 稅率、外資股利所得扣繳率調高至 22%，以及再調高標扣額、薪扣額以及身心障礙扣除額等建議。財政部對此則回應，有調整空間，不過需待可容許稅收損失評估後，進一步與行政院討論。而針對稅改案的推動，財政部長許虞哲也強調，「稅改對大部分民眾有利，希望能儘早通過。」
8,2017/12/31,〈2018搶先看〉彭淮南退休卸任 央行將迎來新總裁,台灣央行總裁彭淮南將於 2018 年 2 月 25 日退休，各界多有聲音期許彭總裁能夠續任，不過，彭淮南去意堅決，因此，市場都在看由誰接棒，新總裁如何端出令外界滿意的雙率政策，將影響後續台灣經濟發展。台灣央行明年將迎新總裁，由於明年各國央行可能動作頻頻，美國聯準會 (FED) 將持續升息腳步，歐洲央行和日銀如何因應，緊密牽動全球金融市場動態，邁入後彭淮南時代，新任總裁如何端出令各界滿意的雙率政策，將影響台灣經濟發展。過去 20 年，台灣經濟在彭淮南強勢坐鎮下，成功挺過 4 次金融巨浪，每每令外匯市場禿鷹不敢妄動，央行也為台灣累積可觀的外匯存底，並藉此為央行帶來可觀的利息收入。不過，偏弱的匯率策略也引發不少質疑聲浪，物價平穩被解讀為民眾購買力未能提升，高房價等因素也有不少人歸咎給彭淮南，不過，匯率一向是兩面刃，如何做到兼具各方滿意，同樣考驗著新任總裁。各界都在揣測新總裁人選，然而，目前執政黨仍未有明確的答案浮出檯面，可以肯定的是，不論由誰接任，都會被各方檢視，並與過去彭總裁的成績做一番比較。
9,2017/12/31,〈2018搶先看〉台廠搶Mini LED背光應用 拚明年Q2出貨,Micro LED 受限製程瓶頸還未突破，短期內難有商品化產品出現，台廠紛紛轉攻 Mini LED 產品，並相繼喊出最快明年第 2 季出貨，市場認為，這可望為沉寂許久的 LED 產業迎來一波新商機。目前許多業者都積極研發 Mini LED 相關應用，晶片廠包括晶電 ()、隆達 ()、三安、華燦等；封裝廠有億光 ()、榮創 ()、宏齊 ()、首爾半導體等；IC 設計廠有聚積 ()、瑞鼎等；面板廠有友達 ()、群創 ()；顯示屏廠商則包括利亞德等。晶電董事長李秉傑認為，Mini LED 有機會成為未來背光主流產品，而晶電的研發將在今年底至明年初有具體成果，可望於明年第 2 季投產，相關應用產品有機會在明年上半年小幅量產，後市營運展望樂觀。隆達則是明年下半年也將有 Mini LED 導入 NB 與手機等背光應用產品，隆達表示，LED 廠商近來大多開始朝高附加價值產品發展，現有的 LED 要提升技術競爭力，另一方面則要開發新技術，Mini LED 就是追求新技術下所誕生的產物。除晶電與隆達外，榮創也將目標瞄準 Mini LED 電視背光應用市場，而宏齊的 Mini LED 技術研發則處於最後階段，預計最快也會在明年第 2 季出貨。研調機構 LEDinside 研究副理楊富寶指出，未來 Mini LED 可能的發展方向，包括電視、手機、車用面板與顯示屏等，預估 2023 年整體 Mini LED 產值將達到 10 億美元，其中，LED 顯示屏與大尺寸電視等，將成為未來 Mini LED 應用主流。
