,date,title,content,title_score,content_score
0,2016-07-15,◆投信連續3日賣超個股,,0.0,0.0
1,2016-07-15,◆投信連續3日買超個股,投信連續3日買超個股1.投信連續買超3日的股票(2002)中鋼  、 (2409)友達  、 (2345)智邦  、 (2324)仁寶  、 (2823)中壽2.投信連續買超2日的股票(2002)中鋼  、 (2324)仁寶  、 (2823)中壽  、 (2464)盟立  、 (2419)仲琦3.投信當日(15)買超的股票(2002)中鋼  、 (2409)友達  、 (2324)仁寶  、 (2823)中壽  、 (2419)仲琦,0.0,0.0
2,2016-07-15,◆外資連續5日賣超個股,,0.0,0.0
3,2016-07-15,◆外資連續5日買超個股,,0.0,0.0
4,2016-07-15,大同自救會喊話黃洲杰支持 凌陽：財務投資不介入經營,大同()自救會事件愈演愈烈，自救會並向IC設計凌陽()董事長黃洲杰喊話，盼可支持自救會爭取大同董事席次，凌陽今(15)日對此表示，投資大同僅是財務角度，不會介入大同經營。大同自救會由散戶自主集結，目前有近百位成員，掌握股權約20萬張，由於IC設計凌陽持股大同約4.6萬張，因此自救會向凌陽喊話，希望凌陽董座黃洲杰可支持自救會，參與2017年大同董監改選，爭取1席董事。凌陽今日指出，投資大同純屬財務性質，因此不會介入大同經營。凌陽在2013年出售凌巨持股予華映，當時以每股4.03元現金與0.72股大同普通股賣予華映；凌陽目前持股大同4.6萬張，今年第1季由於大同持續虧損，因此提列1000萬元資產減損。,1.0,2.0
5,2016-07-15,新南向拚觀光林全拍板：泰國、汶萊旅客免簽,"記者王鼎鈞／台北報導 行政院長林全今（15）日主持「新南向政策-擴大觀光客來台具體規劃」會議，行政院發言人童振源會後轉述，會中決定今年8月1日起，泰國及汶萊旅客來台實施30天免簽，將試辦一年，其他東南亞國家將採有條件免簽。交通部指出，放寬簽證後，預期東南亞來台旅客一年將增加28萬人次（成長20%），創造130億元的觀光外匯收入。交通部指出，泰國人口有6,700萬人，且今年1至5月，泰國來台觀光客同比增加87.55%；此外，日本開放東協旅客免簽後，去（104）年與開放前一年相比，泰國旅客成長205.7%，成效顯著，因此我國以吸引泰國觀光客為優先目標。童振源表示，在「有條件免簽」部分，今年9月1日起，10年內曾持美、加、英、日、澳、紐、歐盟申根及韓國等指定國家簽證之印尼、越南、菲律賓、印度、緬甸、柬埔寨及寮國旅客，得先上網登錄，取得憑證後，免簽入境台灣。童振源說，除免簽外，政府還推出其他配套措施，如宣傳推廣預算由104年的8千萬元增加至2億元。此外，在改善國內接待環境方面，有導遊人力增補及建構穆斯林友善環境兩大方向。在導遊人力增補方面，童振源表示，移民署將協助轉達新住民（含第1代及第2代）相關導遊考試資訊；教育部鼓勵各大學院校或高中開設東協語系課程，以加速東協語系導遊培訓；勞動部酌予放寬外僑人士工作許可的審查標準；考選部增加東南亞語系導遊人員考試次數及適度調整命題方向、深度及成績配分。此外，建置穆斯林友善環境方面，童振源說，政府將鼓勵餐旅取得認證，105年目標為100家；並推動交通場站、風景區、商場設置祈禱室及淨下設施；及協助觀光從業人員教育訓練及路線考察。各部會配套措施另包含：交通部會同風景區各權責單位，加強檢視轄區英語標示情形，改善英語標示不全的問題；經濟部鼓勵東協商務人士來台洽商順道旅遊；財政部增加小額退稅商家數及加強宣導增設外幣兌換處等。各部會配合事項及配套措施，未來將由張景森政務委員督導的「行政院觀光發展推動委員會」持續追蹤。 『新聞來源／NOWnews 』",0.0,24.0
6,2016-07-15,人民幣雙率走低 存款餘額連五降,中央銀行今天（15日）公布六月國內銀行存款餘額三千零五十九點五四億元，比五月減二十三點八二億。持續受到匯率趨貶、存款利率走低因素影響，民眾持有意願降低，存款餘額連續五個月下滑。（黃悅嬌報導）中央銀行公布國內銀行六月份的存款餘額含可轉讓定期存單在內共三千零五十九點五四億，比五月減少二十三點八二億，減幅百分之零點七，與上月差不多。其中，國際金融業務分行ＯＢＵ減少幅度大於外匯指定銀行ＤＢＵ。中央銀行外匯局襄理陳婉寧說明，最近趨貶，加上六月比五月各天期的定存利率下降，都影響持有意願；ＯＢＵ主要為法人戶，許多科技業法人戶資金調度頻繁，且調度能力快，因此變動會比以散戶為主的ＤＢＵ來得大。『散戶一般來講反應不會那麼靈敏，法人戶不一樣了，他資金調度能力很強，所以變動較大。』國銀存款餘額連五降，未來是否續呈下滑趨勢？官員認為，要看民眾的持有意願，如果匯率未來轉向大升，持有的意願就可能增加，利率方面，由於中國大陸慢慢走向自由化、市場化，存款利率也會與其他外幣看齊，慢慢降低。（資料照片）,0.0,-4.0
7,2016-07-15,週線漲309點上市股市值大增9千億,台股今天收週線，累積一整週的漲幅，週線勁揚309點，指數本週漲幅超過3%，上市股票市值也在短短5個交易日內大幅增加9千億，總市值來到26.36兆。證交所資料顯示，本週漲勢最強的是光電類股，單週飆漲8%；表現最差的是資訊服務類股，單週下跌2%。成交比重是半導體類股最大，占大盤成交比重達兩成一；其次是光電類股占大盤成交比重約一成。週轉率是光電類股、資訊服務類股最高，週轉率都超過3%。大盤週成交量4826億，日均量大約9百多億，量能明顯增溫，整體盤勢呈現量增價漲偏多發展的格局。（圖：取自證交所官網）,0.0,0.0
8,2016-07-15,華信投顧－外資採取你丟我撿的操作模式,◆盤勢分析台灣股市之所以能夠連續收紅6天、突破技術分析所謂的天險8840點，甚至一舉站上8900點，而且似乎即將突破9000點整數關卡，最主要的原因，在於外資源源不絕擁入台灣。外資之所以強力擁入台灣，基本利率高於國際主要國家的平均利率，以及股市平均值利率高居全球第一，應該是最主要原因。這就是我們之前一再強調的，本土資金因為稅率過高，以及扣抵減半，而不願參予除息之際，外資卻採取你丟我撿的操作模式，而且看起來，在除息熱季八月下旬結束前，這股資金熱潮應該還不會結束。不過，需要注意的是，外資在持有的多單部位，已經高達7.1萬口，再創歷史新高。必將使得市場期待，下週三的平倉日，外資將拉高平倉。按照外資過去一年以來反市場心理操作的慣性，我們擔心，下週二外資就有可能提前獲利調節結算。法國發生恐攻事件，對歐美股市恐怕難免形成壓力，但是如果歐美股市並未出現崩跌走勢，對台股下週一的走勢，應該不至於造成沉重壓力，也就是說，台股下週一還是有繼續收紅的可能，就算收黑，只要量價不失控，週二、甚至週三應該都還有高點可期，也就是說，只要國際股市沒有出現崩跌走勢，下週一多單持股仍可續抱。李永年 分析師★ 此研究報告著作權屬華信證券投資顧問(股)公司，切勿盜用或翻印，否則追究責任，決不寬貸★ 所有資料僅供參考，本公司不負盈虧責任,0.0,-6.0
9,2016-07-15,元大期貨台股期指盤後－台指期連日攻高 留意漲多後拉回,"◆盤勢分析週四英國央行(BOE)維持利率不變，並上修英國第二季經濟成長，讓市場利空情緒轉弱，CBOE的VIX指數也降至12.82，為今年新低，使歐美股市都收漲；另外權值股台積電和大立光週四盤後的法說會都釋出利多，其中大立光不但毛利率來到66.4%，高於市場預期，且推估下一季營運仍可望增長；上述的因素皆給予週五上漲的動能，使期指盤初開高，盤中還分別於接近9:30和10:00時增量上攻，進而順利突破8900點，終場以上漲98點作收，收在8912點；期現貨逆價差為37.85元，扣除預估的除息影響點數19點，實質逆價差由27點收斂到19點，舊制選擇權波動率指數由14.7減少至14.13，可見避險意識有所淡化。觀察法人籌碼變化，三大法人合計買超現貨147.4億元，其中外資買超149.7億元，自營商則小幅賣超5.4億元；由留倉淨部位來看，外資加碼淨多單2,491口至71,483口，自營商則加碼淨空單1,348口至4,413口，三大法人合計淨多單增加1,484口至34,759口，近期外資期貨淨多單屢屢創下新高，目前更是來到70,000口以上，可見外資近期還是對有較正面的看法。技術面上，自7/7日以來累計上漲443點，累計上漲5.2%，多方仍佔優勢，不過要留意，在連日上漲後可能會有獲利出場的賣壓湧出，現階段追價的空間恐相對有限，因此在操作上宜做好避險的準備。",1.0,7.0
