,News,All,SVO
0,20210107_501,被動元件市況回溫 禾伸堂訂單能見度達Q2被動元件廠禾伸堂 () 今 (7) 日公告去年營收 148.26 億元，年增 1.5%，隨著近期被動元件市況回溫，禾伸堂透露，目前訂單能見度已達第二季。禾伸堂 12 月營收 12.35 億元，月減 11.4%、年增 23.9%；第四季營收 38.68 億元，季減 7%、年增 2.8%。禾伸堂表示，12 月營收下滑，是受到年底客戶庫存盤點影響拉貨動能，不過，近期被動元件市場明顯回溫，目前訂單能見度至第二季，將積極調整產出，持續為客戶提供高值產品與服務。而禾伸堂斥資 25 億元在桃園龍潭建新廠也將於第三季投產，主要生產 MLCC(積層陶瓷電容)，將鎖定 GaN(氮化鎵) 快充、車用等高階應用，預計滿載將增加 6 成 MLCC 產量。,"[['訂單', '能見', '廠'], ['訂單', '能見', '禾伸堂'], ['市況', '回溫', '禾伸堂'], ['盤點', '影響', '動能'], ['能見度', '調整', '持續'], ['禾伸堂', '斥資', '元'], ['滿載', '增加', '產量']]"
0,20210107_502,海外踩雷+投資收益少600億元 國銀前11月稅前獲利年減13%金管會銀行局今 (7) 日公布，國銀去 (2020) 年前 11 月稅前盈餘 2955 億元，年減 13%，主要是海外分行獲利受到頻頻踩雷影響，以及投資收益大幅減少 600 億元所致。其中，海外分行稅前盈餘 200.7 億元，比去年同期大減 47.7%，主要是海外分行頻頻踩到授信地雷，增提呆帳準備及保證責任準備金，比去年同期增加 117 億元。據金管會最新統計，截至去年 11 月，國銀海外分行、或 OBU 逾放比超過 1% 的銀行有 4 家，包括安泰銀 3.74%、彰化銀 1.86%、遠東銀 1.74%、王道銀 1.49%；金管會已陸續要求這些海外逾放比較高的分行增提備抵呆帳準備金、或直接轉銷呆帳以改善資產品質。而國內總分行稅前盈餘為 1767.7 億元，比去年同期減少 14.1%，主要是大幅升值，影響換匯交易收益，使投資淨收益減少了 600 億元。,"[['影響', '減少', '元'], ['分行', '踩到', '準備'], ['分行', '包括', '王道銀'], ['備', '抵', '呆帳'], ['備', '抵', '準備金'], ['收益', '減少', '元']]"
0,20210107_503,台灣微軟攜手華碩、宏碁 推創新教師培訓計畫台灣微軟今 (7) 日表示，疫情加速全球企業數位轉型，學校教育轉型動能也加速，將攜手品牌大廠華碩 ()、宏碁 ()、惠普 ()、聯想等。啟動第一期微軟創新教師培訓家計畫，預期在未來一年內培訓至少 1500 位創新教師或教育工作者。微軟表示，因應數位教育市場轉變，創新教師培訓家計畫將以培訓教師與教育工作者為目標，並落實教育部所頒布的 108 課綱，創造出更多創新教案、推廣至全台 K12 教育環境中，驅動台灣教育轉型。根據 Global Information 發表的全球數位教育市場研究報告，全球數位教育市場規模，將從去年 84 億美元增長到 2025 年 332 億美元。微軟進一步指出，在疫情爆發之初，台灣微軟也第一時間與教育部合作開放台灣中小學師生能夠以教育雲端帳號登入，且免費使用 Office 365 教育版 (A1 版) 及 Microsoft Teams 線上教學及協作平台等資源，協助台灣實現教育轉型。,"[['培訓', '計畫', '台灣微軟'], ['預期', '培訓', '教師'], ['課綱', '推廣', '環境'], ['教案', '推廣', '環境'], ['台灣微軟', '開放', '師生'], ['時間', '開放', '師生'], ['台灣', '實現', '轉型']]"
0,20210107_504,遠傳耗資數十億元打造雲端中心 加速企業數位轉型遠傳 () 今 (7) 日宣布，耗資數十億元打造的「TPKC 遠傳雲端運算中心」正式啟用，且獲得國際權威機構認證，未來可提供國內外企業、金融證券、電子商務、網路、OTT 服務等業者拓展業務布局，加速數位轉型腳步。TPKC 遠傳雲端運算中心位於板橋台北遠東通訊園區 (Tpark) 內，是遠傳第一座獲國際權威 Uptime Institute 認證為 Uptime Tier III 的雲端資料中心 (IDC) 機房，由遠傳雲端團隊提供不間斷維運服務。企業暨國際事業群執行副總經理曾詩淵表示，新冠肺炎疫情爆發以來，消費與工作模式轉變，促成企業將大量線下活動搬到線上，驅動企業加速投入數位轉型，使得全球對於雲端服務、大數據、數據運算需求明顯增加，加上國際大廠紛紛加碼投資台灣，提升台灣在亞太地區資料轉運地位。曾詩淵指出，遠傳雲端運算中心具備五大特點，包括高電量用戶、結構化佈線設計、高穩定基礎設施、災害預防機制、AI 智能化管理等，可確保企業營運不中斷，並由遠傳團隊提供網路資安、雲端、大人物 (大數據、人工智慧、物聯網) 等一站式客製化服務。遠傳雲端運算中心是國內業界首次採用壁面平吹風牆設計搭配熱走道封閉上迴風技術，控制氣流方向，有效避免混風，並拉大機櫃空間，極大化散熱效率、確保設備順暢運作的同時，也兼顧能源效率。安全管理方面，遠傳雲端運算中心設置紅外線電子圍籬、陌生臉辨追蹤、人員定位、防尾隨、遠端電子鎖等七道安全控管及 RFID 設備管控。另外，機房採用雙變電站、雙迴路供電系統，具備七級防震及防洪避雷等設計，並採用國內業界首見機房內三段式消防感知滅火設計 (VESDA / 氣體式 / 水式) 提升消防安全與防止復燃。,"[['耗資', '打造', '數位'], ['元', '打造', '數位'], ['雲端運算中心', '獲得', '認證'], ['業者', '拓展', '布局'], ['業者', '拓展', '腳步'], ['雲端運算中心', '位於', '園區'], ['團隊', '提供', '企業'], ['企業', '投入', '轉型'], ['大廠', '加碼', '台灣'], ['用戶', '設計', '管理'], ['佈線', '設計', '管理'], ['團隊', '提供', '大數'], ['設計', '搭配', '熱走道'], ['技術', '避免', '混風'], ['效率', '確保', '運作'], ['防', '尾隨', '鎖'], ['系統', '具備', '防震'], ['滅火', '設計', '水式']]"
0,20210107_505,廣宇去年11月EPS 0.11元 賺贏前年Q4整季鴻海 () 旗下連接線及 PCB 廠廣宇 () 今 (7) 日公告去年 11 月自結純益，受惠遊戲機出貨暢旺及貿易戰轉單效益發酵下，單月純益 0.58 億元，年增 129%，每股純益 0.11 元，賺贏去年第四季整季。廣宇去年 11 月營收 17.7 億元，月減 1.6%、年減 12.9%、累計去年前 11 月營收 186.47 億元，年減 20.5%。廣宇去年營收衰退，主要是將同集團成員夏普的東南亞代銷業務轉回夏普承作，影響營收約 2 成，但毛利率因此轉佳，趨勢可望延續至今年。法人看好，廣宇受惠二大日系客戶遊戲機出貨暢旺、PCB 產品遞延及貿易戰帶動的東南亞轉單效益，在 11 月已經賺贏前年第四季下，去年第四季獲利年增可望倍數成長。而廣宇也積極配合鴻海集團發展 3+3 策略，提升電動車 (EV) 及醫療相關產品的比重，其中車用線束預計今年起陸續放量貢獻營運。,"[['年', '減', '廣宇'], ['業務', '影響', '營收'], ['法人', '看好', '廣宇'], ['遊戲機', '出貨', '遞延'], ['策略', '提升', '電動車']]"
0,20210107_506,MCU廠2020年營收多家創高 盛群改寫單季、全年新猷MCU 廠盛群 ()、凌通 ()、應廣 () 今 (7) 日同步公告 2020 年 12 月營收，三家年增幅皆逾一成，帶動去年全年營收表現亮眼，盛群更改寫單季、全年營收新高，應廣、凌通去年則分別改寫新高、三年高。盛群 2020 年 12 月營收 5.01 億元，月減 14.66%，年增 30.37%，第四季營收 16.56 億元，季增 9.96%，年增 35.63%，累計 2020 年營收 56.15 億元，年增 22.48%。盛群去年第四季隨著海外市場回溫，加上台灣、中國客戶拉貨力道續強，營收再創新高，且因去美化、疫情、產能排擠三大效應催化，客戶多提前下單，帶動營收逐季走高，第三季、第四季已連兩季改寫新高。凌通 2020 年 12 月營收 2.61 億元，月減 1.86%，年增 57.97%，第四季營收 8.29 億元，季減 3.05%，年增 41.47%，累計 2020 年營收 29 億元，年增 10.07%。凌通也受惠行車紀錄器客戶回補庫存，以及外接視訊鏡頭需求熱絡，第四季營收維持高檔，且由於晶圓代工產能吃緊，已開始調漲 32 位元 MCU 價格，漲勢一路延續至明年，帶動去年全年營收創下三年來新高。應廣 2020 年 12 月營收 0.62 億元，月減 7.47%，年增 11.06%，第四季營收 1.91 億元，季減 5.52%，年增 7.91%，累計 2020 年營收 6.82 億元，年增 30.75%。應廣則因消費品對 MCU 需求持續延燒，加上遠距辦公帶動的雲端伺服器需求提升，推升整體營收續創新高，展望明年，董事長唐燦弼表示，審慎樂觀看待產業發展及市場成長，除了訂單動能持續，應廣也將積極提升高階產品比重，提升獲利表現。,"[['盛群', '改寫', '單季'], ['盛群', '改寫', '新高'], ['年', '增', '去年'], ['力道', '續強', '營收'], ['客戶', '提前', '下單'], ['一路', '延續', '去年'], ['季減年', '增', '累']]"
0,20210107_507,瑞軒去年Q4營收攀兩年高 越南二廠本季底投產電視品牌組裝廠瑞軒 () 今 (7) 日公布去年 12 月營收，在電視、電競顯示器需求回溫帶動下，單月營收達 17 億元，月減 1.9%、年增 24.5%，累計去年第 4 季營收達 52.28 億元，季增 14.2%、年增 24.8%，為近兩年單季新高，因應客戶訂單需求，越南二廠擴建已完成，預期本季底可望開始量產出貨、貢獻營收。瑞軒去年全年營收達 167.97 億，年增 10.42%，展望今年，瑞軒表示，在遠距商機、宅經濟延續下，電視、電競顯示器需求仍強勁，出貨可望保持成長，而因應客戶訂單需求，越南廠持續擴建，二期生產線今年第 1 季底將開始量產。近期面板、零組件吃緊狀況持續，瑞軒認為，第 2 季吃緊狀況才會比較緩解，但依目前客戶訂單需求、計畫，今年電視、顯示器出貨可望進一步成長，其中，電競顯示器需求強勁，客戶主要為台系品牌廠，估今年出貨將有雙位數成長。另一方面，瑞軒 2018 年擴大非電視組裝業務領域布局，投資日本公司 GROOVE X 跨入陪伴機器人領域，瞄準長照、兒童陪伴市場，去年出貨約達 5000 台，看好需求進一步成長，今年出貨目標拚破萬台，較去年翻倍成長。,"[['瑞軒', '攀', '二廠'], ['營收', '達', '月'], ['營收', '達', '元'], ['年', '增為', '年'], ['新高', '因應', '需求'], ['營收', '達', '年'], ['狀況', '持續', '瑞軒']]"
0,20210107_508,尖點科技Q4營收8.41億元 創8季以來新高PCB 製程鑽針及鑽孔服務廠尖點科技 () 今 (7) 日公布 2020 年 12 月營收 2.83 億元，創今年新高，月增 1.08%，年 2.69%，2020 年第四季營收則以 8.41 億元創 2 年新高，季增 5.12%，年增 4.42%。尖點 2020 年營收為 29.73 億元，為 7 年來新低，年減 1.09%。尖點去年第四季受惠手機及遊戲機新機種上市、PC 及 NB 相關產品市場需求也強勁，抵消其他產品應用需求減弱的壓力，鑽針及鑽孔能則延續第三季動能，推升第四季營收創下 2 年來新高。尖點 2020 年前三季營收為 21.33 億元，毛利率為 30.7%，年增 2.98 個百分點，稅後純益 1.78 億元，年增 12.92%，每股純益為 1.25 元。尖點前三季鑽針占總營收 62%，尖點透過去瓶頸方式，將鑽針產能由每月 2100 萬支增加到 2300 萬支，增幅約 10%，2021 年將透過此增進產能效率方式持續擴充。,"[['科技', '營收', '創季'], ['科技', '營收', '鑽針'], ['年月', '營收', '元'], ['毛利率', '純益', '元']]"
0,20210107_509,鈺齊-KY 12月營收14.7億元改寫歷史新高 月增64%製鞋廠鈺齊 - KY() 今 (7) 日公布 2020 年 12 月營收，以 14.7 億元改寫歷史新高，月增 64.62%，年增 0.98%，2020 年全年營收 113.46 億元，為歷史次高，年減 11.66%，鈺齊 - KY 營收已連續四年維持百億元以上。鈺齊 - KY 2020 年第四季營收為 29.79 億元，季減 7.7%，年減 13.92%。鈺齊 - KY 主管指出，第四季雖然仍受貨櫃不足而影響國際交通運輸時程，但是在客製化的訂單生產模式下，各品牌客戶仍持續積極拉貨，以因應各地區經銷商提貨需求，因此短期雖仍存有運輸遞延現象，但終將不影響 2021 年春夏鞋款的整體出貨表現，也不會影響整體秋冬季量產訂單鈺齊 - KY 主管指出，因為新冠肺炎疫情加速人們改變生活步調及消費習性，也更深刻體認到經濟發展與健康生活必需平衡兼顧，因此在健康意識抬頭及追求品味生活之下，全球運動休閒已成風氣，如登山健走、越野跑步、自行車、健身、各項球類運動等，也從追求快時尚，轉化成更為重視功能性、舒適性與整體穿搭性。鈺齊 - KY2020 年前三季稅後純益為 7.11 億元，年減 21.7%，每股純益為 4.06 元。,"[['營收', '改寫', '年'], ['年', '營收', '元'], ['營收', '維持', '元'], ['客戶', '持續', '拉貨'], ['需求', '因此', '短期'], ['們', '改變', '步調'], ['平衡', '兼顧', '發展'], ['平衡', '兼顧', '因此']]"
0,20210107_510,筆電客戶拉貨強勁 雙鴻營收同寫三個新高紀錄散熱廠陸續公布營收，受惠筆電客戶拉貨較往年強勁，雙鴻 () 去年 12 月、第 4 季、全年營收同寫新高；泰碩去年營收 52.57 億元，年增 12.59%，創新猷。雙鴻 12 月營收 12.65 億元，月增 3.28%、年增 38.08%；去年第 4 季營收 36.43 億元，季增 8.36%、年增 30.7%；去年全年營收 122.08 億元，年增 19.13%。雙鴻旗下筆電客戶新品市場反應佳，去年底積極拉貨、且較往年強勁，帶動市占率再攀升，加上 Chromebook 需求同步成長，推升營收續登新高。展望後市，雙鴻已與客戶討論今年筆電新機種訂單，新、舊品持續放量出貨下，筆電營收貢獻有望較去年成長，且英特爾將推出 Whitley 平台伺服器處理器新品，雙鴻伺服器開始出貨，有助毛利率成長。泰碩 12 月營收 4.7 億元，月增 10.84%、年減 3.8%；第 4 季營收 12.94 億元，季增 0.54%、年減 7.37%；去年營收 52.57 億元，年增 12.59%。泰碩雖然受限於與中興共同開發的基站 AAU 需重新設計，但第 4 季手機拉貨動能提升，加上使用熱板的電競筆電陸續出貨、伺服器需求暢旺，上季營收仍寫同期次高，法人預期，今年有望受惠手機、筆電出貨成長，營運同步看增。,"[['營收', '同寫', '新高'], ['營收', '同寫', '泰碩'], ['月', '增', '年增'], ['新高', '展望', '後市'], ['新高', '展望', '雙鴻'], ['機種', '訂單', '舊品'], ['營收', '寫', '預期'], ['成長', '營運', '同步']]"
