,News,All,SVO
0,20190522_1501,全家賣鮮食再放大絕 潛在報廢品以「友善食光機制」7折賣連鎖超商全家 () 今 (22) 日宣布，全台 3400 餘家店正式推出「友善食光機制」，透過超商業界首創新科技「時控條碼」和「時間定價」，讓消費者在商品效期前 7 小時起 (貼有友善食光標籤) 購買，結帳時經系統判定符合時間區段，也就是鮮食到期前 7 小時，可享 7 折友善優惠價，不僅可藉此減少食物到期報廢的浪費，並大幅降低加盟者的費用，進一步拉升單店的獲利表現。全家商品本部部長黃君毅說明，目前全家友善食光商品數達 200 個品項，涵蓋 85% 鮮食，待後續微波條碼印刷技術克服後，袋裝小吃、小菜類也將納入此服務。黃君毅也透露，第二階段為至今年底前將友善食光標籤擴大到一般商品，有助提升商品的銷售成長力。目前已有近 10 家鮮食合作廠商加入此合作案，全家指出，歷經一年研究、測試和調整，參與測試店鋪從 60 家增至 200 家，成效明顯，依商圈不同，平均可增加潛在報廢食品 10-40% 的銷售機會。黃君毅強調，日本全家有提供相同服務，但僅將商品效期設定在前 4-5 小時，相較下台灣對消費者的服務更加友善，同時，因過去報廢全由加盟者吸收，在友善食光機制全面上路後，拉升加盟者的營收和獲利表現可期。,"[['全家', '賣', '報廢品'], ['機制', '首創', '科技'], ['小菜類', '納入', '服務'], ['廠商', '加入', '全家'], ['測試', '參與', '店鋪'], ['家', '增至', '成效']]"
0,20190522_1502,4月北美半導體設備出貨金額 月增4.7%國際半導體產業協會 (SEMI) 今 (22) 日公布 4 月北美半導體設備商出貨金額，受惠產業推進先進製程技術的資本支出，使金額中止連續 3 個月下滑的趨勢，達到 19.1 億美元，較上月成長 4.7%，但年減 29%。SEMI 全球行銷長暨台灣區總裁曹世綸表示，雖然 4 月北美設備製造商的銷售額，月增近 5%，但將此好轉的現象視為這一週期的轉折點，仍為時過早，不過，目前的出貨金額情況改善，也反映產業推進先進製程技術的支出。SEMI 產業分析總監曾瑞榆先前就曾指出，雖然記憶體資本支出將下修 2 至 3 成，但晶圓代工方面，受惠強勁 7 奈米技術驅動，半導體製造資本支出今年呈現持穩態勢，由於台積電 () 持續投資先進製程，預期今年成長幅度會最大，達 20 個百分點，以晶圓代工及邏輯投資為主；成熟製程今年預期將出現下修情況。在 4 月中旬的法說會上，台積電財務長何麗梅就曾強調，台積電今年資本支出目標維持不變，估達 100 至 110 億美元，其中 80% 用於先進製程，包含 7、5 與 3 奈米製程，10% 用於封測，10% 用於特殊製程；中長期資本支出將達 100 至 120 億美元，用於維持中長期 5 至 10% 的成長率。,"[['金額', '公布', '支出'], ['協會', '公布', '支出'], ['產業', '推進', '技術'], ['趨勢', '達到', '美元'], ['產業', '推進', '技術'], ['支出', '呈現', '態勢'], ['目標', '達', '美元'], ['估', '達', '美元'], ['支出', '達', '成長率']]"
0,20190522_1503,〈美擬封殺陸安控廠〉陸廠龍頭海康威視恐遭納黑名單 台廠可望迎轉單美國繼封殺華為後，現在傳出考慮也將中國安控大廠海康威視，列入黑名單中，限制其購買美國技術。法人分析，若消息屬實，海康威視出貨勢必將受到影響，台安控廠晶睿 ()、奇偶 () 等可望迎來轉單效益。據美國《紐約時報》報導，美國商務部可能會要求美企，在為海康威視供應零組件前，必須先取得政府許可，預計最快會在幾週內作出最後決定。不過，美國有意封殺海康威視已不是新聞，去年 11 月底外媒就報導，白宮有意禁止輝達等美國廠商出售關鍵晶片海康威視。法人分析，若消息屬實，海康威視可能會面臨關鍵零組件缺貨情形，影響其出貨狀況，加上美國針對中國進口產品上調關稅，也不利其他陸代工廠生產出口，國內安控業者可望迎來轉單商機。消息激勵下，今日安控族群盤中發動攻勢，奇偶漲停鎖住，晶睿也一度亮燈漲停，昇銳 () 也大漲逾 7%，還有陞泰 ()、彩富 () 等也是同步走揚。,"[['台廠', '可望', '美國'], ['消息', '屬', '實海康威'], ['紐約時報', '報導', '商務部'], ['美企', '供應', '組件'], ['外媒', '報導', '白宮'], ['產品', '上調', '關稅'], ['業者', '可望', '激勵'], ['漲停', '鎖住', '晶睿']]"
0,20190522_1504,石英元件廠希華、晶技雙雙看好Q2 估營收獲利皆脫離谷底美中貿易衝突尚無化解跡象，不過，石英元件廠希華 () 及晶技 ()，對於第 2 季的營運均維持正向看法，且優於第 1 季表現，營收及獲利都將脫離谷底。希華晶體的 1-3 月營收為 5.51 億元，年減 19.5%，為 6 年來同期新低，首季每股純益 0.2 元，不過希華第 2 季的營收預估將出現較第 1 季成長。希華董事長曾穎堂今 (22) 日指出，石英元件市場領域的競爭依舊，但整體而言，希華 5 月營收維持在 4 月的 1.82 億元營收之上，而第 2 季營收在工作天數增加之下，預期將較首季 5.51 億元成長。晶技主管指出，中國石英元件供應鏈產品價格競爭壓力已趨於緩和，不過公司產品策略持續朝小型、高階化產品開發，避開市場競爭，預期第 1 季是今年谷底，第 2 季將較第 1 季走揚，全年營收可望較 2018 年 81.56 億元小幅成長。晶技今年第 1 季營收為 16.23 億元，4 月營收攀上 6.07 億元，預估在 5 月營收表現也將優於 4 月，第 2 季平均單月營收都在 6 億元之上，整季營收將可達 18.63 億元水準以上，可望是季增與年增的走勢，打破連 2 季營收年衰退窘況。晶技指出，第 2 季以來的營收走揚，主要是中國網通、手機廠對零組件下單態度轉趨積極；而晶技也是華為供應鏈之一。,"[['衝突', '無', '跡象'], ['廠', '維持', '看法'], ['營收', '減為', '純益元'], ['年', '減為', '純益元'], ['表現', '在', '元'], ['營收', '達', '水準']]"
0,20190522_1505,台股盤中－台積電領華為股強彈 PK台幣貶破31.5 上演10500攻防戰美國宣布將華為禁令延後 90 天至 8 月中執行，美股反彈收紅，台股今天也在台積電領軍華為概念股強彈之下，不但守穩年線，最高還漲到 10520 點，不過昨天強勢的傳產、金融熄火，且早盤貶破 31.5 關卡，陷入 10500 點攻防。因為美中貿易戰升溫而遭外資連 12 賣的台積電，在華為禁令寬限 90 天的情況下，開高上漲超過 2%，股價最高來到 240.5 元。帶動台系華為供應鏈包括穩懋強漲 7%、瑞昱勁揚超過 5%，聯茂、全新也都走漲超過 4%，聯亞、群創、華通、晶技、昇達科等都漲超過 2%。華為概念股的回神，5G 概念股也強強滾，上銓、博智、宏捷科、智易等都表現亮眼。反觀昨天強勢的傳產、金融，今天都出現熄火，食品、油電、百貨、鋼鐵、紡織、水泥、塑膠、橡膠等都走跌；金融股在富邦金、玉山金、國泰金跌超過 1%，且其餘金控股也是跌多於漲之下，金融指數又失守月線。整體來說，今天為周選擇權結算，雖然有電子權值股強彈帶動，但是外資已經連 10 賣，加上今天匯率早盤貶破 31.5 大關，都是讓多空拉鋸、指數在 10500 點上下攻防的主因。,"[['美股', '反彈', '收紅'], ['美股', '反彈', '台股'], ['台積電', '領軍', '華'], ['台積電', '領軍', '強彈'], ['台積電', '在', '華'], ['上漲', '超過', '股價'], ['指數', '失守', '整體']]"
0,20190522_1506,美國寬限政策激勵 台積電帶領大盤挑戰10500點台股今 (22) 日受美國寬限禁用華為政策 90 天效應影響，由電子半導體族群持續帶頭領漲，繼昨日收復年線、5 日線後，指數今挑戰 10500 點整數關卡，權王台積電今表現強勁，漲幅接近 3%，帶動大盤持續上攻，但今日預估成交量較前幾日萎縮為 1100 億元。觀察權值三王今日表現，台積電、大立光領漲，激勵大盤跌深反彈，漲幅分別有 2.5%、1.5% 以上，但鴻海則在盤下震盪相對弱勢，其他權值股部分，半導體大廠穩懋受美國寬限華為政策激勵，今股價強勢反彈，維持 7% 以上漲幅，瑞昱、中美晶也都有 4% 以上漲幅。而今日類股表現，以跌深的半導體、電子、光電族群最為強勢，主因受惠美國確定寬限禁用華為政策 90 天的消息影響，相關供應鍊得以稍微喘氣，而昨日傳出打入蘋果及臉書供應鍊的鈺創，今股價更以漲停板開出，力旺、矽創、中美晶、聯詠漲幅都超過 3%；光電族群晶睿、錸德，漲幅分別超過 7%、3%，牧德、達運表現也相對強勁。反觀因美中貿易戰而資金轉入的傳產、食品百貨、金融類股，今拉回修正，表現相對弱勢，統一、台鹽、佳格、統一超、大魯閣、農林跌幅都超過 1%，而金融族群包含國泰金、富邦金、開發金也都在盤下震盪。此外，盤中傳出美國政府正在考慮限制中國視頻監控公司海康威視，將其列入黑名單，消息一出，台廠安控相關族群有望受惠轉單效應，奇偶盤中攻上漲停價位，包含晶睿、陞泰都出現一波買盤進場。法人表示，雖然今天受到美國寬限政策激勵帶動大盤反彈，但值得留意的是在匯市方面仍持續走貶，顯示熱錢持續流出，台股短線小幅彈升，僅能視為是反彈，長線仍要持續觀察美中貿易進展及匯率變化。,"[['政策', '帶領', '挑戰點'], ['政策', '帶領', '台股'], ['點', '整', '權王'], ['族群', '受惠', '美國'], ['主因', '受惠', '美國'], ['禁', '用', '華'], ['股價', '開出', '漲幅'], ['漲幅', '超過', '表現'], ['弱勢', '統一', '跌幅'], ['族群', '包含', '開發金'], ['族群', '出', '消息'], ['族群', '出', '台廠'], ['激勵', '帶動', '反彈']]"
0,20190522_1507,和泰車股價衝破500元大關 4年來首見在改款新車 TOYOTA ALTIS 和 RAV4 熱賣下，車市龍頭和泰車 () 近期股價不斷攀高，已登上高價股第五大，今 (22) 日早盤一度衝破 500 元大關，是 2015 年 5 月下旬以來首見，最高來到 509 元，不過，漲多獲利了結賣壓出籠，盤中翻黑，在 495 元附近震盪。法人指出，以目前訂單能見度而言，油電版 RAV4 需等待超過 6 個月，而 ALTIS 油電車款也需等待約 3 個月，顯示油電車市場需求強勁，隨著和泰車持續和原廠爭取更多油電車數量，不排除和未來會再提升銷售目標。另一方面，和泰車汽車經銷部門獲利率第一季達 11.6%，已優於去年同期 11.4%，法人認為，以目前車款熱度高的狀況下，降價空間也較小，使新車毛利率較佳。此外，進口豪華車品牌 Lexus 品牌也持續成長中，法人預估，整體汽車經銷部門獲利率將較去年的 11.3% 提升至 12%；而分期事業和潤隨著新車上市，獲利率也可望優於去年水準，同步帶動整體獲利成長。和泰車目前處於新車款相當熱銷的態勢，根據 4 月車市銷售數據，大改款後的 ALTIS 月銷 3276 台，年增 30%，在國產同級車中市占率高達 80%；而 RAV4 單月銷售也有 2661 台，年增幅超過 1 倍，銷售超越 HONDA CR-V 的 1356 台。此熱銷表現也反映在營收上，和泰車 4 月合併營收衝上 194.85 億元，月增 22.49%、年增 37.81%，創單月新高紀錄，累計前 4 月合併營收 619.34 億元，年增 2.25%。,"[['元', '首見', '元'], ['油電版', '等待', '月'], ['部門', '達', '另一方面'], ['季', '達', '另一方面'], ['和泰車', '處於', '態勢']]"
0,20190522_1508,【運達投顧】行情路況短線上揚後，仍將再度往下看法不變美股: 週一 (20 日) 美國商務部宣布華為禁令直至 8 月中旬才會強制生效，終場美股上漲 197.43 點。 高維緒分析師認為行情路況短線上揚後，仍將再度往下看法不變。(一) 美國 10 年期債券 4/26 殖利率達 3.03%，5/21 該殖利率收在 2.33%，持續觀察 10 年期鎮公債殖利率變化，若 3% 成為常態，市場擔憂借款成本上升恐減緩經濟成長。鎮 3/22 美國 3 月期債券殖利率高於，殖利率曲線反轉。投資人視此為鎮經濟即將衰退的訊號。 (二) 貿易戰歷程: ◇5/6 美中貿易談判再度陷入僵著，大戰一觸即發！自稱「關稅人」的美國總統川普週日 (5 日) 推文對中國祭出嚴重警告，他表示，由於美中協議進展緩慢，中國正試圖重新談判，他下令下週五 (10 日) 將對價值 2000 億美元中輸美商品關稅稅率，將由原先的 10% 提高至 25%，而剩餘未稅中國進口商品也岌岌可危，很快地將祭出最高 25% 關稅稅率。 ◇5/14 中國對約 600 億美元的美國商品進行報復，包括從小型飛機、電腦、紡織品到化學品、肉類、小麥、葡萄酒和液化天然氣等商品上調關稅高達 25%。中國將繼續暫停調高美製汽車與零件的關稅。 ◇5/14 中國甫報復，美國週一 (13 日) 隨即再開槍，25% 關稅清單價值拉高到 3000 億美元，包含手機、玩具等消費品。 ◇5/16 美國財政部長梅努欽稱美國貿易代表可能很快地將前往北京，進行新一輪的美中貿易談判 ◇5/17 美國商務部將華為列入貿易黑名單，並宣布將於美東時間週五 (17 日) 生效 (三) 經濟數據: 4 月份美國成屋銷售年化總數 519 萬戶，連續第 2 個月下滑。※運達投顧   高維緒分析師※投資人於投資前請審慎評估，遵守紀律，嚴設停利停損。,"[['商務部', '宣布', '華'], ['協議', '進展', '中國'], ['電腦', '紡織品', '葡萄酒'], ['關稅', '高達', '中國'], ['美元', '包含', '玩具']]"
0,20190522_1509,台股反彈碰上周選結算 台幣匯率31.5關卡得顧好美國對華為的禁令延後 90 天，台股終於應聲反彈，昨日以上漲 66.09 點、10464.5 點作收，成交值放大至 1283 億元，終於站上失守了 11 個交易日的 5 日均線；台股剛開始萌芽的反彈幼苗，今日馬上就碰上周選擇權結算，除 5 日線得守穩，匯率 31.5 元更得顧好，不能再貶破，才有助反彈行情，關鍵點位是 10451、10507 與 10549 點。今日最重要的關鍵位置，就是得守穩 10451 點，如此才有機會再拚站回 10507 點，同時最好能收過 10549 點，反彈行情才有譜，但需提防若無法守穩 10451 點，反彈有一日行情的隱憂，回測 10407、10363 均不宜再棄守。外資持續從台股提款，匯率也天天貶，31.5 元成重要關卡，必須穩住，台股 5 月魔咒才可望告一段落，否則匯率續貶，外資持續自台股提款，即使有護盤基金當後盾，台股要有像樣的反彈，還是相當辛苦。今日盤面重點為電子半導體族群，尤其是台積電，最好能順利反彈，站回年線，並回補昨日的 238 元跳空缺口，對於指數才較有激勵作用，另外盤面輪動部分，資金紛紛轉進傳產與部分金融股避風港，短線上投資人也需留意，應避免追高，可待量縮回測支撐再行介入，以免追高遭到短套。(訊息僅供參考，請勿作為買賣股票之依據),"[['守穩點', '有', '機會'], ['回點', '收', '行情'], ['關卡', '穩住', '魔咒'], ['外資', '持續', '提款'], ['台股', '有', '反彈'], ['站', '回', '年線'], ['缺口', '有', '作用'], ['資金', '轉進', '傳產'], ['金融股', '避風港', '短線']]"
0,20190522_1510,【新光證券】盤前分析◆盤勢分析美商務部宣布允許華為購買美國產品為期 90 天的臨時許可證， Google 隨即暫緩取消華為手機部分功能存取權限的計畫，並將繼續供應軟體，消息激勵陸股止跌反彈，21 日台股開低走高，光電、通信、內需概念及金融股領漲，大盤成功站回年線及五日均線，終場收在 10464.5 點，漲 66.09 點或 0.64%，成交額 1298.6 億元。 OTC 指數收在 132.92 點，漲 1.32 點或 1%，成交額 314.26 億元。官股券商不離不棄連九天買超，加上華為警報暫時解除，激勵台股日線收紅，日量超過十日均量，技術面略有改善。籌碼方面，內資同步買超，外資則連十日賣超，且期貨部位偏空操作。僅管已轉升，惟連四貶，使得外資賣超不止，部分華為概念股仍走疲。此外，美國打壓中國商品決心不減，美國土安全部警告，使用中國製造無人機飛行數據資料，可能遭竊取回傳中國。考量美中貿易可能打持久戰，建議逢反彈減碼持股，待外資回心轉意，技術指標落入超賣區再逢低買進。,"[['華', '購買', '為期天'], ['許可證', '暫緩', '計畫'], ['功能', '存取', '權限'], ['消息', '激勵', '陸股'], ['台股', '走高', '概念'], ['終場', '收', '漲點'], ['指數', '收', '漲點'], ['華', '解除', '激勵'], ['日線', '收', '技術面'], ['紅日量', '超過', '日'], ['中國', '無', '人機'], ['中國', '考量', '貿易'], ['指標', '落入', '超賣區']]"
