,2010-05-31,2010-08-31,2010-11-30,2011-03-31,2011-05-31,2011-08-31,2011-11-30,2012-03-31,2012-05-31,2012-08-31,2012-11-30,2013-03-31,2013-05-31,2013-08-31,2013-11-30,2014-03-31,2014-05-31,2014-08-31,2014-11-30,2015-03-31,2015-05-31,2015-08-31,2015-11-30,2016-03-31,2016-05-31,2016-08-31,2016-11-30,2017-03-31,2017-05-31,2017-08-31,2017-11-30,2018-03-31,2018-05-31,2018-08-31,2018-11-30,2019-03-31,2019-05-31,2019-08-31,2019-11-30
0,2035,4174,2426,2002,5245,2610,3474,6504,6548,6554,4743,6554,2208,6251,6277,6160,6197,1702,5515,3705,2350,3669,3033,6443,2328,4130,5609,1815,5318,2403,5263,3689,5217,6541,2030,3388,1521,6538,1210
1,2329,4979,6116,2449,3705,6277,6284,3081,1460,6548,6554,6548,4123,2317,5534,8046,6567,5483,2526,2015,1305,5608,4961,2841,6592,6203,5434,3523,6154,2486,1612,3706,1216,2399,3376,6665,9105,6189,4117
2,1903,4414,3658,5457,6235,1319,3189,6533,2841,1308,6548,2841,4532,1569,5903,2375,2380,2374,3541,3354,4401,4958,2379,2437,2397,1210,3688,3647,5871,3019,8110,3022,3428,6145,2015,6189,8072,1558,6153
3,2321,3452,4540,4909,2511,6188,3176,6523,6257,2841,2450,3017,2473,5474,6107,3662,3080,2478,2538,6492,2499,3481,3024,2421,8110,3376,2610,2437,8150,3217,5347,2228,1402,1455,4915,3105,6547,6279,2640
4,2331,6196,1447,2104,5489,1597,3228,2449,6120,6472,2841,6472,1536,1605,2399,1215,2301,2923,4126,6491,2314,1704,2421,2428,6620,1215,1108,8107,8054,2419,3622,1434,1815,2636,2376,1737,5302,3030,1216
5,1307,2030,3662,3046,2114,1455,1558,1308,2204,2450,1308,1308,6125,4552,2337,5907,2102,5317,2477,3023,4306,5469,2456,6176,2393,3051,6245,2327,3411,1216,2393,2330,5245,5434,6289,1560,6176,2509,6757
6,2206,4733,3388,5609,6134,1535,2104,2731,3017,1563,6472,1563,3611,2363,5483,1304,6104,1726,2478,3016,1307,1815,3691,2409,1338,6278,2492,3615,1326,2014,1522,3014,1609,3413,1712,2404,6191,2105,3428
7,2380,3049,4739,2395,4157,3450,2443,6416,1513,6257,3017,2450,1523,2206,1626,2374,6411,2421,3518,2441,2421,6191,1815,2408,4105,2020,3037,4935,6464,6125,3538,6147,6540,6261,3428,8464,8349,6154,6279
8,2419,2640,1315,1337,1605,2102,6456,1563,4966,1513,6257,6257,5263,2204,6672,3508,5530,3037,5607,2929,2102,2353,3030,2433,5285,1558,2105,3411,2408,8044,6243,6255,1737,8110,3689,3376,3533,6115,3698
9,2535,3059,2548,3362,5287,4733,6257,6233,2450,3313,1560,1440,2359,4401,3680,5903,2426,3527,5305,3296,3227,2365,6679,6153,3068,6223,5533,5318,6237,3176,6244,6150,2459,3014,6271,2328,8096,4925,5392
10,2101,3620,6105,1785,6173,2303,1313,1440,1560,1560,3313,1513,1264,2405,6666,6108,5512,5346,2926,2454,5608,3217,1773,6150,1815,1569,2311,2317,6562,6146,3374,2601,1101,6202,4919,2605,6289,2926,1402
11,4198,6115,6177,6129,5522,6414,2637,1513,2301,6120,1513,1460,5256,5508,3131,1303,5505,4117,8054,2436,2609,6230,1762,2438,2317,6230,4803,8411,1909,3130,6251,8179,6251,6189,6279,2612,2341,3003,6290
12,2025,2905,4932,4961,3538,1612,5280,3293,2101,3094,2301,4180,6550,6187,3665,3221,5489,8096,8078,6452,2337,2308,6194,2441,3095,6191,5007,2618,1340,8155,3383,8210,6245,6182,6257,1580,6251,2617,3303
13,1301,1301,3059,1315,6145,1712,1455,1560,4180,1460,4180,3313,3228,6443,2323,2451,2466,1319,6531,2354,2458,1560,1522,6189,4746,6233,6206,2915,3697,8433,3413,1313,6244,8122,8072,2014,8179,6409,6203
14,5356,2321,4994,2915,3130,2908,6124,3305,3313,4966,2204,2204,2206,1460,3064,2314,2473,5522,4969,2477,6220,1402,2355,2401,3443,6176,3530,5522,2227,3234,3443,1310,6235,8131,8383,6666,3605,2612,3078
15,2705,6187,3697,4933,2385,1210,5305,3016,6472,3504,1440,1560,5245,1313,3057,5256,2475,5371,2441,3614,3217,3546,6121,2449,4707,6235,2328,6105,6105,8454,3264,2610,6180,8101,8096,6298,6669,6281,2227
16,3428,1307,6150,2906,2382,3514,2308,2239,1440,1440,3296,3296,2368,1708,5471,5904,5349,2328,2540,3411,2455,5871,2939,2393,6176,6237,2915,2376,4909,1712,3260,2477,6175,1537,3218,6202,6220,3556,3037
17,2504,2409,5261,6153,1303,2010,5261,2207,4123,3059,1563,2301,5234,3647,1538,4159,2481,2538,2204,8033,4915,2443,3374,6142,5347,6238,6531,2025,2607,5347,6233,2376,6283,3006,5227,3005,3367,2317,1626
18,3266,2351,4977,2929,5257,6169,2314,2201,1563,3017,4123,4966,3588,3615,5466,6257,2367,1229,4191,2316,2308,2640,2114,6197,1522,6239,5522,2330,3013,5533,3217,1605,6153,1563,6220,8446,3711,1712,1704
19,2499,2939,4992,3483,1305,2395,2409,4919,3296,4766,1460,4123,5490,3221,3038,2450,1723,6224,2354,8042,4414,2316,5356,6141,2461,6243,4990,3037,2601,6158,3474,1537,6150,6131,8429,3556,6434,6169,8489
20,2027,4933,3090,5203,2390,2455,2534,2308,1308,4180,4966,6120,2374,5483,4552,3346,6464,1402,1402,1108,4105,5285,1560,6203,8383,1582,6202,8942,5280,5280,3213,3294,6145,1569,5287,6285,4117,6180,5312
21,1760,4129,3080,2332,1307,1909,6139,1460,4766,2393,2606,2368,3686,5351,4576,2062,2511,2308,2929,6166,8016,6284,3615,6138,8464,6154,6244,3481,3614,1210,6230,6285,6129,1582,2456,6282,4119,1434,6669
22,5478,2395,3078,3665,3611,2002,1714,2458,2208,3296,3504,3094,3218,5533,2352,2477,5264,6536,2392,1708,3026,4994,2618,6209,4932,6152,1203,2939,6683,1339,3176,2636,6112,6124,1537,6271,6189,2406,1720
23,3483,1808,2228,1232,3661,3504,3383,2103,3059,2101,3094,2101,3211,2101,1409,1537,2365,4536,6290,2392,3356,2421,6191,6129,5217,6143,6233,6194,8436,6638,3163,3711,6111,8199,3078,6261,6183,6220,3003
24,4966,3693,3131,4726,3669,2439,1504,2062,2104,2606,6120,2208,5388,2105,3514,1527,5257,2204,3017,2391,3598,2376,4746,2388,2430,6142,4526,2492,4535,5387,3498,3376,5904,2426,2459,6257,1712,6453,6112
25,3035,3016,3141,4552,3681,6187,2034,4164,4133,4123,3059,4766,6533,2059,5287,2475,2597,6575,1307,2327,5364,2535,2438,2387,4540,1604,2014,3030,2477,2636,3130,3005,5871,5904,6194,6255,6576,5263,1904
26,5480,5009,5217,1308,3682,3533,1704,4935,2419,2481,2393,3558,6531,5609,3607,2426,1337,3293,1338,8072,6533,8215,6567,6220,6702,6131,6271,6121,4426,2330,3127,2020,5536,3003,2478,6251,2636,5234,1712
27,3149,2355,2107,6203,1309,3540,3705,3083,3094,2204,2481,2419,2408,3376,2207,2430,4975,4707,3527,1537,8064,1582,1451,2459,3413,1618,3356,8072,8070,5434,3078,6643,5534,5538,6182,6237,6169,5215,3558
28,4564,6184,2231,4107,3293,1532,2101,3520,2606,2301,4766,3504,5531,5871,6112,2420,1304,3519,6244,2102,1402,2634,5301,2383,3296,6274,2376,2404,3176,2355,3520,1303,5531,8249,1737,6220,3049,5213,6289
29,1232,6206,3055,2355,5217,3546,6416,2605,3558,5533,2101,3019,4977,5505,5289,2437,4938,2382,2474,6257,4994,2617,6107,2461,3669,6124,2472,3217,1262,5530,3043,2014,5530,1618,6177,6215,2723,4953,6281
30,2448,2456,3049,2448,3691,6112,3016,3498,1707,2208,2208,2393,2062,2038,3541,2405,3031,1215,3037,2913,2321,3211,3028,6115,3545,6120,3413,2640,6194,1626,3041,2393,5474,5387,5356,6197,8436,6472,6472
31,2033,1416,2105,3533,2360,3590,4164,2392,3016,3227,5533,2481,3605,5490,6572,6152,2352,3388,1558,8081,2373,5478,4532,2472,3127,6116,8081,6180,2313,6197,3036,2404,5471,5356,6689,6469,6166,4938,6257
32,2404,4968,4960,5289,1319,3317,5466,2478,2481,3221,2368,3059,2409,2207,2526,2441,3035,3372,8096,1589,3494,4746,3068,6234,2478,1626,6194,3127,2315,2351,6213,3450,5466,6453,5457,6471,1582,4932,6255
33,1216,5243,1614,3628,2359,5256,1538,5490,5533,5525,2035,5533,2412,5478,6156,2448,3042,2473,2321,4726,8105,2609,1319,6235,4401,6108,2383,3003,8064,4108,3614,5438,5443,1704,3030,6194,1560,4930,6238
34,2430,1785,3045,5443,3590,1339,4137,2367,2538,5521,2419,2311,4968,2227,5907,2401,6533,3688,2102,3010,3303,4803,2327,6237,1319,6107,2355,1714,2344,6173,3617,6505,6452,5301,2547,6191,1522,4927,6220
35,2207,2545,2303,6237,1262,4909,6446,3057,3504,3228,3266,3526,5608,6108,6115,2397,1259,6139,2382,5604,6244,4725,2477,6238,6233,6105,3296,2607,3498,2393,3013,6191,5438,1710,2597,6182,4992,5274,6202
36,4960,1340,2312,6105,3707,2368,2448,3556,2311,2387,5521,2606,2049,2034,4961,6116,4904,2436,3339,4911,2338,3520,1716,6239,5261,5907,6187,2015,3630,3443,3010,6504,5371,8086,3005,6177,6125,4919,6196
37,2308,2062,2313,2707,3324,1308,2456,5904,3064,3266,4438,2104,1310,5388,6617,4167,4763,8110,3293,1582,2376,2466,3061,2474,3141,5903,2354,8096,4108,3411,3005,1737,5318,5287,3003,6176,5306,5280,6192
38,2303,4152,3037,6141,3579,2391,5392,2417,2368,1523,2102,6231,2035,2312,2607,2456,4738,5871,4979,2382,2312,2458,2459,2476,4426,5609,3293,8105,1773,2109,3003,9802,6464,5285,2939,6173,9934,4551,6189
39,2420,4551,2317,5274,2353,6434,4552,3062,3227,3294,5484,2369,2033,2314,4912,5609,1232,5508,1708,6547,6142,5525,2401,2477,5371,6290,6180,2313,3538,5904,2929,2227,5305,1712,2729,6168,6523,6523,6523
40,3607,2332,3026,5264,2351,2401,3452,2430,3019,5484,1304,3221,3152,2315,6125,2458,2337,4191,2912,5425,1904,5531,6689,2376,6141,1704,3526,2401,1319,5203,3658,5288,6471,1451,1434,6160,9946,6525,6525
41,2426,6173,2104,2601,2601,2108,3428,3388,3526,5478,5478,3227,3413,6121,6126,3682,6548,3645,8016,1451,2617,3038,2426,6105,1709,6409,1256,3068,3514,2313,2915,5371,5289,3090,3624,6510,2926,4540,6183
42,4745,6104,5288,2338,2347,2396,2486,5531,1333,5871,5871,3016,4947,3532,2905,2463,2332,2405,1716,4737,2340,3413,3483,2374,3483,5530,1558,6112,3362,2729,3665,1806,5285,4947,2610,6154,2617,5288,6180
43,2428,6168,3218,6112,4942,5474,2029,4609,2393,1535,4133,2449,3628,2321,2106,6177,4609,4745,6191,5701,2547,6415,3622,2478,3013,1522,8040,2383,3019,4938,2729,5364,6491,3169,8908,6153,6533,4532,6177
44,2352,1905,3016,5213,6184,2399,3317,2426,5274,3213,3026,2387,6107,5340,4766,6180,6271,3211,2029,6214,1522,2597,6499,2369,1340,1709,8110,1210,2913,6579,2727,5701,5283,4919,1618,6145,2929,5302,6175
45,1527,3354,4942,6120,1563,4141,3519,2421,6224,3205,3438,5274,3491,3383,2228,2466,3141,5269,3211,2491,3266,2473,4960,2481,4526,1716,6416,6562,9136,3532,6189,6124,5269,1447,8199,6131,6536,6536,6536
46,1523,1709,5305,2545,1402,4919,3289,5538,3266,6104,2449,6160,4934,2327,2102,2472,4552,2455,6203,4745,6231,3227,2377,2367,2481,1726,3231,6576,2729,1522,3669,2448,5264,6510,3711,6124,6538,5306,6169
47,2406,2393,3015,2542,5469,5484,1569,3338,6231,5443,2313,2538,3582,1734,4968,3673,6196,3152,1612,4763,6233,2344,5387,5871,2477,5434,1815,3593,8249,2477,2618,2929,5203,1802,8473,6534,2915,4180,6154
48,4906,2228,4938,2459,3141,2383,1612,2409,2313,1536,3526,6224,1313,6138,1326,2473,3218,1806,5471,3169,6224,1319,2610,2489,2476,5392,6154,8404,2109,9905,3673,2915,5007,2448,3708,6112,6525,4162,6146
49,4909,1523,1419,3681,3557,3131,3094,4564,6209,5387,6269,3438,3494,5318,2062,2474,1229,2460,8008,6224,2597,6552,2383,2359,6238,5387,2489,6154,5007,4438,3697,2912,6510,4904,5536,6105,3037,5351,6134
50,3566,2397,2332,4953,2412,2404,1701,5609,5871,6111,2538,6239,1733,1718,2915,6189,6203,2426,3152,4912,4132,8199,3346,2492,1473,5356,2330,2328,8042,1612,2615,6446,4953,1902,2328,5533,6488,6547,6125
51,1515,3388,3296,2379,2030,3176,1326,2406,6239,2396,2104,1707,3682,6142,3003,6191,4190,2329,6215,6231,1708,2538,1203,2355,2031,5347,1569,8044,6472,2939,2610,2911,4944,3217,3673,5531,6472,3711,6124
52,2231,3090,5326,2538,4129,3234,2365,2403,2449,3169,3019,5478,4117,2331,2035,2373,3311,3533,6220,2342,2926,2392,2448,2354,2108,5318,2459,5007,2351,2438,6499,2906,6526,3218,5538,6541,2729,3708,6115
53,3046,5315,5340,1614,5484,5515,3545,2401,2033,3163,2020,3529,2328,5312,6620,6194,6213,5264,3094,2350,5525,2325,2393,2351,8255,1773,6143,6206,2341,1773,6504,2015,4934,2014,5904,5478,2727,3698,6107
54,4925,5312,3010,5351,3094,5521,3010,3323,3060,5317,2311,2033,2314,6146,2462,6196,2114,2347,2062,4721,1312,1773,4416,2509,8069,1806,1726,2109,6456,5274,2607,2017,4927,2015,2448,5474,3044,3679,5904
55,2403,2312,2338,4911,2534,2405,3552,3428,5317,3338,2460,4133,6129,6147,3019,2371,6702,3083,3372,2338,1108,2328,5326,2344,1451,1815,6138,2614,6495,6189,2605,2025,6534,2028,1101,5469,2642,3673,5608
56,4930,2313,3303,1605,4925,2362,4984,6104,4927,6124,3558,3064,4126,3529,2460,6202,3338,1307,3064,2321,3014,4414,1709,2340,4133,5285,1210,2929,2014,4142,2603,3006,4925,2030,1305,5457,3080,3661,5604
57,3045,2303,4912,3706,3540,2360,2323,6105,4934,6125,6550,1333,2441,3372,2406,2369,6562,5289,3406,1215,2015,2478,1708,2331,4130,5274,2393,3041,2015,8287,4108,4528,4915,2031,6541,5388,3218,3624,5534
58,2314,5346,5356,5533,4919,2354,2361,2395,5478,2374,6239,3060,6138,6153,6158,1795,3437,4126,3044,3211,4977,1310,2376,6298,6191,6472,2325,3163,6416,4147,6176,2028,4912,2393,1304,5387,2618,3620,5480
59,3614,2231,2939,2408,3536,4934,5531,6108,6129,6129,6129,5317,2450,2342,4979,2365,6576,6126,3041,2365,2104,8121,1338,2330,6526,5245,1304,2393,2017,1305,2514,2029,4745,1402,1310,5356,5478,3607,5478
60,3711,3296,5371,6202,3534,2352,3669,4739,2374,3346,3227,3680,2451,3494,3028,4551,4120,6120,1522,3217,1319,3094,3059,2329,2642,5243,1305,2481,2020,2344,2504,4540,4733,2534,6523,5349,2615,3605,5471
61,2449,3498,2035,3289,4911,5536,4401,3452,2369,3362,4306,6209,6142,6158,6168,1569,1519,4609,3035,2337,2392,2491,4738,5604,1773,5217,6679,1589,6525,3213,2481,2729,4551,4117,6510,5312,3264,3591,5466
62,1726,2317,3323,2436,3014,2341,6126,3454,3068,1608,3221,4927,6143,2351,3031,3653,3546,2485,3034,6255,2403,3372,3647,2328,3213,4984,2017,6510,1760,8053,4120,6251,4540,2906,1312,5306,3265,3588,5388
63,2401,5364,5392,3038,2436,4763,2204,4532,3680,5283,5317,2374,6488,2360,3035,3647,3583,3034,3024,2329,5351,1338,2328,2605,2015,2015,2020,6491,2025,2325,5466,6245,4528,2610,6471,5301,6581,6581,6581
64,1476,5288,3339,1523,2038,3311,5469,2441,6160,2369,3680,4934,1325,1710,4438,2478,1444,3022,3519,4401,5346,5364,4191,2327,5392,2017,6112,1582,6290,3413,2476,1704,6551,2612,6469,6576,2612,1102,5364
65,3526,3494,2913,6231,3068,3105,6173,3481,3529,2402,3016,4942,3530,2369,1736,6224,6238,5285,3022,4958,6567,2338,5533,2325,6154,4960,8464,3260,2028,2727,2475,6244,4506,3711,1259,5287,2610,5388,5351
66,4953,5280,2905,6235,1409,2329,6285,2385,3438,5274,3015,2102,5283,5257,2455,6230,3665,2104,3588,4190,2426,1709,2374,2610,1307,1451,3593,1704,2029,3498,2474,4141,4174,1203,1256,5274,3311,3533,5306
67,2038,3303,4803,4152,2330,2325,6115,5483,2387,1614,3471,6129,6456,5245,6550,4576,2610,3008,6154,1558,2368,1708,2478,2317,6679,2029,2729,3213,2030,2618,2472,2727,4141,2387,1314,5261,6592,6592,6592
68,3305,2107,4737,2451,2059,3324,4576,4743,3221,2368,1608,3026,2462,5213,1720,1563,6670,2102,6683,3068,3094,2477,6203,2316,4925,4919,2536,3264,1716,8122,2461,1618,4132,8473,6575,5227,2607,3532,5288
69,3555,2105,1337,2107,1416,2317,4733,5478,3066,2365,5274,5871,1333,4994,4401,3615,2231,2321,3596,3230,5227,6290,2206,2313,1210,4915,1716,1558,2031,2030,2459,2640,4119,6576,6453,6589,6416,3501,5280
70,2399,2104,2027,4147,1419,2316,3712,2448,4576,3411,3060,6269,1337,4992,2315,3607,2303,1451,1451,2375,3038,3367,3372,2615,2383,4911,5318,6416,6278,2607,2449,1611,6572,3303,1319,5213,6620,6620,6620
71,1460,5443,5471,3303,2451,2313,3005,2373,3573,3438,2404,4984,3614,6182,4205,5508,2321,4979,3688,4966,3438,1304,4133,2311,3518,6533,2481,1709,2104,1319,2448,2104,4117,2228,6285,5203,2601,3481,5263
72,3702,2338,2022,5483,5609,2308,3006,2368,3015,1707,6231,6550,1707,2397,2316,1535,6257,5217,2614,2385,2406,5203,2481,2303,6499,1416,1307,6412,1710,5356,2441,6234,3706,1256,6582,4947,6643,3474,5234
73,2459,1308,2350,3324,6158,6105,3437,3059,3228,2359,2369,5521,6166,6184,6189,5505,2323,5280,2603,2325,3693,2368,1582,5425,6488,4906,3041,3017,6245,3688,2438,6231,3697,8917,6282,4938,2509,3466,5215
74,2022,2350,5480,3555,6409,6107,3152,2363,3563,3466,1707,3471,3471,3346,3062,6243,6202,1108,4171,2324,2353,2603,3443,2301,6472,1340,2640,3293,6239,1262,2433,3037,6581,2376,6261,4935,2495,3450,4953
75,1734,2367,1515,1447,3518,2417,2355,2357,3005,3471,3064,3266,3294,6188,6192,1530,2331,3094,6279,6285,3042,6233,6443,5388,6523,4904,1338,6281,6552,6699,6567,6579,3673,3588,6255,4933,3411,3428,4938
76,2466,5474,5484,3028,4737,6111,2384,3526,4726,6160,6160,2038,2474,1704,2454,6245,6189,6279,4190,3035,4743,1340,6192,2204,6525,1338,6665,3294,6554,4120,2428,3042,6586,2313,6251,4930,2492,3411,4932
77,1451,1460,4702,5508,2103,2421,2392,6145,4736,3490,3066,3068,4733,4976,1711,3599,6187,2597,6139,4992,5256,6231,4745,6488,6452,1337,1326,3296,6238,1310,2419,2108,6589,1309,1338,4919,6672,3317,4930
78,2059,3260,2639,3035,6104,6115,6120,3529,1614,2404,6224,3066,3024,4975,3066,5490,2338,2603,2536,2401,2365,6224,2406,6491,6531,6547,5340,6552,2204,8444,6576,3044,6592,3354,6237,4739,6679,6679,4927
79,1447,2379,4609,2105,2324,3095,2342,6147,6169,6169,4171,3015,6177,6194,3090,4702,6279,2029,4198,2403,3045,3598,2929,2114,1337,6548,6550,6554,1704,6147,2409,2204,6605,6638,1339,4551,3428,3311,4925
80,2396,2102,5508,2231,4576,2201,2397,4205,3213,4984,3068,5484,1440,4960,5009,6261,2340,2614,2491,2406,4766,3303,2492,2109,6534,4763,5364,3013,6572,6129,2408,6214,6617,2328,6197,4535,2476,3303,4919
81,1444,4944,3490,3013,1519,2109,2327,6152,6175,6175,2387,2035,2538,4947,4137,2006,6282,2929,5457,2312,6550,2375,6579,2108,6536,6551,1215,6244,6230,2476,6582,6605,6620,2618,6191,4532,6696,6696,6696
82,3213,2380,1523,5388,6414,2906,2401,2345,3205,3068,2033,2020,2540,4942,6665,4725,2347,3015,2308,3264,2473,1337,1726,2929,6409,4739,2478,6243,2303,6108,2404,1582,6638,2330,6666,6683,2473,3265,4766
83,2015,2383,2355,3545,4163,4739,2404,3289,6125,4969,4984,2313,6184,6203,3169,3590,2355,3035,4609,6414,3169,4737,2367,6505,6539,4506,3669,6239,6579,2472,4130,2618,3661,1102,6176,4147,6701,6701,4551
84,3016,2385,3494,2027,2498,2104,5525,4190,3411,3066,3584,4164,3504,1618,5203,6277,2359,3041,2485,1522,4803,2633,2323,3003,6540,6561,2607,6575,2330,5525,2401,2615,3638,9151,1340,4120,6702,3264,4535
85,1434,2388,1527,2303,1434,2103,5522,6158,6182,6182,1333,1608,1618,1609,1707,5478,2374,3044,4721,5217,4904,4743,1108,5346,6290,6562,2404,6238,6582,8926,6166,2303,6666,2337,6173,3711,2472,3218,4532
86,1419,2390,2362,2022,2108,3367,6138,2329,6124,3064,4164,4438,1442,2409,5512,3588,2397,2475,4736,2308,2475,2015,5371,5317,6286,4438,8406,6230,6586,2459,6617,6665,3620,3533,6168,3708,6715,3080,4180
87,1416,2391,2367,2312,2457,2437,2406,6166,6184,6184,6184,6184,3016,6214,1337,4726,2399,6412,6412,6443,1338,6471,3041,3013,6278,4426,8383,3010,2340,3041,6160,6666,6670,2369,6683,6702,6290,6757,4133
88,2395,3527,4506,3051,3454,2062,2321,2457,3557,3060,6539,4306,6192,2417,6224,2362,2403,8008,4737,2421,2385,1203,5607,2105,6274,1319,3697,1773,6158,1582,2387,1569,6672,2348,6154,3706,6803,6803,6803
