,date,title,content
0,2015/06/30,張淑芬拍板 台積電捐贈八仙每位傷患2套量身彈性壓力衣,台積電() ()今(30)晚宣布，將捐贈此次八仙樂園粉塵爆炸事件受傷的中、重度燒燙傷者，每人2套彈性壓力衣，由中華民國兒童燙傷基金會協助傷者丈量取得，幫助他們未來為期2至3年的傷後復原與復健。台積電董事長張忠謀的夫人張淑芬，在八仙樂園粉塵爆炸事件發後，即立刻與幾位醫院院長聯絡，並親自到醫院了解目前醫療資源分配狀況與傷者的實際需求，再與公司高階主管開會，共同決定上述方案。同時，台積電對內啟動「台積i公益平台」，讓同仁可以透過平台捐款；對外，亦邀集台灣半導體設備暨材料協會（SEMI Taiwan）的會員企業參與，共同發揮愛心。台積電對內與對外所集結的款項，將專款專用於幫助此次八仙樂園粉塵爆炸事件受傷者。台積電表示，公司及參與企業將以真摯的實際行動，給予傷者勇氣及希望，陪伴他們邁向康復之路。彈性壓力衣是燒燙傷者在傷口癒合穩定後抑制疤痕增生的重要輔具，愈早穿上，對於傷者皮膚外觀恢復與關節活動功能恢復的效果愈佳。此次八仙樂園粉塵爆炸的受傷者以年輕人居多，台積電表示，希望藉由致贈彈性壓力衣，讓每位有需要的傷者及早進入壓力治療，並鼓舞這些青春正盛的年輕生命，對傷口復原抱持最大希望、不輕言放棄。此次八仙樂園粉塵爆炸事件的傷者，如需彈性壓力衣，皆可向中華民國兒童燙傷基金會申請。只要填具申請單再附上醫師診斷書證明有穿著彈性壓力衣之需求，基金會便立即協助為傷者個人量身訂製，每人2套。所有費用皆由台積電與參與企業之專款專用款項支付。
1,2015/06/30,台股添活水！8投信申請深耕計畫 首檔OBU、OSU開賣台股基金,為使境外基金深耕台灣，金管會今(30)日宣布，截至6月29日，目前已有8家投信送件申請境外基金深耕計畫；同時，同意野村優質基金獲准增發級別，為我國首檔以加發外幣級別方式，在OBU(國際金融業務)及OSU(國際證券業務)開賣的台股基金，有助吸引國外資金投入台股。為讓境外基金加強對台投資，金管會為鼓勵境外基金機構在台設立據點，或強化總代理人功能，加強對我國境外基金投資人提供優質服務，引進優良基金商品，促進我國資產管理市場發展，因而推動鼓勵境外基金深耕計畫。金管會自2013年推出深耕計畫，明訂境外基金業者應在台灣管理資產達50億元或35億元，或是將其管理資產委託台灣業者全委投資達35億元，才可以在台募集基金或銷售境外基金，最慢2016年4月底前須達標。截至6月29日，目前已有聯博投信、柏瑞投信、匯豐中華投信、瀚亞投信、摩根投信、施羅德投信、德盛安聯投信、野村投信等8家投信送件申請深耕計畫獲認可。此外，同意野村優質基金獲准增發級別，為我國首檔以加發外幣級別方式，在OBU(國際金融業務)及OSU(國際證券業務)開賣的台股基金，證期局統計，截至5月底，野村優質基金規模約39億。金管會表示，外國人透過OBU及OSU投資台股基金成本較低，加上有稅賦優惠，隨著加掛外幣級別的台股基金增加，預計可為台股增添上千億元的資金活水。
2,2015/06/30,搶客戰 台灣大、遠傳延長千元吃到飽、中華電推夏特賣,台灣大與三星合作推買三星旗艦機資費9折專案。(圖為S6：三星提供)暑假到，電信業者搶客戰打的更加激烈，中華電()雖如期讓988元4G吃到飽落幕，但保留學生987元吃到飽專案，且順勢推出限時夏特賣優惠活動；遠傳()、台灣大()則是宣布998吃到飽展延1個月，遠傳預計7月初加碼推出全新超低4G方案，台灣大更是祭出4G月租費打9折優惠方案，電信三大衝刺客戶互不相讓。遠傳今(30)日正式宣布，4G月付998吃到飽優惠專案，將繼續展延1個月到7月31日止；同時將在近期內推出震撼市場的全新超低4G方案，每月只要298就可使用2GB的上網服務。因應客戶熱烈反應，台灣大今日正式宣布，4G月付998吃到飽優惠專案，將繼續展延一個月，到7月31日止；同時，面對暑假旅遊旺季到來，與手機大廠三星獨家合作，從7月1日起到8月31日止，祭出購機資費優惠方案，更破天荒首次針對購買三星旗艦機種的綁約用戶，開4G月租費打9折先例。台灣大指出，鎖定年輕族群暑假換機的高峰期，與三星獨家祭出「3送有禮」專案，凡是攜碼/續約/新申裝用戶，購買三星S6、S6 edge、Note 4等旗艦機種，月付1199元以上資費，前半年月租費打9折，只要月付1079元，就可享合約期間吃到飽不降速，首開電信業為手機大廠量身打造4G優惠資費的例子。台灣大說，在為期兩個月的優惠方案中，針對攜碼/續約用戶，提供購機最高可享折價2000元的優惠，VIP用戶續約最高享折價5000元，攜碼用戶或老客戶還可享免預繳，再加送my Music免費聽一個月，及200元my Video的看片紅利金；三星方面加碼祭出送千元禮券優惠，凡是7/1-31購買S6、S6 edge旗艦機種，32G送1000元7-11禮券、64G送2000元7-11禮券。針對平板上網用戶，台灣大推出夏季限定「平板4G飆速送精選家電」方案，凡是新申辦/攜碼用戶，綁約30個月，月付999元，合約期間不但4G上網吃到飽不降速，同時還贈送32吋三星HD液晶電視一台(市價10900元)，續約用戶可再享月租優惠，只要月付899元；另外，非重度上網族群，還有經濟新選擇，月付699方案，合約期間傳輸量三倍送(每月享20GB)，同時再送惠而浦負離子健康水冷扇一台(市價4280元)。中華電988元4G吃到飽6月30日落幕，特別推出極速飆網『FUN』暑假方案，針對想購買智慧新機或平板的客戶推出限時夏特賣優惠活動，自7月1日起凡申辦《平板大玩家》及《極速方案精采Hami包》搭配專案指定機型，購機價加碼折千元。中華電信自7月1日起針對平板族推出業界超優惠的《平板大玩家》方案，申辦指定資費即享4G上網無限瀏覽，還有超多平板可選擇。
3,2015/06/30,希臘違約 鄧振中：外銷歐洲業者要很小心 應避險,希臘債務違約的問題一觸即發，經濟部長鄧振中今(30)日對此表示，「今年台灣外銷歐洲的業者要很小心」，儘管台灣與希臘雙邊貿易及投資量不大，但仍須密切注意當地情勢發展，應尋找其他替代市場，並運用適當避險工具避險。鄧振中今天下午出席中華民國永續發展協會會員大會，會後對媒體發表上述看法。他說，希臘若退出區，值得觀察這會造成幣值多大的變動，今年台灣外銷歐洲的業者就要很小心，要注意持有的部位。一旦希臘問題惡化，鄧振中認為，產品銷往歐洲的出口商就要特別留意，應尋找其他替代市場，廠商也應運用適當避險工具避險。鄧振中表示，後續將會密切注意歐洲情勢、景氣發展，已請歐洲各駐外單位密切關注，即時回報相關資訊及注意歐洲情勢與各國經濟變動，目前尚未聽到台商在歐洲國家拿不回應收帳款的情況。
4,2015/06/30,中壽捐1000萬元 協助八仙塵爆傷者治療復健,中國人壽()今(30)日宣布捐出1000萬元予新北市「八仙粉塵氣爆救助專戶」，為塵爆傷者醫療、後續照護與未來的復健之路提供協助。中壽表示，塵爆造成數百人燒燙傷的嚴重災情，眾多生命正面臨嚴峻考驗，未來這幾天是關鍵期，傷者如須開刀治療仍有大量輸血的需求，中壽也提供志工假，鼓勵同仁定期捐血，計劃每週組志工團前往捐血中心分批捐血。傷者此次遭遇不幸意外，令人惋惜與不捨，未來重建之路仍漫長。保險的本質是助人，中壽秉持善盡企業社會責任，也期盼這股正向力量鼓勵傷者及家庭積極面對人生。目前確認約47位中壽受傷保戶，事發第一時間已派專人協助慰問處理並儘速完成理賠給付作業相關事宜，且持續確認其餘傷者中，並啟動「重大災難事件中國人壽保戶關懷服務措施」，不但提供24小時塵爆關懷專線0800-098-889，於各地客戶服務中心設立塵爆專屬櫃台提供優先服務。中壽更提供保戶住院理賠預付金，因本次事故受傷而入住加護病房治療者預先給付5萬元，入住一般病房治療者預先給付2萬元。同時，針對投保並符合「重大燒燙傷保險金」給付條件之保戶，立即給付重大燒燙傷保險金，讓保戶在住院期間即能獲得較佳的就醫品質。時值暑假期間，中國人壽黃淑芬執行副總經理也提醒年輕朋友，不論是打工、戲水、聚會及旅遊，出入室內、室外的公眾場所，都應多注意週邊的安全問題，留心及防範各種可能影響安全的危險因子。保戶如有服務需求，可向中國人壽各地區客服中心或致電24小時塵爆關懷專線0800-098-889洽詢。
5,2015/06/30,八仙樂園爆炸 商業保險保戶112人 學生團保241人,金管會持續關注6月27日晚間八仙樂園發生粉塵爆炸意外事故傷亡民眾理賠事宜，今(30)日最新統計，歸戶後商業保險保戶有112人，此外，學生團體保險人數有241人，金管會已經責成保險公司主動清查，並積極協助理賠。金管會表示，據保險公司調查有關學生團體保險部分，高級中學以下之傷者初步估計有78人，其中1人不幸身故，承保公司已於今日受理理賠並儘速辦理理賠。大專院校部分，經向教育部瞭解，截至目前資料顯示，計有57所大專院校，受傷學生人數163人，金管會已責成承保之保險公司主動清查並積極協助理賠事宜。另外，金管會表示，富邦人壽將主動協助保戶辦理保險理賠事宜，及給付傷者理賠預付金5000元，並啟動醫療關懷團隊，準備燒燙傷衛教資料，以供業務同仁提供受傷保戶家屬參考。
6,2015/06/30,◆投信連續3日賣超個股,投信連續3日賣超個股1.投信連續賣超3日的股票(2409)友達  、 (1312)國喬  、 (3481)群創  、 (0061)寶滬深、 (006207)FH滬深2.投信連續賣超2日的股票(2409)友達  、 (1312)國喬  、 (3481)群創  、 (0061)寶滬深、 (2883)開發金3.投信當日(30)賣超的股票(2409)友達  、 (3481)群創  、 (1312)國喬  、 (0061)寶滬深、 (6239)力成
7,2015/06/30,◆投信連續3日買超個股,投信連續3日買超個股1.投信連續買超3日的股票(2383)台光電、 (006205)FB上証、 (2303)聯電  、 (3706)神達  、 (2891)中信金2.投信連續買超2日的股票(2383)台光電、 (4958)F-臻鼎、 (2303)聯電  、 (2891)中信金、 (2449)京元電3.投信當日(30)買超的股票(2303)聯電  、 (2891)中信金、 (2888)新光金、 (2449)京元電、 (1101)台泥
8,2015/06/30,◆外資連續5日賣超個股,外資連續5日賣超個股1.外資連續賣超5日的股票(3474)華亞科、 (2311)日月光、 (00636)CFA50、 (2368)金像電、 (1605)華新2.外資連續賣超4日的股票(3474)華亞科、 (2311)日月光、 (2887)台新金、 (1605)華新  、 (2353)宏碁3.外資連續賣超3日的股票(3474)華亞科、 (2311)日月光、 (3231)緯創  、 (2887)台新金、 (1605)華新4.外資連續賣超2日的股票(3474)華亞科、 (2311)日月光、 (2303)聯電  、 (2610)華航  、 (00636)CFA505.外資當日(30)賣超的股票(3474)華亞科、 (2330)台積電、 (2311)日月光、 (2883)開發金、 (2610)華航
9,2015/06/30,◆外資連續5日買超個股,外資連續5日買超個股1.外資連續買超5日的股票(2317)鴻海  、 (3481)群創  、 (2886)兆豐金、 (2891)中信金、 (2882)國泰金2.外資連續買超4日的股票(2317)鴻海  、 (3481)群創  、 (2886)兆豐金、 (2891)中信金、 (2888)新光金3.外資連續買超3日的股票(3481)群創  、 (2317)鴻海  、 (2886)兆豐金、 (2891)中信金、 (2888)新光金4.外資連續買超2日的股票(3481)群創  、 (2886)兆豐金、 (2891)中信金、 (2888)新光金、 (2882)國泰金5.外資當日(30)買超的股票(3481)群創  、 (2888)新光金、 (2886)兆豐金、 (2891)中信金、 (2618)長榮航
