,date,title,content
0,2014/02/28,敦泰今年推指紋辨識晶片 董座胡正大為股價抱屈,觸控晶片F-敦泰(5280-TW)今年觸控晶片出貨上看 3 億套，較去年成長 5 成，另外毛利率走勢也可望持穩，董事長胡正大強調，敦泰去年獲利表現穩定，年底每股淨值達116.3元，股價淨值比約 2 倍，認為這樣的股價有點委屈；而敦泰今年也將陸續推出新產品，包含指紋辨識與整合型驅動IC晶片，此外穿戴裝置晶片產品也已獲得訂單，穿戴裝置市場不缺席。F-敦泰去年EPS達24.27元，為IC設計每股獲利王，超越聯發科，胡正大指出，至去年底為止，每股淨值達116.3元，股價淨值比僅 2 倍，為公司股價抱屈。胡正大指出，今年敦泰觸控IC出貨量可望達 3 億套，較去年成長 5 成，除既有晶片出貨外，今年也將持續推新產品，包含指紋辨識、驅動IC晶片以及時下最夯的穿戴裝置等。胡正大表示，今年觸控IC產品市場價格壓力將較為趨緩，有助今年毛利率走勢，且On cell觸控面板技術逐步成形，敦泰布局早因此是領先的量產廠商，今年出貨比重可達15-30%，單品單價較舊款晶片高於20-30%，另外In cell晶片目前也已小量量產，明年將對業績產生貢獻。
1,2014/02/28,〈分析〉HTC走高定價路線 似乎少了點精品服務的精神,同樣花兩萬元，買一只LV小皮夾，和買一支宏達電()手機，有什麼不同呢？手機聯結世界、內部零件精密，和皮夾難以相比，但LV卻能年年漲價，而且消費者趨之若鶩，號稱台灣之光的宏達電產品卻被質疑定價策略過高、不懂消費者需求、連續虧損，外資摩根士丹利證券預估宏達電今年和明年每股將分別虧損6.74元、12.17元，聯昌證券更直言宏達電三年內燒光現金、不知今年能否撐下去？在台灣買了LV，逢年過節時會收到LV營業人員寄來的精美卡片，內有手寫的問候詞，新品上市時，也會收到精美目錄，營業員定期會打電話來說，有了新品，是否需要預約參觀，參觀時奉茶和咖啡，給予貴賓級的待遇，而且不管在世界那個角落，所有的服務、優惠和維修一視同仁，沒有差別待遇。反觀宏達電購買手機時為制式解說，售後服務為客服人員制式化的回應，少了點溫柔婉約的親切笑容，卻多了些昂貴的維修費。宏達電表示，大家不樂見手機螢幕損壞，因此，提供「美國地區」的所有HTC One系列智慧型手機消費者，在購買後的前六個月內螢幕損壞免費更換乙次服務。而台灣呢？換One系列智慧型手機螢幕要價5000元至7000元，這樣高貴的價格，若搭配電信方案，足以再買一支高階智慧型手機，更不用提台灣國民所得比美國低許多。LV回購率之高，是長銷的主因，但買過HTC手機的消費者，有多少人最後還是選擇蘋果iPhone或轉投小米的懷抱呢？手機和皮件難以相比，還是比手機最實在。想到蘋果，大家想到賈伯斯在哈佛大學演講說的「求知若飢，虛心若愚」、想到他著迷書法，造就麥金塔漂亮字體，還有想到他追求完美，將藝術注入科技並改變了世界。想到小米，就想到雷軍的雄心壯志、「完爆」三星Note 3、想到高規低價、想到倚天劍與屠龍刀、想到前谷歌副總裁巴拉(Hugo Barra)、NVIDIA創辦人兼執行長黃仁勳、蘋果共同創辦人沃茲尼亞克(Stephen Gary Wozniak)等人為其站台，這是小米獨特的中國式創新與行銷，為小米注入俠義與霸氣，為中原一帶霸主要挑戰世界。宏達電一直強調自己為鎖定高階客戶群的高品質手機，愛買便宜貨的消費者難以看到宏達電的好。但想到宏達電，想到什麼呢？股價從千元滑落到只有一百多元、十多位高階主管出走、國際手機大廠在各國提出專利訴訟並禁止hTC手機銷售、副總兼首席設計師簡志霖放著千萬年薪不領，竊取機密自立門戶、還有外資唱衰，直言將大虧到明年。另外，宏達電董事長王雪紅也是威盛的董事長，威盛本業大虧、轉投資起伏大，一直令人擔憂，很難沒有過度聯想。品牌講究的是形象、感覺、服務，要強調品牌前，還要先有好的產品，宏達電在MWC亮出新品，但外資港商聯昌證券、美林證券、研究機構集邦科技、Gartner、群益金鼎證券等紛紛唱衰宏達電，這也難怪聯昌證券首席分析師王萬里直言，宏達電不可能再賺錢，若無法推出與眾不同、叫好叫座的旗艦機款，就連今年都不知道能否撐得下去？
2,2014/02/28,〈人物〉力成甩開授權金干擾 蔡篤恭終於可以睡個好覺！,力成董事長蔡篤恭。(鉅亨網記者蔡宗憲攝)DRAM封測力成()與Tessera的技術授權合約訴訟案終於有了好的結果，董事長蔡篤恭昨日親赴證交所對媒體說明，他強調，最近 2 年公司談到DRAM事業時，常有所保留與退縮，主要就是受到Tessera的技術授權金干擾所致，而在與Tessera和解後，力成未來接單將不再有阻礙，成本與報價可望更具競爭力，他也向媒體表示，「終於可以睡個好覺了！」。蔡篤恭指出，力成以前與Tessera簽訂技術授權合約，依照封裝腳數給付權利金，當時DRAM產業市況很好，力成因取得技術授權而得到許多訂單，也賺不少錢，不過隨後DRAM產業市況轉弱，代工價格也下滑，權利金就成為一個絆腳石。蔡篤恭表示，爾必達宣布破產以後，就由力成負責支付Tessera權利金，這段期間也是DRAM產業最不好的時候，他坦言，過去法說會上每次談到DRAM事業時，他對市況與力成接單的情況多有所保留與退縮，主要就是卡在這個權利金的問題，而這也是他過去幾年一直向外界表示，要減少DRAM營收比重的目的，就是希望可有效減少衝擊與影響。蔡篤恭說，2月27日這個日子對力成格外有意義，因2012年2月27日爾必達宣布申請破產保護，之後力成除要面對DRAM產業表現不佳的影響外，也要面臨支付權利金的壓力，經過 2 年後，今年2月27日力成與Tessera達成和解，未來營運將不再受權利金影響，力成等於是重生，因此這個日子格外顯得有意義。蔡篤恭表示，「昨晚(2月26日)是好久以來睡最好的一天，以後媒體或法人看到我，我的氣色都會好很多」。蔡篤恭說，今年力成將重新向上成長，因已無爾必達與Tessera權利金干擾，不過力成仍將維持DRAM、FLASH與邏輯各占營收 3 分之 1 的情況，另外新技術也持續有斬獲，如MEMS與鑫創合作，SSD(固態硬碟)近期也取得新客戶訂單，接下來營運動能看俏。他也開玩笑說，他難得踏進證交所，沒想到就是為了權利金和解的事情(力成合併超豐時由當時總經理廖忠機到場說明)，而他也強調，到證交所說明的目的是希望讓投資大眾、供應鏈以及相關銀行夥伴，能清楚力成在這件事情上的態度，以及對力成的影響性。
3,2014/02/28,HTC M8真機曝光：400萬像素前置攝像頭,新浪手機訊 2月28日消息，HTC新一代旗艦手機M8即將於3月25日在倫敦發布，有關這款手機的消息此前已經多次被曝光，今天，有國外用戶聲稱拿到了M8的測試機，並公佈了多張真機照片。據悉，HTC M8的正式型號為“The All New One”。論壇用戶名為Ron FTL的網友稱，在實際使用中HTC M8比谷歌商店版的三星Galaxy S4要流暢很多，系統反應也很快。同時，該機的前置攝像頭達到了400萬像素，而且拍攝效果非常出色。而M8的機身相比上一代HTC One在厚度上有所減少，但是長度方面有所增加。根據此前曝光的信息，HTC M8將採用5英寸1080p全高清屏，很有可能搭載高通驍龍801四核晶片，並運行Android 4.4系統和HTC Sense 6.0 UI，同時還擁有500萬像素的雙后置攝像頭。在三星Galaxy S5發布會之后，HTC隨即在其官方Twitter上發布了一張圖片，稱購買三星Galaxy S5的消費者很可能要在3月25日后悔，而當天正上The All New One的發布日期。(郭靖亮)
4,2014/02/28,台灣主要報紙頭條要聞,台灣主要報紙頭條要聞昨(27)日台股收2月月線，全月勁揚177點，3月行情展望，專家一致看好，認為外資連10日買超逾566億元，且多單續創近10個月新高、選擇同步偏多下，3月首周指數上探前高8668點，全月有基會上衝8800點。美國聯準會(Fed)主席葉倫27日出席參議院聽證會時表示，通膨表現萎靡，讓聯準會有空間追求完全就業，維持寬鬆的貨幣政策一段時間仍很適當，但她也表示，聯準會的公債購置措施可有可能在今年秋季終結。沈世宏批三立、民視抹黑蟲蟲恐嚇信 流竄全台嘸擋頭！景氣跌回黃燈區外資捧場 台股3月飄香好景不常 元月景氣黃藍燈吳志揚：桃園航空城 絕不是空城未滿18歲 即起不得整形 梅克爾籲英留歐盟警察缺4293人 國安特考擬增情報組葉倫：QE秋季完全退場政府找錢 從三大稅負下手外資：還沒補完 下周繼續買四房認祖歸宗撒手鐧 致王永慶密函 曝光若遭收養 不得領生父遺產若亞洲女強人 台3人上榜反黑箱課綱 公民教師飢餓抗議連戰宴陳德銘 彭淮南婉拒合照瞎! 過世50年 還收到去年罰單海峽中線 我不開航路陳德銘稱郁琦主委 王提馬總統兩會第11會納6議題 飛安入列
5,2014/02/27,內閣人事異動 江揆：適才適所 不能只從個人恩怨、派系選舉觀察,行政院長江宜樺今(27)日表示，此次內閣改組經過調整後適才適所，若只從個人恩怨、派系或選舉考量觀察，一定會失去最重要的部分，因為行政團隊最重要就是要實力堅強、團結合作，而內閣改組都在若干部會首長工作一段時間後，希望引進更多適合的接棒者。外界質疑行政院昨倉促公布內閣人事異動名單，江揆回應質疑說，此次內閣改組一方面與行政院組織改造有關，另一方面也是希望內閣團隊的總體運作更為順暢，經過調整後適才適所，讓每位首長發揮更大戰力，都能以民為念、興利除弊，創造全臺灣更大的福祉。江揆表示，這次內閣改組基本上是因為行政院組織改造，包括科技部成立，還有期盼未來的環境資源部早日完成立法。他平常就和總統不斷考評及思考每個部會位置應如何調整，到適當時機即會通盤處理。此次改組雖然立法院已開議，但因這是延續今年舊曆年春節前後的整套思考，所以決定在委員會開始質詢運作前，儘速完成改組。針對媒體提出此次內閣改組倉促的質疑，江揆表示，行政院原本即預定在昨(26)日上午發布所有的人事異動名單，並非在一夜之間倉促形成，但在，因考量可能對相關當事人造成傷害，故行政院於星期二晚上即先證實當天確實有跟李部長對話，且也表示內閣異動名單預定的發布時間並無改變。江揆進一步指出，內閣改組若只從個人恩怨、派系或選舉考量觀察，一定會失去最重要的部分，因為行政團隊最重要就是要實力堅強、團結合作，而內閣改組都在若干部會首長工作一段時間後，希望引進更多適合的接棒者，並且也期盼部會間建立更密切、更有默契的團隊精神，唯有如此，國家政務才能更為順暢。江揆深切期望社會大眾不要僅以個人、派系或選舉的角度思考內閣改組，而應多注意新到任首長提出的施政理念，以及行政院在未來一、兩年推出的政策，再來評價這樣的改組是否有助於目標的達成。
6,2014/02/27,◆投信連續3日賣超個股,1.投信連續賣超3日的股票中壽(2823)、兆豐金(2886)、國泰金(2882)、國喬(1312)、台新金(2887)2.投信連續賣超2日的股票兆豐金(2886)、國泰金(2882)、中壽(2823)、富邦金(2881)、晶電(2448)3.投信當日(27)賣超的股票國泰金(2882)、啟碁(6285)、金寶(2312)、台塑(1301)、中壽(2823)
7,2014/02/27,◆投信連續3日買超個股,1.投信連續買超3日的股票友達(2409)、菱生(2369)、第一金(2892)、國碩(2406)、英業達(2356)　　2.投信連續買超2日的股票友達(2409)、菱生(2369)、英業達(2356)、健和興(3003)、國碩(2406)　　3.投信當日(27)買超的股票菱生(2369)、友達(2409)、英業達(2356)、聯鈞(3450)、健和興(3003)
8,2014/02/27,◆外資連續5日賣超個股,1.外資連續賣超5日的股票元大金(2885)、寶滬深(0061)、仁寶(2324)、群創(3481)、遠東銀(2845)2.外資連續賣超4日的股票元大金(2885)、寶滬深(0061)、仁寶(2324)、群創(3481)、遠東銀(2845)3.外資連續賣超3日的股票元大金(2885)、寶滬深(0061)、仁寶(2324)、第一金(2892)、群創(3481)4.外資連續賣超2日的股票元大金(2885)、寶滬深(0061)、仁寶(2324)、第一金(2892)、玉山金(2884)5.外資當日(27)賣超的股票元大金(2885)、寶滬深(0061)、台新金(2887)、萬海(2615)、中信金(2891)
9,2014/02/27,◆外資連續5日買超個股,1.外資連續買超5日的股票台積電(2330)、日月光(2311)、兆豐金(2886)、友達(2409)、台灣50(0050)　　　2.外資連續買超4日的股票台積電(2330)、兆豐金(2886)、日月光(2311)、友達(2409)、鴻海(2317)　　　3.外資連續買超3日的股票台積電(2330)、兆豐金(2886)、日月光(2311)、國碩(2406)、英業達(2356)　　　4.外資連續買超2日的股票台積電(2330)、兆豐金(2886)、鴻海(2317)、日月光(2311)、中磊(5388)　　　5.外資當日(27)買超的股票台積電(2330)、鴻海(2317)、友達(2409)、新光金(2888)、日月光(2311)
