,date,title,content
0,2017/04/30,岱稜麻豆三廠下午發生火警 幸未波及真空蒸鍍生產設備,真空蒸鍍廠岱稜科技 () 在台南市麻豆區的三廠廠區今天下午發生火警，並冒出濃煙，該公司指出，起火地點在真空蒸鍍廠調配原料的泡料間，幸並未波及生產設備，公司表示，將儘速調查原因並復工生產。岱稜科技今天發生的意外事故，台南市消防局在下午 2 時 50 分獲報前往搶救，出動 21 輛消防車輛、56 人前往灌救，至下午 7 時仍在處理殘火。在此一岱稜的火警事故中，並有一人受傷送醫。岱稜科技今天下午的火警，已造成該廠區電力供應的中斷，岱稜科技目前正配合警方的起火原因鑑定並清查財物損失。岱稜科技去年營收 22.48 億元，其中真空蒸鍍薄膜占營收 83%，而麻豆三廠為真空蒸鍍薄膜的主力生產廠區，所幸生產設備在此次火警中並受損，可望在起火原因完成鑑定之後，儘速恢復生產。岱稜去年稅後純益 1.77 億元，年增 17.92%，每股純益 1.85 元，岱稜董事會決議去年盈餘每股配發 1.5 元現金股息。
1,2017/04/30,〈大同董監改選〉股東會進入倒數 兩派人馬繃緊神經,大同 () 董事改選競爭激烈，市場派進逼下，公司派也是積極應對，目前法律程序仍在進行中，法院最後的裁定成為最關鍵的因素，股東會預 5 月 11 日召開，已經進入倒數階段，市場預期委託書的徵求也進入最後的衝刺，市場派能否如願進入董事會，還有硬仗要打。近日來，署名小股東的半版廣告陸續在平面媒體上刊登，內容從大同寶寶哭了為題，抨擊大同公司，大同除了發出聲明強調，大同商標及大同寶寶商標等商標權各種利用非經公司准許，非經同意違法使用者，不論是行為人或幫助者，將依法究辦絕不寬貸。總經理林郭文艷也強調大同寶寶商標權不容隨便侵犯，用來刊登子虛烏有、混淆視聽的廣告，「我們認為是不恰當」；近期大同陸續有全台第一座埤塘太陽光電發電系統啟用，及參與「2017 桃園農業博覽會」兩場記者會，林郭文艷面對董事改選的法律爭議時表示，靜待司法裁定。大同在股東會前積極發表在太陽能光電領域上的成就，面對市場派的進逼，董事長林蔚山及林郭文艷更是雙雙出席公開記者會，市場認為，雖未主動發言有關董事改選問題，但是宣示主權及信心的意味仍是相當濃厚。目前大同面對兩家市場派公司欣同及新大同的法律戰，欣同取得法院裁定可將 3 名董事及獨立董事候選人列入名單中，大同則是提出抗告，新大同則是因遭法院裁定駁回而提起抗告，目前這兩起抗告都已開庭審理，正在等待法院的裁定中。不過，除了董事改選外，欣同反對大同有意辦理私募一事，欣同董事長林宏信認為，大同對董事會改選如此激烈反應，甚至直指競爭者，就是覬覦土地利益，但就以大同子公司尚志資產開發來看，董事長也是林蔚山，以目前欣同僅提名包括獨立董事在內共 3 席，僅能監督，根本無法介入實際業務，何來被解讀為爭奪經營權？他進一步表示，大同從原本資本額 550 多億，減資至剩下 200 多億，今年 3 月，大同董事會再度決議，以不超過 6 億股為限，進行私募或現金增資，雖然大同強調，是為充實長期營運資金，但一再從小股東身上動腦筋，讓許多小股東認為，更需要監督，但大同把這些監督通通拒於門外。針對私募案案，大同也再發出聲明強調，近年積極發展再生能源系統解決方案及太陽能業務，在台灣公有屋頂的太陽能案場市佔率第一，在復育公園及埤塘太陽能都是國內第一個創新建置成功的公司，因此，經營團隊希望爭取股東支持 60 億元的增資，以達成業績利潤成長，也有助於與貸款銀行溝通及改善財務結構。 大同股東會即將召開，兩派都是繃緊神經，除了等待法院的裁定，委託書的徵求也是熱烈進行中，最終的決戰就是 5 月 11 日股東會了。
2,2017/04/30,面板、記憶體漲價 筆電廠增商用、電競機種 力穩產品單價走勢,筆電產業歷經多年調整與修正，今年第 1 季台灣筆電出貨量呈現年成長，為 2014 年第 1 季以來第一次出貨年成長，研調機構資策會認為，今年各品牌廠預期將持續推多款新商用機種搶換機潮商機，另外也會持續推出輕薄與電競新機，今年市場衰退幅度將持續收斂，同時各家面對零組件漲價壓力，也將減少低價消費機種數量，今年筆電廠產品平均單價走勢可望相對穩定。資策會指出，為因應商用市場換機潮，許多品牌廠都推出多款商用筆電產品，包含以輕薄、長效、多重安全認證與窄邊框等訴求，同時也會推出強化臉部辨識特徵功能，支援生物辨識技術、運用指紋辨識與加密技術使用線上付費等服務，藉此提高產品單價。資策會資深產業分析師許桂芬表示，除商用機種外，電競筆電也將是今年各品牌廠布局重點，除推新品，也會將既有產品規格升級，以維持市場買氣熱度。而對於零組件價格上漲的壓力，許桂芬認為，隨著中國大陸面板廠產能開出，面板缺貨現象將逐步獲得緩解，不過記憶體部分 DRAM 價格上漲，SSD 也供不應求，在生產成本增加影響下，廠商將持續減少低價機種，增商用與電競機種，平均單價走勢將相對穩定。業者認為，零組件上漲對各筆電廠成本造成影響，為求穩定利潤，推新機與提升規格是增加平均單價的主要策略，加上商用與電競產品對單價敏感度較低，因此各家可望藉此維持出貨動能與營運獲利。
3,2017/04/30,蘋果財報3大重點 牽動蘋概也連動台股,蘋果 () 將於美國時間 5 月 2 日盤後 (台灣時間為 3 日) 公布財報，在 2016 年 10-12 月的營收及每股稅後純益均創下新高，2017 年 1-3 月的財報不可能超越 2016 年 10-12 月，但是 3 大重點，包括 iPhone 及 Mac 出貨、中國市佔率與「服務」項目營收表現，仍將是牽動蘋概股及台股後續走勢的關鍵。蘋果 2016 年 10-12 月表現，營收 784 億美元 (約 2.47 兆元)，相較去年同期的 759 億美元成長 3.3%；稅後純益 179 億美元 (約 5645 億元)，相較去年同期的 184 億美元衰退 2.7%；稀釋後每股稅後純益 3.36 美元，高於去年同期的 3.28 美元。至於蘋果則是自行預估，2017 年 1-3 月營收預計介於 515-535 億美元之間；毛利率預計介於 38-39% 之間；營運費用預計介於 65-66 億美元之間。而法人則預期，蘋果營收約 529 億美元，每股稅後純益約 2.02 美元，其中營收將可望較去年同期成長近 5%，有機會高於蘋果過去 5 季的營收成長幅度。而影響蘋概股後續走勢的關鍵，則有 3 大重點，包括 iPhone 及 Mac 出貨、中國市佔率與「服務」項目營收。其中在出貨量部分，法人指出，iPhone 依然是蘋果營收主力，基本上，2017 年 1-3 月的 iPhone 出貨量，不可能超過 2016 年 10-12 月，畢竟 iPhone 7 出貨旺季已過，再加上市場期待新款 iPhone 推出，預期心理也將影響 iPhone 出貨量；不過 Mac 出貨則影響不大，由於蘋果 Mac 主打的輕薄及高效電池時間仍持續吸引用戶加入，預料 Mac 出貨仍有機會持續成長。而最重要的觀察指標，則是中國市佔率，蘋果 2016 年 10-12 月美國本地營收 319.68 億美元，為第一大市場，歐洲為第二大市場，大中華地區則排名第三，但卻呈現下滑。法人指出，根據日本網站 sumahoinfo 日前統計資料，蘋果 iPhone 在中國市佔率大降，iPhone 在 2016 年 12 月到 2017 年 2 月，中國市佔率從 22.1% 掉到 13.2%，創近 3 年來新低水準，如果蘋果中國市佔率持續下滑，將明顯不利於其營收成長。另外「服務」項目則是蘋果另一項新崛起的營收來源，包括了 App Store、AppleCare 及 Apple Pay 等，由於 Apple Pay 在全球引發一波消費熱潮，光是台灣上市的頭 2 天，就有超過 40 萬戶都安裝了 Apple Pay，也讓蘋果營收的「含金量」越來越高，如果消費者越來越習慣這樣的消費模式，蘋果後續想要推出的轉帳功能也將越有利基。
4,2017/04/30,面板雙虎榮景延續 光電板廠健鼎、志超也有因應擴充方案,這一波面板榮景將是有史來最長，面板廠友達 () 及群創 () 預料今年將持續受惠，同時，在相關光電板包括志超 ()、健鼎 () 等所承受的價格壓力也相對減輕，對於市場需求的成長，也陸續提出因應的擴充方案。面板廠雙虎之一的友達在日前法說會中，董事長彭双浪認為面板供需在健康水準仍將持續一段時間，而群創預計在 5 月 10 日召開法人說明會，預料對於面板市場的榮景將同樣有樂觀的看法。全球最大產能的面板用光電板廠志超科技主管指出，面板市場維持榮面的走勢，除面板供貨價格的維持穩定走揚，並加上中國大陸面板對新一代生產線的陸續加入量產，過去對光電板供應鏈形成的壓力減輕不少；志超除去年新加入的大陸面板廠熊貓之外，預計京東方 10 代線也即將投產，光電板可能產生需求走揚的走勢。志超科技在 2016 年營收 287.09 億元，來自於光電板的營收比重約 50%，NB 板占 23%，汽車板占 4-5%，雖然今年以汽車板的成長動能足、比較基期低，將有高成長的走勢；但面板應用的光電板也有市場榮景帶動的成長契機。志超主管說，目前志超集團除台灣的生產線之外，中國大陸的蘇州、中山、江陰及四川遂寧都有生產線，其中在四川的遂寧設有每月 140 萬呎的生產線，包括 120 萬呎的 NB 板產能及 20 萬呎的光電板產能，在目前光電板可能產生需求走揚的走勢中，預計市場產生的新增需求，將在四川遂寧廠擴充產能因應。PCB 廠健鼎科技去年全年財報營收為 435.13 億元，該公司主要 PCB 的應用端包括記憶體模組、筆電、伺服器、汽車及硬碟產品上，就產品分類來看，去年健鼎科技汽車板占營收比重 19.1%，已成為應用產品別之冠，其次為光電板的 18%。健鼎對其中國湖北仙桃廠增資 1 億美元 (約 30 億元)，主要用於投資湖北仙桃興建第二廠區，鎖定高成長的汽車板需求，預計每月 40 萬呎的產能將於第 2 季起陸續開出；健鼎科技主管指出，健鼎湖北仙桃二廠新產能的開出，雖然主要鎖定在汽車板的市場，但在整體產能的調配上，仍足以開出光電板以供應市場成長的需求。
5,2017/04/29,超眾創辦人暨總座吳惠然逝世 遺缺由董座吳適玲暫代,散熱模組龍頭廠超眾 () 今 (29) 日公告，創辦人暨總經理吳惠然逝世，其遺缺暫由董座吳適玲代理。超眾是由吳惠然與其胞兄吳宗共同創辦，是國內散熱模組廠領頭羊，包括蘋果 () 及三星等大廠均為其客戶。2015 年 6 月，時任超眾董事長吳宗病逝，之後由吳宗之女吳適玲接任董座，吳惠然則續任總經理，輔佐第 2 代。但是讓吳總最不能釋懷的是，當時業界一片不看好超眾營運，但是吳惠然不但讓公司穩定成長，去年每股稅後純益還突破 10 元大關，創下歷史新高。
6,2017/04/29,群聯捍衛智財權 舉發員工違反營業秘密,Flash 控制晶片商群聯 () 為捍衛智慧財產權，主動向苗栗縣調查站檢舉，離職員工疑似涉及竊取營業秘密，群聯並在昨 (28) 日配合苗栗縣調查站進行搜索。群聯重申，藉此表達厚植研發實力及捍衛營業秘密決心。群聯表示，目前初步估計，該案對於公司營運包括產品計劃、業務以及財務等皆不致產生不利影響，不過未來若經查證為不肖業者指示、聳恿、或教唆公司員工不法竊取商業機密，公司為捍衛企業智慧財產權及股東權益，絕不寬待此非法行為，並將訴諸於法律嚴加查辦，也將加以求償。群聯指出，公司重視研發創新，向來以自主研發為經營發展核心基礎，多年來不遺餘力投資人力、資金建立自主研發技術實力，並一再強化研發有關營業秘密的保護機制。群聯強調，不僅已向全體同仁實施營業秘密法教育訓練，並不定期進行宣導，同時也採取高規格措施，防範外洩及遭竊的可能性。群聯指出，由於此次事件即早發現，因此可避免不必要的損失，未來若再遇有疑似外洩或遭竊事件，公司將持續採取積極作為嚴懲不法、維護股東及公司最高權益。
7,2017/04/29,群聯發現工程師欲帶走機密資訊 報請檢調單位成功攔阻,群聯電子昨日主動向苗栗縣調查站檢舉疑似涉及竊取營業秘密乙案，並於昨日配合苗栗縣調查站進行搜索，藉此重申本公司厚植研發實力以及捍衛營業秘密之決心。根據《中國時報》報導，群聯發現其竹南分公司即將離職的廖姓工程師涉嫌竊取機密文件和圖檔，向檢調單位檢舉，昨日由苗栗地檢署檢察官廖倪凰指揮苗栗調查站進行蒐證後，搜索查扣廖姓工程師的電腦及手機等證物。廖男坦承涉案，檢察官漏夜複訊後，依違反營業秘密法諭知 20 萬元交保，並限制住居及限制出境。目前初步估計，該案對於群聯之營運包括產品計劃、業務以及財務等皆不致產生不利之影響，惟未來若經查證為不肖企業者以指示、聳恿、或教唆本公司員工進行該不法之竊取商業機密之情事，本公司為捍衛企業智慧財產權及股東權益、絕不寬待此非法行為，並將會訴諸於法律嚴加查辦並加以求償。群聯為重視研發創新之科技企業，向來以自主研發為經營發展之核心基礎，多年來不遺餘力投資人力、資金建立自主研發技術實力，累積而成之研發成果已推升群聯成為半導體產業快閃記憶體界之技術領導者，並一再強化研發資訊有關之營業秘密的保護機制。因此，不僅向全體同仁實施營業秘密法之教育訓練並不定期進行宣導，且採取高規格之措施防範外洩及遭竊之可能，所幸該次情事即早發現，避免企業不必要之損失，未來如再遇有疑似外洩或遭竊事件，群聯也必當採取積極作為以嚴懲不法、維護股東以及公司之最高權益。
8,2017/04/29,熱門股─瑞儀新增手機及電視客戶 今年營收拚增8-10%  股價衝高,瑞儀 () 公布第 1 季合併營收 124 億元，毛利率 14.56%，創下自 2015 年第 3 季以來新高，稅後純益 7.21 億元，年增 65.5%，每股純益 1.55 元，今年新增非美系手機客戶，另外，LCD TV 產品也將新增利基型客戶，全年營收拚成長 8-10%，股價周五一舉突破月、季線反壓，終場收 63 元，漲幅 2.77%，成交量 9986 張，較前一交易日成交 892 張激增。瑞儀首季營業毛利 18 億元，年增 52%，季減 12.8%，營業利益 11.66 億元，季增 2.5%，受升值影響，首季匯損約 2 億元，稅後純益 7.21 億元，年增 65.5%，每股純益 1.55 元，較去年同期 0.94 元高；董事會通過每股擬配發現金股利 4.5 元，配息率約 66%。瑞儀指出，以往上下半年營收約 45:55，由於今年大客戶新產品上市時間平均，預估上下半年營收將轉成 50:50，另外，下半年要觀察 OLED 滲透率對手機產品量的影響，預估今年手機背光產品占比可能減少 10 個百分點，但在平板新產品推出及 NB 市場回溫下，預估今年平板和 NB 營收成長 20%，其他產品線個位數成長，全年營收約成長 8-10%。瑞儀指出，在手機方面，新增非美系客戶訂單，已開始進行產品測試，預計今年將量產出貨，另外，預計下半年度 LCD TV 產品將新增利基型客戶，出貨量可望提增，有效挹助毛利；相關車載產品已自去年起開始小量出貨，預期 2018 年會慢慢看到好的實績。瑞儀力拚減少蘋果新款 iPhone 高階機種導入 AMOLED 面板的衝擊，成效已逐漸顯現中，股價周五爆量上攻，早盤開高後一度衝達 64.9 元，終場收 63 元，站上各均線之上。
9,2017/04/29,熱門股—聯發科Q2展望低預期 EPS面臨保1關卡 股價恐仍有壓,手機晶片聯發科 () 預期第 2 季營收季增 0-8%，增幅低於市場預期，聯發科也上傳第 2 季財測，預期稅後純益為 3.46 至 6.14 億元，每股稅後純益 (EPS) 為 0.83 至 1.14 元，EPS 面臨保 1 大戰，法人則指出，聯發科手機晶片面臨的競爭壓力仍沉重，市佔率也有持續下滑壓力，股價雖然已先反應，並在季線已下徘徊，但預期下周一開盤恐有修正壓力。聯發科第 2 季各產品線中，以成長性產品 (物聯網、智慧家庭相關) 成長性最好，其次是成熟產品 (電視與功能型手機)，相比之下行動裝置產品 (智慧型手機與平板) 的營收增幅則低於公司平均，顯示中國大陸手機市場仍在修正庫存周期，另外也反映聯發科市佔率下滑的壓力。法人認為，短期仍看不到聯發科營運成長的動能，第 2 季營收展望保守也低於市場預期，毛利率最快則要年底才會回升，整體動能仍趨緩，不過外資本周押寶法說行情，近 5 日買超 3247 張，投信、自營商則站在賣方，法人估股價震盪整理機會較大。
