,date,title,content,title_score,content_score
0,2020-05-16,台積赴美設廠、鴻海下修展望、內閣改組定案 本周大事回顧,台積電周五 (15 日) 確定赴美設廠，預計投入近 3600 億元興建 5 奈米晶圓廠，震撼全球科技業，為未來一球兩制揭開序幕；另一科技大廠鴻海也在同日舉辦法說會，董座認為消費市場仍需要時間回溫，短期恐對全年展望帶來微幅向下的影響；隨著 520 總統就職大典到來，內閣在本周完成總辭，三首長將交棒；台股本周收黑，下跌 86.5 點或 0.79%，跌破 5 日、10 日線，以下是本周大事回顧：晶圓代工龍頭台積電周五宣布，將在美國興建一座 5 奈米晶圓廠，預計投入約 120 億美元 (約合 3585 億元)，月產能為 2 萬片，預計 2021 年動工、2024 年量產，成為台積電在美國的第二個生產基地。外界認為，此舉可望紓解美國政府對軍用晶片的國安疑慮，也可就近服務當地客戶，並有機會促使美國政府放寬對華為的出口禁令，降低營運受美中角力的衝擊。不過，由於在美建廠的投資與生產成本高、缺乏半導體產業供應鏈，以及投資後的未來回收效益，都將是台積電可能面臨的三大挑戰。鴻海周五召開線上法說，董事長劉揚偉指出，第 2 季營收估季增 15%、年減個位數，但展望下半年，董事長劉揚偉坦言，現階段來看，消費暨智能產品、運算產品等能見度不高，疫情導致消費市場衰退需要時間回溫，短期看來對全年營展望帶來向下的影響。行政院會周四完成內閣總辭，隨即啟動新內閣人事徵詢，行政院長蘇貞昌盛讚現任內閣是最強的團隊，多位首長會留下來打拚，但有些首長因生涯規劃不續任，其中，國發會主委陳美伶、文化部長鄭麗君都將去職，科技部長陳良基也表達將交棒。美國週五緊縮對華為出口禁令，要求使用美國晶片製造設備的外國企業供貨之前必須先取得出口許可，市場關注華為主要供應商台積電所受到的影響。美國國務院官員週五受訪時表示，美方並未保證發放出口許可給台積電，代表台積電同樣受到新規定限制。台積電 ADR 週五收盤挫跌逾 4%。成衣代工大廠儒鴻董事長洪鎮海一改先前上半年成長的正向看法，坦言受到歐美封城影響，訂單急凍，預計第二季不會成長、第三季也不會好；目前二大主要客戶 Nike 及 Lululemon 第三季訂單下修幅度達 30-40%，且他認為，後續需求出現 V 型反彈的看法，太過樂觀。富邦金周四召開第一季法說會，富邦人壽第一季台股部位大降 679 億元，但大買海外債 1665 億元，富邦金總經理韓蔚廷解釋，台股部位減少是市價評估的原因，並沒有大舉減碼台股。展望第二季，富邦金預估台灣央行將再降息半碼。《日經新聞》週三報導，蘋果正鼓吹中國 AirPods 組裝廠立訊精密大舉投資 iPhone 和 MacBook 金屬機殼供應商可成，蘋果希望藉此創造出一個強大的對手來與鴻海富士康競爭，可成則表示，目前沒有要出售大陸資產，也沒有與其它公司共同投資的具體計畫。指紋辨識 IC 設計廠神盾周二公告，擬斥資不超過 16 億元，取得敦泰普通股股票，預計取得 4861.7 萬股，加上目前持有的 911.6 萬股，累計持股數上看 5773.3 萬股，以敦泰現有資本額 29.97 億元推算，持股比上看 19.27%，可望進一步深化雙方合作。馬達大廠東元周一舉行股東會，除最大股東寶佳提案現金減資未獲通過外，其餘議案均通過，公司派獲勝，董事長邱純枝會後表示，東元集團經營超過 60 年，為股東帶來許多無形價值，企業經營價值不是用股數來彰顯。,0.0,-2.0
1,2020-05-16,〈熱門股〉嘉澤營運旺周漲逾1成續創高 拚站穩400元,嘉澤 () 第一季每股純益 3.99 元，無懼疫情改寫歷史同期新高，本周股價勁揚，延續上周創高氣勢，期間更一度登上 400 元大關，續創歷史新高。嘉澤第一季營收 31.37 億元，雖然年減 3.6%，但毛利率 35.8%、營益率 14.9%，均較去年增加，也推動稅後純益逆勢大增逾 3 成，來到 4.13 億元，每股純益 3.99 元，同步創高。展望第二季，在電腦、筆電、伺服器等需求同步攀升下，嘉澤 4 月來到 17.17 億元創新高，月增 29%、年增 37%；也推升前四月營收來到 48.56 億元，年成長也由負轉正，年增 8%，法人看好，第二季營收可望改寫歷史新高。第一季營運亮眼、第二季可望續強下，嘉澤本周股價強漲，期間更一度衝破 400 元大關，周五則收 394.5 元，登上新高，周漲 11.8%。,0.0,0.0
2,2020-05-16,〈熱門股〉智冠Q1獲利衝9年高 重回百元俱樂部,遊戲大廠智冠 () 今年首季獲利亮眼，寫近 9 年新高，今年營運看俏，激勵本周股價走勢凌厲，睽違 2 年，重回百元俱樂部，周五 (15 日) 終場收在 105 元，創逾 5 年來新高價，股價周漲幅約 18%。智冠集團近年來主力發展數位遊戲、網路廣告行銷以及金融科技三大領域，轉投資事業貢獻逐步提升，子公司遊戲新幹線第 1 季攜手宇峻奧汀聯合發行的 MMORPG 國戰手遊《三國群英傳 M》，及代理仙俠線上遊戲《古劍奇譚網路版》，成功獲玩家青睞，帶動首季獲利貢獻超越去年全年；金融科技事業藍新科技，在合併經濟規模效益逐漸顯現下，單季也成功轉盈。展望本季，《三國群英傳 M》持續加入全新遊戲元素，吸引玩家參與。代理人氣線上遊戲《古劍奇譚網路版》也將進行改版，本季在 2 款遊戲完整貢獻下，營運可望續創佳績。中華網龍自製研發的 3D MMORPG 手遊《黃易群俠傳 M》，近期將陸續啟動測試活動，本季底前可望推出。智冠第 1 季受惠轉投資事業貢獻提升，遊戲新幹線經銷合作與代理遊戲表現亮眼，加上金融科技子公司藍新科技營運轉盈，帶動首季獲利攀揚，稅後純益達 2.54 億元，季增 53.9%，年增 49.83%，每股純益 2.08 元，寫近 9 年新高。,1.0,11.0
3,2020-05-16,〈熱門股〉雃博呼吸器搭防疫商機 周漲逾2成寫兩年半新高,醫材廠雃博 () 搭上防疫商機，推出針對輕、中度新冠肺炎患者推出陽壓呼吸器 (CPAP) 解決方案，加上既有產品醫院端拉貨動能強勁，工廠已加班生產，本季營運可望恢復往年水準，本周股價漲逾 23%，周五收漲停價 31.95 元，創兩半年新高。雃博推出陽壓呼吸器搭配新型呼吸管路配件整合方案，其中呼吸器主體為雃博既有技術產品，符合美國 FDA (k) 醫材許可及歐盟 CE 認證，其他零組件、耗材則是結合其他專利供應商。目前包括英國、西班牙等醫院通路，都已談妥最終訂單量，最快 2-3 周內可開始出貨，另外，日本、墨西哥、巴西、哥倫比亞、埃及等國家，也上前詢問，法人看好，每筆訂單百台至千台不等，有助營運成長。雃博指出，第 1 季因受到疫情影響，工廠復工較慢，不過近期疫情趨緩下，醫院端下單力道也逐步回穩，中國、台灣兩地產區已啟動加班生產，法人估，本季營運可望回到去年同期水準。,0.0,4.0
4,2020-05-16,〈熱門股〉寶雅成長動能無虞 攻上600元大關再寫新天價,連鎖生活美妝店寶雅 () 在獲得歐系外資首次納入追蹤，給予「優於大盤表現」評等和 600 元目標價後，本周股價強漲，周漲近 20%，最高衝上 603 元，續寫新天價。外資認為，在此次新冠肺炎疫情的衝擊下，寶雅競爭同業可能縮減和退出，有利提升市占。另一方面，寶雅透過「寶家」開始強攻一年市場規模達 800-900 億元的家庭五金市場，可吸引與以往主力客群較不同的男性客，加上五金銷售較不容易受電商衝擊，長期挹注動能受到投資人期待。寶雅第一季單季稅後純益 4.94 億元，季減 2.56%，年增 8.73%，每股純益 5.06 元，創同期新高，為連續 3 季每季均賺超過半個股本。寶雅目前全台總店數達 231 家，而寶家則有 9 家，看好整體市場規模可達 440 家，仍有不小的展店空間。,1.0,1.0
5,2020-05-16,〈熱門股〉統振首季獲利年增1.52倍 股價突破平台整理,統振 () 首季稅後純益 2593 萬元，年增 1.52 倍，每股純益 0.3 元，每股純益連 3 季站穩 0.3 元以上，股價擴量突破平台整理區，15 日價量齊推股價收在 17.4 元，周漲 6.74%。統振去年在新增移工匯款及電動自行車電池出貨成長挹注，營收達 38.48 億元，毛利率 16.11%，年增 2.25 個百分點，稅後純益 8550 萬元，改寫 8 年新高，年增 37.2 倍，每股純益 0.96 元。統振擬配發每股 0.9 元現金股利，與去每股純益同創 8 年來新高，今年則仍看好電動自行車電池及移工匯款兩大業務，此外，考量開發 5G 電信基地台、電動滑板車及儲能系統鋰電池組。統振股價 15 日價量齊推升股價收在 17.4 元，有效突破 5 月以來的平台整理區，股價多頭排到，以周 K 線來看，股價為 V 型反轉向上格局，股價漲幅逾 6 成，現階段短期支撐在 5 日線的 16.76 元。,1.0,3.0
6,2020-05-16,〈熱門股〉技嘉首季財報報喜 周漲20%攀近十個月高點,板卡廠技嘉 () 首季營運優預期，在主板、顯卡銷售力道強勁帶動下，首季獲利年增 1.75 倍，第 2 季宅經濟商機延續、處理器大廠新品上市，技嘉可望維持成長動能，外資、投信本周合計加碼逾 1.5 萬張，其中外資更連六買，推升股價周漲 20%，攀上近十個月來高點。展望第 2 季，法人看好，在英特爾、輝達、超微等處理器大廠新品推出，且單價較高，有助提升板卡廠營收與產品毛利，預期技嘉第 2 季板卡出貨量將較第 1 季成長，伺服器動能則維持雙位數成長，顯卡出貨量則相對保守。技嘉首季營收 172.33 億元，季增 9.26%、年增 7.54%，毛利率 16.2%，季增 1.02 個百分點、年增 3.3 個百分點，營益率 3.92%，季增 1.95 個百分點、年增 3.01 個百分點，稅後純益 6.81 億元，季增 74.81%、年增 175.45%，每股純益 1.07 元。在宅經濟商機發酵下，技嘉 4 月營收則達 61.65 億元，月減 2.3%、年增 40.57%，累積前 4 月營收 233.99 億元也優於去年，年增 14.64%。,0.0,5.0
7,2020-05-16,〈熱門股〉祥碩單周飆漲21%創新高 台股重現四千金,高速傳輸介面 IC 廠祥碩 () 第 1 季代工晶片、自有晶片出貨暢旺，營收規模明顯放大，加上產品組合轉佳，三率同步創高，每股稅後純益達 8.2 元，擠下譜瑞 - KY()，登 IC 設計每股純益王；本周股價強漲 184 元或 21.25%，終場收 1050 元，除了躍居新千金也創下掛牌新高，讓台股重現四千金。展望今年，祥碩認為，代工晶片、自有晶片需求續強下，今年營收可望年增雙位數，毛利率也因產品組合改善，高標上看 55%，優於去年的 49.78%。自有晶片方面，祥碩看好，由於先前中國營收比重低，但去美化趨勢下，公司自有晶片已切入中國安控、工業領域，且透過與文曄 () 的合作，有助公司持續開發新客戶，挹注後續營運。祥碩在歷經三個月的整理後，本周沿五日線上攻，周五更漲停作收，收在 1050 元，位列四千金之一，單周成交量放大至 9419 張；籌碼方面，三大法人全站買方，外資買超最積極、連買七日，單周買超 988 張，投信、自營商也分別買超 248 張、51 張。,0.0,7.0
8,2020-05-16,〈研之有物〉摸不透的疫病，該如何迎戰？瘟疫史教我們的事,1492 年 8 月 3 號夜晚，正要從西班牙出航的哥倫布大概沒想到，這趟茫茫的旅程除了即將打破舊世界想像，同時，天花、麻疹、結核病等疾病，也將跟著探險隊「登入」世界彼端。早在麥當勞、星巴克、好萊塢電影成為「強勢語言」之前，看不見的病毒、細菌已經隨著人類的貿易、戰爭與頻繁遷徙，悄悄「非武力」佔領全球。這是歷史學者勒華拉杜里（Emmanuel Le Roy Ladurie）提出的概念──疾病統一世界。李尚仁提到，無論是十七、十八世紀黃熱病大流行、十九世紀的霍亂，都能看到病菌跟隨著殖民者、軍隊、貿易商，從原先流行地區往外擴散，許多風土病因此成為全球流行病。以惡性瘧疾為例，原本盛行於熱帶地區。由於北美蔗園擴展、勞動人力不足，大量黑奴被運往美洲大陸，帶有瘧原蟲的患者與瘧蚊，便無聲無息地跟隨奴隸登上輪船，跨過大西洋，加勒比海地區一度成為殖民與被殖民者的集體墳場。疾病全線攻佔世界，但世界真的被疾病「統一／同一」了嗎？看看全球現況，只能說一樣病毒百樣情──面對來勢洶洶的 Covid-19 ，亞洲國家瘋搶口罩、歐美民眾則視戴口罩為趴趴走的病人；有的國家強力封城，也有地區佛系抗疫。被疾病急速統一的世界，彷彿又劇烈分化。李尚仁以歷史學者阿諾（David Arnold）「對統一論的反擊」觀點，進一步說明，懸殊的貧富差距、醫療資源、對抗疾病的能力，導致同一種疾病在世界各地，呈現迥異的影響。甚至，疾病還可能加劇各國間的分化與不平等！例如，伊波拉病毒大舉肆虐非洲時，死亡率超過七成。雖然美國、歐洲也有醫療人員在疫區染疫回國的案例，但病毒很快就被這些相對富裕、醫療完善的國家擋下。「醫療資源造成的疾病差異化，更突顯了貧富差距形成的公衛不平等。」近期的新冠疫情，再度顯露疾病全球化後的不平等面貌。一名印度醫師的社群發文陳述出，面對災難衝擊，資源與風險承受度，往往決定了族群、個人遭受的傷害，同時在孤立無援下，進一步加劇原本的不平等處境。對戰瘟疫，抗原 PCR 檢測、快篩、病毒基因定序是時代新武器，但有更多大家熟悉的抗疫手法，其實相當古老。1347 年黑死病大爆發，瘟疫以地中海西西里島為起點，隨著貿易路線往法國、英國蔓延，奪走歐洲至少 1/3 人口性命。此後每隔幾年，瘟疫便捲土重來。當時地中海城邦認為，瘟疫是被外地人帶進來，拉古薩共和國（位於今日的克羅埃西亞）率先頒布「檢疫」規定。貿易船隻必須停泊隔離三十天才能上岸，後來又延長為四十天。「」（pest house）也在法國亞維儂誕生，教會搭蓋簡單的小木屋，專門收容隔離染病者和可疑病患，阻絕疾病擴散。另外，義大利城邦開始設置檢疫單位，訂定法令整治城市環境，例如：規定墳墓距離、屍體埋葬深度、監獄人數、進行清潔檢查等等。地中海城邦一系列的疫病管理，可以說是現代國家介入公共衛生的先驅。李尚仁提到：「人類對付疫病，技術會不斷更新，但許多觀念原則是一樣的，有其歷史脈絡。」在中古時期，沒有病毒、細菌、病媒蚊的微生物概念，但人們透過經驗觀察、實作操練，逐漸摸索出防治策略。換句話說，武器簡陋，守備心法卻隱約相似。好比，拉長時間、空間管控，就是不變的核心原則。演變至今日，又再衍生出居家隔離、負壓病房、封城等各種現代化形式。社交距離也有「古代版」。室內 1.5、室外 1 公尺，在十六世紀，則是「一根拐杖的距離」。米蘭主教規定神職人員必須隨身帶著拐杖，神父與信徒隔著拐杖之遙互動。疫調追蹤，同樣自古承襲。黃熱病本來是熱帶疾病，十九世紀中卻在溫帶的英國威爾斯爆發一場疫情，當地展開排查，一路追追追發現，瘟疫是在一艘船隻抵達後發生。當時的人完全不清楚黃熱病的真正病原，但仍能透過疫調追蹤找出感染源。「從今日眼光來看，古代的疾病知識或許不完整，但人們可以透過現象觀察，找出因應之道，這些雛型也不斷累積至今。」李尚仁分析：「這也打破了我們的認知：不完全正確的知識，仍然可能找到某種有效行動！」意想不到的是，醫院、隔離所的角色大逆轉！今日，醫院是正面迎敵、搶救病人的一線戰場；但過往，醫院則更像消極治療、聽任自然的留置區。以十九世紀為分水嶺，以前的人生病由醫生出診，醫院只是窮人、病患的收容所。相較於當代醫療體系明亮、乾淨、專業的形象；十九世紀前，隔離所如同集中營，一二樓沒有窗戶，封閉、陰暗、與世隔絕，形同「圓形監獄」。一旦疑似染病被送進去，只能默默祈禱死神別點到名。十四世紀的黑死病，促成西方防疫政策、隔離檢疫、公衛機關的成形，也讓歐洲累積不少疾病與醫學知識。要不要普篩？集中或居家隔離？何時封城？今日防疫策略之爭，時刻上演。從中國的強力封城，到起先不想封城而被戲稱為「佛系防疫」的英國，李尚仁認為，這些現象展現了各地面對疾病的反應。由歷史的角度來看，亦呈現各國社會文化傳統，以及對「傳染」立場的不同。疾病是否會「人傳人」？微生物學問世之前，有兩派陣營。「接觸傳染派」認為，疾病來自某種類毒素，會因為接觸病人、衣物、貨物進入體內，造成身體病變敗壞。光譜另一端主張「空氣傳染」，生病是遭瘴氣汙染，髒汙的環境是病源。兩種傳染概念衍生出不同的防疫方式，前者主張隔離檢疫，後者傾向整治環境清潔的公共衛生作法。英國是公衛派，通常較不支持隔離檢疫制度。李尚仁解釋，光譜兩端的選擇，反映了個人、國家的政治思想。十九世紀霍亂盛行，以英、法兩國來對照，法國更為中央集權，且就在地中海有港口城市，擔心來自亞洲的霍亂傳到本國，因此主張在蘇彞士運河實施較嚴格的檢疫制度。身為貿易島國的英國，在經濟與政治思想則偏好自由貿易，反對會影響商業的船隻檢疫。可以說，疫病治理與國家政治文化、經濟思維以及技術官僚的醫學取向，皆息息相關。這次疫情，我們也可由這些角度來理解，為何英國、荷蘭、瑞典等國家對於採行大規模嚴格封城，更為遲疑。大英帝國作為貿易海運大國，商船一律隔離，損失極大。因此十九世紀英國反對接觸傳染說，採行，興建下水道、改善飲水、街道垃圾，積極介入城市衛生。一方面他們認為，疫病來自髒亂環境的瘴氣，另外，當時英國是效益主義者在推動公衛改革，認為改善貧民的生活環境，可避免勞工階級男性家長生病，全家經濟陷入困境而依靠國家救濟的狀況，進而增進經濟生產與國力，取得更大效益。「防疫是很政治的，背後往往連結更深的政治立場、意識與價值主張。」李尚仁直言。人類與疫病交戰至今，除了防疫治理淵遠流長，另一項相當古老的是：。敦睦艦爆發集體感染，伴隨著足跡定位，譴責聲浪重重而來，在此之前，小明事件、歐美返國潮都曾引發獵巫爭論。李尚仁指出，十九世紀霍亂便是黑色的一頁。法國大革命以來長期政局不穩，政治對立急速上升。霍亂疫情爆發後，巴黎貧窮市民猜疑政府下毒清理貧民與反對派；上層階級則怪罪窮人衛生差、飲酒淫蕩，髒亂不潔。謠言四起，引發暴力衝突。「一切都是因為醫生想解剖，才害死這麼多人命！」在英國，仇恨的對象指向醫生。1832 年英國通過解剖法，是衝突的背景。此前，已有盜墓幫派竊取剛下葬的窮人遺體販賣給醫學校，貧民懷疑幕後黑手是培訓外科技術的醫院，種下仇恨；解剖法通過後，等同合法提供醫學院無人認領的窮人屍體。階級猜忌不斷累積，加上原本的緊張關係，在霍亂流行時一舉爆發。疾病如同人類文明史的照妖鏡，在不同的時期，照映出社會存在已久的族群、階級矛盾。歷史提醒我們，面對疫病，要對抗的不只是病毒，還有人們的恐懼與劃界排他行動。但，你或許會忍不住疑惑：難道人類疫病史就是不斷重複的輪迴嗎？「用重複來形容社會面對疫病的反應，不完全是正確的字眼。」李尚仁強調，不同的疫情、醫療技術、政治運作、人民反應，都讓每場傳染病大流行都帶來新課題。然而，其中也有似曾相識。疫調、無症狀傳播、檢疫隔離，這些疾病史的累積，讓實作經驗得以延續。更值得留意的是疾病的「政治」──思想傳統、共同體需求、劃界反應與排他恐懼，同樣能從過去找到高度對照。歷史延續性，遠比想像得更高！「我們看似活在進步的時代，但對照歷史，你就會發現，許多想法與反應其實相當古老。」李尚仁認為，這也正是歷史研究的意義。同時，歷史也告訴我們，除了知識、科技之外，官僚反應或許更重要。如何避免放大集體恐懼，讓社會、官僚決策體制有效而持續動員，有時比知識技術更關鍵。疾病不只是狹義的醫學問題，也是政治問題，瘟疫史如是說。,0.0,-91.0
9,2020-05-16,美國擴大封鎖華為加強出口管制  國務院：台積電供貨也需取得許可,美國週五 (15 日) 緊縮對華為出口禁令，要求使用美國晶片製造設備的外國企業供貨之前必須先取得出口許可，市場關注華為主要供應商台積電所受到的影響。美國國務院官員週五受訪時表示，美方並未保證發放出口許可給台積電，代表台積電同樣受到新規定限制。台積電 ADR 週五收盤挫跌逾 4%。台積電 ()() 週五宣布將投資 120 億美元在亞利桑那州設廠，數小時後，美國商務部宣布正在修改出口規定，將要求使用美國晶片設備的外國企業必須先取得許可，才能供貨給華為和旗下包括海思半導體 (HiSilicon) 在內 114 家子公司，意味著台積電某些晶片銷售將受到限制。美國國務院負責經濟成長、能源和環境的次卿克拉奇 (Keith Krach) 說：「關於這點，我們沒有提供任何保證。我想台積電在中國的業務約佔 10-12%，基本上幾乎都和華為有關。因此除非他們 (台積電) 獲得許可，否則將受到限制。我們沒有提供有任何保證，也不預期會這麼做。」克拉奇還敦促美國的盟友與合作夥伴仿效華府，調整國內出口規定，以因應華為造成的國安威脅。台積電稍早表示，正與外部法律顧問合作及時解釋規則，並與世界各地的設備夥伴保持長期合作。克拉奇並表示，將協助台積電投資案成功，但他並未透露美國可能提供的獎勵措施。台積電 ADR 股價週五 (15 日) 收盤挫跌 4.41%，報每股 49.80 美元。,1.0,8.0
