,News,All,SVO
0,20190730_1001,〈胡定華追思會〉緬懷台灣半導體業的貴人 宣明智：超平凡的偉大半導體大老、前旺宏 () 董事長胡定華日前辭世，追思會今 (30) 日在旺宏總部舉行，聯電 () 榮譽副董事長宣明智為胡定華的學生，他出席追思會致詞時說，胡定華是台灣半導體界的貴人，「有他才有我們」，並用「超平凡的偉大」，形容胡定華的一生。宣明智致詞時分享「冠軍足球」的故事，他說，自己與漢微科前董事長許金榮、致茂董事長黃欽明，同為胡定華回交大任教的第一班學生，當時，班上在足球比賽奪得全校冠軍，而由胡定華率領的教職員隊向學生下戰帖，最終由教職員隊打敗宣明智等人在內的冠軍隊，全班學生便簽名在足球上，留給胡定華做紀念。宣明智表示，胡老師讓人懷念的，除了帶領子弟兵打下一大片江山外，更是台灣半導體界的貴人，「有他才有我們」。在宣明智眼裡的胡定華，聰明過人、反應快，且以逸待勞，即便肩負許多任務，卻不曾感受到他有任何壓力，也沒見過他大聲說話，總是願意與任何人對談，並春風化雨，給予建議。宣明智最後也用「超平凡的偉大」，來形容胡定華的一生。,"[['追思會', '緬懷', '大老'], ['董事長', '舉行', '副董事長'], ['教職員隊', '打敗', '宣明智'], ['胡定華', '做', '紀念'], ['胡定華', '做', '宣明智'], ['除了', '打下', '江山'], ['他', '有', '任務'], ['他', '有', '壓力']]"
0,20190730_1002,〈聯亞法說〉Q3出貨續回溫 營收估季增1成左右 5G應用季末將量產聯亞 () 今 (30) 日召開法說會，展望第 3 季，財務長楊吉裕認為，營收可望季增 7-9%，甚至有機會挑戰 11-13%，主要是矽光產品以及電信相關應用出貨持續回溫，至於 5G 應用，預計第 3 季末產品將開始量產，可望貢獻營運表現。楊吉裕表示，矽光主要客戶和新客戶，100G 和 400G 產品都照進度進行中，其中主要 3 個客戶都在做 400G，雖然目前 400G 還在試產階段，但樂觀看待長期發展。楊吉裕進一步指出，明年矽光在新客戶，還有包括 400G、200G 等產品的帶動下，單一產品對矽光晶片的用量將提升，也有利需求成長，且隨著營收規模放大、產品組合正向發展，都將推升毛利率表現。5G 產品方面，聯亞目前以 25G 為主力，楊吉裕表示，聯亞手中有 5-6 個客戶，預計 9-10 月進入量產，開始貢獻營收，不過他也直言，今年只是一個起步階段，比較大量、比較新的建置要到明年上半年會看到。3D 感測 VCSEL 部分，楊吉裕表示，由於 3D 感測主要用在 AR/VR，若消費者使用提高，則有機會比 2 年前蘋果的 Face ID 接受度更高，聯亞第 2 季 3D 感測出貨占比營收約 5%。另外，在電信應用方面，楊吉裕指出，過去幾個月看到中國市場對高階需求上升，或許短線沒有辦法看到實質營收，但長期來看會是個機會。,"[['挑戰', '是', '產品'], ['用量', '提升', '成長'], ['聯亞', '以為', '主力'], ['客戶', '預計', '月'], ['建置', '看到', '部分'], ['辦法', '看到', '營收']]"
0,20190730_1003,〈純網銀放榜〉林之晨看好 純網銀銷售金融服務需透過電信商 未來商機可期純網銀執照今 (30) 日揭曉，金管會宣布三家全數獲得通過，其中，LINE 和台北富邦銀行建立的 LINE Bank，台灣大 () 占有 5% 股權，總經理林之晨今日表示，純網銀得透過電信業者給予客戶適當的金融保險服，對台灣大而言，未來商機可期。林之晨強調，傳統銀行的商業模式使然，因此難服務到中小型企業與低價值的個人客戶，純網銀則因無實體門市，相對較具優勢，不過純網銀要服務客人，得透過電信商，藉此了解用戶的各種裝置產品，進一步提供金融服務、保險及貸款服務。林之晨舉例，消費者在手機上購買電視，電信業者能根據消費者的使用行為，推薦相關電器保險，以免商品不幸損壞時，需要龐大的維修費，因此未來，電信業者將可成為純網銀的通路商，台灣大的商機，將相對值得期待。,"[['純網銀', '放榜', '林之晨'], ['網銀', '銷售', '服務'], ['台灣大', '占有', '總經理'], ['商機', '可期', '林之晨'], ['因此', '服務到', '企業'], ['門市', '具', '優勢'], ['純網銀', '服務', '網銀'], ['純網銀', '服務', '客人'], ['產品', '提供', '保險'], ['消費者', '購買', '業者'], ['業者', '可成', '網銀'], ['商機', '值得', '期待']]"
0,20190730_1004,投審會准了 裕日車可轉增資「金雞母」廣州風神汽車經濟部投審會今 (30) 日審核通過 6 件重大投資案，除了丹麥商匯入 8.4 億元加速彰芳風場建設引發關注，另外，裕日車 () 也以 4396 萬 2000 美元，轉增資「金雞母」廣州風神汽車，從事經營汽車零部件及配件製造等業務。裕日車針對中國布局進行汰弱留強，日前處分中國轉投資公司深圳風神汽車、深圳聯友科技、東風裕隆舊車置換 3 家公司全數股分，並將處分價金轉增資廣州風神汽車，持股將由 40% 增加至 42.69%。僑外投資部分共 3 件，包括盧森堡商綠島再生能源申請匯入 11 億 732 萬元，增資寶島陽光再生能源股份有限公司，從事發電、 輸電、配電機械製造業等業務。 英商 GRP II TAIWAN UK LIMITED 申請匯入 14 億 6923 萬餘元，增資兆洋股份有限公司，從事太陽能發電及能源銷售等業務。 丹麥商 CI II CHANGFANG K/S 及 丹麥商 CI III CHANGFANG K/S 合計申請匯入 8 億 4180 萬元，增資哥本哈根基礎設施彰芳股份有限公司，從事發電業等業務。 陸資投資方面，中國商廈門金達威投資有限公司申請匯入 1 億 8000 萬元，認購國內事業依洛國際開發股份有限公司增資股份 750 萬股，實行後持股比例 27%，從事服飾設計業等業務。 至於對外投資部分，飲料代工大廠宏全國際 () 申請匯出約 1 億美元，間接增資英屬開曼群島宏全中國控股股份有限公司，實行後持股比例 96.47%，從事投資業。,"[['裕日車', '轉', '雞母'], ['建設', '引發', '關注'], ['裕日車', '從事', '零部件'], ['英商', '從事', '發電'], ['兆洋股份有限公司', '從事', '發電'], ['公司', '認購', '事業'], ['服飾', '設', '計業'], ['大廠', '匯出', '美元']]"
0,20190730_1005,〈胡定華追思會〉從身上學到三點 吳敏求：他的遠見台灣很少人能比得上半導體大老、前旺宏 () 董事長胡定華日前辭世，追思會今 (30) 日在旺宏總部舉行，旺宏董事長吳敏求致詞時表示，從胡定華身上學到誠實、紀律與遠見，而他的遠見，在台灣很少人能比得上，對科技業帶來的影響也非常大。吳敏求表示，雖然自己與胡定華僅相差 6 歲，但一直尊稱他為老師，從胡定華身上學到誠實、紀律與遠見，在科技業誠實尤其重要，而紀律在生產、研發上很重要，若忽略小細節，可能使許多長期投資因此功虧一簣。至於遠見，吳敏求認為，很多科技公司都缺乏真正的遠見，旺宏在經營上秉持胡定華的精神，做得非常好，目前旺宏投資的東西，短期內不會有任何收穫，但胡定華想替台灣做一些新東西，因此旺宏願意先做投資、研發，過幾年就可見到許多有趣的新產品出現。吳敏求舉例，十幾年前，台灣 PC 產業非常蓬勃，胡定華與宏碁 () 集團創辦人施振榮盼能共同將台灣 PC 發展，推升到下一個層次，當時，美國有家做英特爾 CPU 專案的公司，經營不善欲出售，胡定華想以台灣公司的名義，買下那家美國公司。吳敏求說，中途遭到另一家台廠攔截，最後未能妥善經營，導致台灣失去發展 CPU 產業的契機，若當時能成功發展國內 CPU 產業，台灣的 PC 產業將與現在大不相同。吳敏求強調，胡定華的是有遠見的人，他的遠見，在台灣很少人能比得上，對科技業帶來的影響也非常大。,"[['董事長', '辭世', '追思會'], ['遠見', '在', '台灣'], ['老師', '上學', '紀律'], ['東西', '因此', '旺宏'], ['胡定華', '創辦人', '施振榮'], ['家', '做', '層次'], ['家', '做', '專案'], ['攔截', '經營', '契機'], ['台灣', '失去', '產業']]"
0,20190730_1006,〈純網銀放榜〉掀起鯰魚效應or流血殺價戰？傳統銀行如何迎戰受矚目台灣純網銀今 (30) 日揭曉，結果跌破眼鏡，三家通通有獎，包括將來銀行、LINE Bank、樂天商銀等，由於銀行家數太多 (overbanking)，國內銀行市場競爭已相當激烈，未來三家純網銀恐和傳統銀行搶食大餅，面對純網銀來勢洶洶，對國內銀行業而言，是否真能如金管會主委顧立雄所說，激發「鯰魚效應」？還是掀起殺價戰？傳統銀行如何迎戰將備受矚目。王道銀行身為台灣首家以虛擬通路為主的原生數位銀行，面對純網銀加入，副董事長駱怡君表示，「樂觀其成」，因為目前只有王道銀行唯一一家原生數位銀行，一直以來對於很多數位障礙的突破，只有他們一家孤軍奮戰，現在有三家純網銀加入，可讓社會上更多人重視數位銀行相關法令開放、或使用習慣的改變，因此樂觀看待新同業加入。駱怡君也指出，觀察全球有很多網銀，可發現一個現象，就是一開始可以吸引很多客戶加入開戶，但是後續最大的挑戰點是如何獲利、法令遵循、風險控管等課題，不是把人吸引進來開完戶就完結，只是剛剛開始而已，如何有一個好的商業模式可以獲利，同時又能遵守法令、控管好風險控管，層層的挑戰都要靠經驗的累積。駱怡君強調，每個新興事業都有獲利學習曲線，王道銀行已經跨過這個成長曲線碰到的障礙，進入逐步攀升階段，王道銀行下一步要引進更多財富管理業務與人才，加強獲利能力，對於接下來發展相當有信心。玉山銀行總經理黃男州也坦言，純網銀對其他銀行一定有「短痛」，畢竟增加三個競爭者，但長期來說，也因有新加入者和競爭者，法令的開放速度將更加快，餅也擴大得更快，對金融業是好事，未來銀行誰能掌握科技連動及創新能力，就能在這塊大餅持有的分量愈大。不願具名的銀行業者就指出，一般外界認為純網銀具有價格戰優勢，不過純網銀拿到執照，需歷經系統建置等準備過程，真正開業也要等到明年，初期為了吸引客戶，確實會用短期高利的方式吸引開戶，但也因資金成本較高，加上現在銀行利差已經「低到見骨」，以房貸利率來說，放款利率低於 2%，其他放款利率也很難拉高利差，要在放款上殺價競爭很有難度，所以高利的期限，應該也不會太長。,"[['家', '包括', '樂天商銀'], ['純網銀', '面對', '恐'], ['純網銀', '加入', '副董事長'], ['人', '重視', '因此'], ['同業', '加入', '駱怡君'], ['客戶', '加入', '開戶'], ['法令', '遵循', '控管'], ['法令', '控管', '層層'], ['障礙', '進入', '階段'], ['銀行', '掌握', '連動'], ['誰', '掌握', '連動'], ['純網銀', '具有', '優勢'], ['純網銀', '拿到', '執照'], ['客戶', '吸引', '開戶'], ['利率', '低於', '利率']]"
0,20190730_1007,群創Q2虧29.7億元 每股虧0.3元 本季需求可望回溫面板大廠群創 () 今 (30) 日公布第 2 季財報，稅後虧損 29.7 億元，較上季虧損收斂，每股虧損 0.3 元，群創表示，將持續調整產品組合改善營運狀況，預期下半年客戶將為購物節備貨，面板需求可望緩步回升。群創第 2 季營收 631.76 億元，季增 5.43 %、年減 4.94 %，毛利率 3.71%，季增 2.25 個百分點、年減 5.11 個百分點，營益率 -5.29%，較去年由盈轉虧，稅後虧損 29.7 億元，較上季虧損收斂，每股虧損 0.3 元。群創今年上半年營收 1231 億元，年減 7.6%，毛利率 2.62%，年減 8.58 個百分點，營益率 -6.46%，稅後虧損 66.95 億元，由去年盈轉虧，每股虧損 0.67 元。群創表示，第 2 季整體出貨面積達 726 萬平方公尺，季增 3.5%，液晶面板售價為每平方公尺 279 美元，其中，中小尺寸面板營收達 146 億元，季增 15%，出貨面積為 60.56 萬平方公尺，季增 9.5%。依產品應用區分本季營收占比，群創表示，電視 42% 居冠，其次為手機及商用產品 28%、可攜式電腦 18%、桌上型螢幕 12%，而以產品尺寸區分，10 吋以下為 23%、10 到 20 吋為 23%、20 到 30 吋為 14%、30 到 40 吋為 5%、40 吋以上為 35%。展望下半年，群創表示，雖然第 2 季面板面臨價格壓力，但隨著歐美黑色星期五以及中國雙十一、雙十二購物節即將到來，預期客戶將逐步進入促銷檔期的備貨期，面板需求將緩步落底回升，電視面板需求也可望回溫。在面板價格方面，群創表示，預期本季大尺寸面板出貨量將持平第 2 季，但整體平均售價將小幅下滑，至於中小尺寸出貨量預估個位數衰退，但平均售價小幅提升。,"[['需求', '可望', '大廠'], ['客戶', '可望', '群創'], ['元', '季增', '毛利率'], ['盈', '轉', '虧稅'], ['年', '減', '稅'], ['面積', '達', '公尺'], ['營收', '達', '元'], ['面板', '面臨', '壓力'], ['購物節', '到來', '客戶']]"
0,20190730_1008,統一證估Q4指數上看11500點 有六大選股方向統一證券 () 今 (30) 日召開 2019 年下半年投資展望會，延續上半年的基調，仍看好下半年是行情持續走揚的多頭格局，第四季指數上看 11500 點，統一投顧董事長黎方國進一步指出，電子股還是下半年選股主軸，歸納出六大選股方向。統一投顧此次歸納出六大選股方向，以科技股為主，包括 (1)5G 概念股、(2) 華為「去美國化」轉單股、(3) 日韓貿易戰的半導體族群、(4)Intel CPU 缺貨解決受惠股、(5) 概念股，以及 (6) 生技股。黎方國說明，此次美國聯準會 (FED) 若降息，是屬於預防性降息，與 2000 年網路泡沫、2008 年金融海嘯的連續性降息不同，因此沒有景氣衰退的疑慮，根據過去經驗，每當 FED 預防性降息，資金寬鬆效應都會帶來股市的上漲。另一方面，困擾金融市場許久的美中貿易戰已重啟談判，預料將可化解部分市場上的阻力，且黎方國認為，此次談判特別移師上海，為 1972 年美中雙方簽署上海公報的地點，具有特別重大的意義。  就整體經濟來看，黎方國認為，台灣今年的經濟成長率 (GDP) 保 2 無虞，全體上市櫃公司獲利年成長率將逐季改善，同時，台積電法說會已為電子業下半年旺季行情背書，還有華為「去美國化」的轉單效應、日韓貿易戰造成半導體短缺影響等外部因素，都使電子供應鏈獲利持續上調，因此，電子股仍是下半年選股的主軸。統一投顧預估，下半年台股指數高低點將落在 10700-11500 點間，尤其中國將迎接建政 70 周年，過去陸股有著「逢十」必漲的慣性，對於鄰近區域市場有正面加持作用，加上台股也將迎來總統大選的政策作多的選前行情，第 4 季可望挑戰全年最高點 11500 點。不過，黎方國提醒，影響下半年台股的變數包括中貿易戰的談判進程、英國硬脫歐的風險，以及日韓貿易戰的後續發展，皆可能會對股市造成部分回檔風險。,"[['展望會', '延續', '基調'], ['經驗', '帶來', '上漲'], ['效應', '帶來', '上漲'], ['貿易戰', '重啟', '預料'], ['談判', '移師', '上海'], ['地點', '具有', '意義'], ['保', '無虞', '公司'], ['貿易戰', '造成', '影響'], ['因素', '造成', '影響'], ['慣性', '有', '作用'], ['黎方國', '影響', '台股'], ['變數', '包括', '進程']]"
0,20190730_1009,【華冠投顧】獲利滿滿，等待出擊!今日摩台期結算，大盤指數開高震盪走低，盤勢光靠台積電終究撐不住，指數終場下跌 54 點，收 10830 點，成交量 1301 億元。盤面很多股票出現大跌或重挫，上市跌 638 檔，重挫 1.37%，跌 510 檔，很慘。漲勢看支撐，之前給大家短線支撐 10861 與 10843 點，今日雙雙被跌破了。接下來... 跌勢看壓力，壓力沒過，不會好。再加上美國聯準會即將公布是否降息? 萬一沒有降息呢? 或者公布降息後利多出盡呢? 不確定因素，不要賭，我們是絕對不會拿資金去賭或押寶，穩健操作，所謂: 知可以戰與不可以戰者，勝! 漲勢看支撐，跌勢看壓力，大盤今天竟然已經跌破支撐，就必須依照紀律，做對的事情，等待大盤突破壓力轉強，絕不能亂ㄠ單或加碼攤平。順勢而為! 獲利調節或出場，增加現金比重，相信都幫到大家做對方向。分析師林驛銘華冠證券投資顧問股份有限公司 (104) 金管投顧新字第 009 號資料僅供參考投資應審慎評估,"[['震盪', '走低', '光'], ['台積電', '終究', '終場'], ['股票', '出現', '大跌'], ['跌勢', '看', '壓力'], ['因素', '賭', '我們'], ['跌勢', '看', '大盤']]"
0,20190730_1010,〈純網銀放榜〉通通有獎！三家均獲許可設立台灣兩家純網銀今 (30) 日揭曉，金管會主委顧立雄宣布，審查會共識決宣布三家均獲得執照，主要是基於三家申請人所提營運模式不同，三家純網銀均有助提升客戶使用金融服務創新，因此決議三家均獲得設立許可。台灣首度有純網銀，共有三家純網銀報送申請，分別包括：「將來商業銀行」發起人為中華電信、兆豐銀行等；「連線商業銀行 (LINE Bank)」發起人為台灣連線金融科技股份有限公司、台北富邦商業銀行等；「樂天國際商業銀行」發起人為日本樂天銀行株式會社、國票金，資本額皆為 100 億元。台灣純網銀發展在顧立雄主導下發展相當快速，2018 年派員實地去日、韓考察，2018 年 4 月就擬訂了純網銀法規、2018 年 6 月開了純網銀的公聽會、2018 年 8 月預告相關法規、2018 年 10 月底開始受理申請設立純網銀，但三家純網銀到今年 2 月 14 日情人節、也是受理截止日的最後一天才同步送件申請，金管會再歷經近半年審查，終於在今天拍板定案。,"[['家', '獲得', '執照'], ['金管會', '歷經', '審查']]"
