,News,All,SVO
0,20190618_1501,〈晶華股東會〉潘思亮透露 全台第二家麗晶可能選在高雄連鎖飯店集團晶華 () 今 (18) 日召開股東常會，董事長潘思亮指出，接下來除了插旗信義區將開出台北晶英酒店，更透露有在高雄開麗晶酒店的可能性。晶華近來最新開出台北三重捷絲旅，而捷絲旅台南十鼓館預計在明年第三季開幕，潘思亮說，在國內有不少洽談的案子進行中，接下來將插旗台北一級商圈信義區，於台北市信義路信維郵局已通過都更，晶華將在此啟動台北晶英酒店開發。另一方面，潘思亮透露，希望在國內找尋國際性休閒度假據點，麗晶品牌除了目前在國內僅台北晶華麗晶酒店一家，有在高雄開出國內第二家麗晶的可能性，「都還在洽談中」。除了在國內的布局，潘思亮表示，在日本琉球、中國四川等地都有和業主討論推出新據點中。針對現有據點，潘思亮說明，台北晶華館內中餐廳晶華軒和牛排屋預計下半年將裝修，同時麗晶精品將引進新的精品品牌、館內餐飲強化米其林客座，並結合國內文創力量推出更多的跨界合作等，為既有據點增添成長新動能。而在與英國洲際國際酒店集團 (IHG) 結盟後，晶華官網訂房占營收比重已從過去的 3.7% 升至 7.5% 左右，預計可再提升至 10%，顯示雙方合作後，有效帶動國際商務會員來客。,"[['晶華', '啟動', '晶英酒店'], ['希望', '找尋', '度'], ['潘思亮', '說明', '軒'], ['餐飲', '強化', '客座'], ['房', '占', '比重']]"
0,20190618_1502,〈遠傳股東會〉力拚新經濟、物聯網搶市佔率 目標年增31%遠傳 () 今 (18) 日召開股東會，董事長徐旭東表示，雖去年電信業面臨嚴峻考驗，遠傳仍交出亮眼成績單，今年將拚新經濟，包括雲端、資安、大人物等，去年新經濟營收年增 16%，目標今年新經濟營收年增 31%，以新經濟帶動營運成長動能。徐旭東表示，大人物是指「大數據、人工智慧及物聯網」，目前已結合 5G 核心技術，研發相關應用。徐旭東進一步表示，現今網路應用不再只是手機上網而已，未來要朝智慧家電服務前進，像是到家後只需按個鍵，就能開啟冷氣、電鍋等，甚至一早起床咖啡機已運作；若家中有老人家，也能透過相關應用查看身體狀況，萬一有異狀可即時與醫院連繫，未來物聯網的應用將顛覆傳統，大幅前進。總經理井琪提到新經濟成長動能，包括影音營收年增 16%、數位萬事通服務 營收年增 123%、雲端服務營收年增 196%、資安業務營收年增 39% 及資通訊業務合約金額年增 198%。展望部分，遠傳積極拓展「大人物」及物聯網，包括智慧醫療、智慧工廠、智慧家庭等，除可望帶動營收動能，還要搶攻第 1 的市佔率。徐旭東表示，產業的下一步，遠傳力拚「新經濟」，包括內容服務、大數據、物聯網等。去年新經濟營收年增 16%，今年目標營收要年增 31%。去年電信業面臨 499 之亂，徐旭東表示，雖去年電信產業很嚴峻，但仍交出亮眼成績單，維持以往的高股利發放政策，每股現金股利 3.75 元，股利配發率連 8 年超過 100%。而今年，因新經濟營收挹注加上成本控制得宜，遠傳前 5 個月稅後純益已達全年財測 44%。,"[['聯網', '搶', '年'], ['電信業', '面臨', '遠傳'], ['經濟', '包括', '人物'], ['智慧', '結合', '徐旭東'], ['人家', '查看', '狀況'], ['遠傳', '拓展', '大人物'], ['經濟', '包括', '聯網'], ['成績單', '維持', '以往'], ['控制', '達', '財測'], ['稅', '達', '財測'], ['純益', '達', '財測']]"
0,20190618_1503,〈晶華股東會〉國內飯店供過於求 晶華獲利面無虞 靠海外三大挹注連鎖飯店集團晶華 () 今 (18) 日召開股東常會，董事長潘思亮表示，儘管整體飯店產業處在供過於求狀態，不過，旗下晶英、捷絲旅品牌仍積極尋找海內外的營業新據點，有很多案子討論評估中，接下來 7 月底前將公告投資東京目黑區的不動產處分利益，明年還有越南富國島、波士頓麗晶海景豪邸的權利金挹注，獲利動能無虞。潘思亮坦言，飯店仍供過於求，幾乎每個禮拜都有新飯店開出，從成型規劃到開幕往往都要超過 5 年，而很多業主都是過去的高峰期投入，預計今明兩年會到達供過於求的最高峰。不過，潘思亮說，晶華接下來陸續有業外投資挹注和權利金進帳，其中，10 年前東京目黑區的不動產已處分完畢，預計 7 月底前會公告處分利益。而越南富國島麗晶酒店明年開幕，為豪宅複合式酒店，同時，在波士頓推出麗晶海景豪邸案已完成規畫，明年將陸續完工交屋，都將挹注權利金。此外，潘思亮透露中東和美國、中國也都有其他案子發展中，後市成長動能無虞。,"[['產業處', '供', '狀態'], ['公告', '投資', '東京'], ['公告', '投資', '目黑區'], ['權利金', '挹注', '動能'], ['業主', '到達', '高峰'], ['富國島', '開幕', '酒店']]"
0,20190618_1504,國揚提三年大計 以北台灣開發案為主 不搶進中國地產市場上市建商國揚實業 () 仍對於台灣北部的房地產市場看好，國揚總經理彭邵齡今 (18) 日在股東會表示，國揚在未來 3 年還是會專注在台灣北部的房市為主，不考慮進軍中國大陸營建市場。對於產品的規劃，彭邵齡強調，目前房地產市場需求偏向「輕薄短小」，規劃產品上也要全力把內部機能變強。同時，未來市場將以自用客為要主力客戶群，在規劃建案上，對於 2 房產品控制在 20 坪下、3 房格局也將控制在 30-40 坪以下。就今年的入帳個案而言，國揚實業 2019 年入帳主力是以「忠孝大院」和「微笑時代」為主，國揚總銷超過 28 億元的忠孝大院將在第 2 季開始陸續交屋，且第 3 季將開始進行成屋的銷售。而國揚實業目前在手銷售的成屋包括高雄的「國硯」約 16 億元；台南翡翠森林一期、翡翠森林二期兩案合計約 30 多億元；微笑時代約 30 億元，這些成屋案，銷售即可立即入帳。另外，國揚目前手中的預售案包括總銷 70 億元的國揚矽谷，目前已售 3 成；台南翡翠森林三期總銷約 20 餘億元，目前已預售超過 2 成。就未來國揚的營運規劃方向，彭邵齡指出，國揚朝控股公司邁進的腳步至今並未改變，如旗下有百貨、飯店及餐飲，每天都能有收入，營收會表現較為穩健。而國揚集團在西安已設有百貨，未來將跟隨集團腳步發展前進，但不考慮把建設事業拓展到中國大陸地區。,"[['國揚', '提', '年'], ['國揚', '專注', '北部'], ['需求', '偏向', '產品'], ['總銷', '超過', '元'], ['實業', '包括', '高雄'], ['成屋', '包括', '高雄'], ['國硯', '合計', '時代'], ['案', '合計', '時代'], ['預售案', '包括', '總銷'], ['矽谷', '售成', '總銷'], ['旗下', '有', '飯店'], ['集團', '腳步', '前進']]"
0,20190618_1505,楠梓、台中加工出口區釋422職缺 工程師月薪上看5萬6 月畢業季，經濟部加工出口區管理處今 (18) 日公告，楠梓及台中園區將在 21 日 (周五) 舉辦現場徵才活動，共釋出 422 個職缺，部分工程師職缺薪資上看 5 萬元。楠梓園區徵才活動，參與廠商有華泰電子、楠梓電子、日月光半導體、台灣興勝半導體、長華科技、滿意人力等數家大型廠商共襄盛舉，提供製程、測試、品保、設備工程師、生產助理員、作業員等約 328 個工作機會，時間為 21 日上午 9 時 30 分至 11 時 30 分。台中園區徵才活動，則是在 21 日上午 10 時至 12 時 30 分，參加廠商有佳凌科技、光聯科技、億力光電、台灣佳能、安碁科技，以及鄰近潭子加工區的誠品光電與伯特光電等 7 家公司。加工處指出，台中園區廠商提供的職缺有製造部主管、管理師、工程師、程式設計師、國外業務代表、儲備幹部及產線人員等多樣化項目，並依職務給予相當有競爭力的薪資，例如有經驗的 LED 程式設計師薪資上看 5 萬元 。,"[['出口區', '公告', '楠梓'], ['活動', '參與', '廠商'], ['工程師', '生產', '助理員'], ['程式', '設計師', '業務'], ['薪資', '上看', '元']]"
0,20190618_1506,台股盤中－G20前空窗期 權值股平盤震盪 觀望氣氛濃厚量縮盤整美股昨 (17) 日呈現整理態勢，主要受投資人觀望聯準會周三發布的貨幣政策，台股今 (18) 日以小漲 16 點開出，不過受華為示警全年手機銷售及營收下降，包含權王台積電、股王大立光等台廠相關供應鏈今都在平盤上下震盪，拖累大盤盤中一度由紅翻黑，預估量萎縮至 800 億元。觀察權值股表現，台積電、大立光今都在平盤上下震盪，主因受美國頒布禁令衝擊下，華為示警今年手機海外銷售量將銳減 4-6 成，並估計今明、兩年營收將減少約 300 億美元 (約 9534 億元)，另外包含光通訊聯亞、石英元件晶技也都在平盤震盪。鴻海早盤表現強勁，但盤中受賣壓調節，一度由紅翻黑，跌幅逾 1%，拖累大盤表現。盤面上強勢族群，金控族群受海外投資表現翻轉，合計至今年第 1 季未實現利益有 308 億元，由去年虧轉盈，在中國及日本虧損幅度也縮減，上海商銀漲幅近 3%，國泰金、富邦金也都在盤上；食品股方面，包含味全、統一、佳格、南僑表現也都優於大盤。而受惠臉書推利多效應，近期飆破 9 千美元，創近 13 個月新高，帶動相關挖礦族群表現強勁，技嘉漲逾半根停板，微星漲幅也逾 4%。大同昨舉行股東會，公司派與市場派爆發衝突，在表決議案中，公司派雖保住 3 席獨董，但昨日 9 項表決議案中，除承認財報、彌補虧損案通過外，其餘皆外通過，今股價跌幅超過 3%，近期也將召開臨時股東會。綜觀今日大盤表現，法人表示，目前多空觀望氣氛濃厚，大盤成交量持續量縮代表賣壓不大，而市場正靜待月底的 G20 川習會面後，美中貿易後續變化，而中國國家主席習近平將於周四出訪北韓，市場也猜測此次出訪將成為美中談判籌碼。,"[['震盪', '拖累', '大盤盤'], ['美國', '頒布', '禁令'], ['營收', '減少', '美元'], ['營收', '減少', '元'], ['虧轉盈', '在', '中國'], ['富邦金', '縮減', '漲幅'], ['味全', '統一', '佳格'], ['表現', '優於', '大盤'], ['新高', '帶動', '族群'], ['漲幅', '爆發', '決議案'], ['財報', '彌補', '虧損案']]"
0,20190618_1507,〈晶華股東會〉潘思亮樂觀看台灣「迎來30年來大契機」 貿易戰受惠程度僅次越南連鎖飯店集團晶華 () 今 (18) 日召開股東常會，董事長潘思亮指出，美中貿易戰導致全球供應鏈重新分配，反而令台灣「迎來 30 年來大契機」，受惠程度僅次於越南，我國政府若能打出好牌，台灣接下來經濟面有望見到很大斬獲，前提是政府要準備好吸引台商回來，屆時也將進一步推動各行各業受到鼓舞。潘思亮表示，30 年前美國對日本發動貿易戰使其供應鏈分散，亞洲四小龍受益，這一次或許越南受惠最大，而台灣受惠程度可能僅次越南，若是靈活因應，將迎來大契機，樂觀看待現在是台灣 30 年來的成長最大契機。潘思亮進一步說明，目前商務觀光都在持續提升中，也樂觀看待接下來將迎來台灣 20 年來第一次商務人口大幅成長的趨勢。潘思亮看好台灣工商能量可望因貿易戰而持續成長，，飯店供過於求的態勢在今明兩年達到高峰後將緩和。由於看好國內商用不動產，由晶華擔任不動產管理機構的樂富一號不動產投資信託基金 (Millerful No.1 REIT) 日前已掛牌上市，此為台灣唯一一檔投資於海內外 REITs 的不動產投資信託基金，潘思亮說，將持續尋找合適的投資標的。,"[['股東會', '看', '迎來年'], ['集團', '召開', '董事長'], ['台灣', '受惠', '程度'], ['契機', '受惠', '程度'], ['美國', '分散', '亞洲'], ['美國', '分散', '小龍'], ['供應鏈', '分散', '亞洲'], ['供應鏈', '分散', '小龍'], ['程度', '次', '越南'], ['晶華', '擔任', '機構'], ['基金', '上市', '此']]"
0,20190618_1508,【運達投顧】結構面有利季底作帳行情◆盤勢分析台股本週面臨期貨結算再加上本周是超級央行周，包括美國聯準會、日本銀行與英格蘭銀行都將召開決策會議，其中又以 Fed 得利率走向最受全球矚目，對於台股的影響會如何發展？重點分析如下：1. 美股上週五以受美中貿易的影響跌幅較大，但多方的先行指標與高科技股都維持在年線附近走區間，美中貿易戰目前必須等到月底 G20 會議才有較明確的答案，不過就川普近期的言論來看從習進平不參加 G20 即要對中國課徵另外 3000 億商品的關稅，到習進平不參加也沒關係，可見川普此時也急著完成貿易談判，因此到月底前國際股市雖然受到不確定因素的影響，但是在沒有進一步的利空消息前也不致於有走空的壓力，所以這裡維持區間盤局的機會大，走勢因與台股走勢密切，所以就最弱勢的來看只要年線守穩也只是維持區間擴底的走勢。2. 本週 Fed 決策會議將在周二登場，並將在周三會後公布結果。隨著美中貿易衝突升高與美國經濟前景轉趨黯淡，市場預期 Fed 今年降息機會正在升高，預計週四的清晨台股才有聯準會的答案，美元近日跌深反彈又來到 97 元頸線位置但亞幣卻止貶且有走升的現象，若是這一次聯準會會議有較明確 7 月將會有降息的聲明，那麼美元還有再一次走弱的機會，美元這一年來的多頭支撐在年線 96.3 若是可以跌破這個位置則美元走空的趨勢將會加速，因為本週美元的月季線死亡交叉即將成型這對美元走弱會有更重的壓力，所以亞幣走升是有利亞股的反彈。3. 本週期貨結算是否可以拉高結算甚至挑戰季線關卡？上週五我們就結構面做過說明，五月下旬我們就多方要出現表態說明輪動的個重點：(1) 首先台積電、鴻海須先止穩指數才可見底；(2) 中美晶創波段新高本益比拉高到 15 倍之上，本益比還在 10 倍以下的環球晶、合晶則有位階與本益比的比價空間；(3) 當矽晶圓有買盤則本益比最低的被動元件則是輪動的標的。目前這三個結構都沒有出現偏離我們的分析內容，今天鴻海與被動元件在台積電受下跌影響時都出量撐盤，這跟我們上週說明本週權值股的輪漲重點會以低位階還在低部的鴻海以及被動元件的國巨華新科為主，當權值股在此發揮撐盤的效應時今天最強的則在矽晶圓概念股，由於中美晶履創新高已經帶動矽晶圓的比價空間，上週環球晶合晶已經站上月線底部完成出現短多訊號，今天持續走出短多這在結構與技術面上也符合這裡多方需上漲與撐盤的標的，當權值股的撐盤仍在延續中，當指數有撐時則本週起要留意中低價股的比價空間，且 6 月底的作帳行情將會在中旬後加速所以本週反而要開始留意中低價股的補漲攻擊機會。※運達投顧 蕭春源分析師※投資人於投資前請審慎評估，遵守紀律，嚴設停利停損。,"[['盤勢', '分析', '台股'], ['周', '包括', '日本銀行'], ['周', '包括', '日本銀行'], ['分析', '如下', '美股'], ['會議', '有', '答案'], ['美元', '來到', '位置'], ['亞幣', '止貶', '現象'], ['會議', '有', '聲明'], ['月', '有', '降息'], ['頭', '支撐', '美元'], ['我們', '做', '週五'], ['我們', '做', '下旬'], ['台積電', '可見', '重點'], ['台積電', '可見', '本益'], ['中美晶', '創', '波段'], ['矽晶圓', '有', '買盤'], ['結構', '沒有', '內容'], ['重點', '在', '鴻海'], ['這', '符合', '標的'], ['撐盤', '留意', '空間']]"
0,20190618_1509,大盤先守10500等風向 中小型股搶出頭！台股昨日有驚無險，雖然台積電 ADR 軟腳，但電子三王救援成功，守住 10500 點，以上漲 5.87 點、10530.54 點作收，成交值縮至 880 億元，大盤量縮盤整，護盤與外資持續角力，只要能守穩 10500 點之上，短線中小型股有機會各自表現，關鍵點位為 10477、10515 與 10549 點。短線上 10500 點關卡仍是多空角力重點，指數只要能挺住 10515 點之上，仍有機會續往 10549、10574 點挺進，若站穩 10574 點，多頭則有機會再衝關 10600 點，不過 10500 點若未能挺住，盤整時間恐拖長，恐回測 10477 點，10442 點則是多頭最後防線。儘管外資持續賣超，大砍台積電不手軟，但是穩盤老神在在，除努力挺住台積電，大立光與鴻海迅速補位救援，讓大盤昨日有驚無險，僅早盤小破 10500 點，收盤仍成功穩住陣腳，不過成交量能持續萎縮，盤面觀望氣氛濃厚，包括明日的結算、美國聯準會利率決策會議等，市場靜待「風向」，以量能來看，則是待增量指路。不過，大盤陷入盤整，只要沒有回檔幅度擴大的疑慮，中小型股都會把握機會各自表現，連被動元件、矽晶圓族群，短線也輪動轉強，本周也進入法人作帳行情的衝刺階段，有法人加持並選定拚績效者，出頭機會較高。不過投資人需留意，中小型股輪動過程中，個股如強彈後出現爆量不漲、爆量收黑等出貨跡象，切勿戀棧，儘速獲利落袋為上策。(訊息僅供參考，請勿作為買賣股票之依據),"[['中小型股', '搶', '台股'], ['昨日', '有', '驚無險'], ['三王', '救援', '點'], ['中小型股', '有', '機會'], ['各自', '表現', '短線'], ['指數', '有', '機會'], ['點', '有', '機會'], ['點', '有', '點'], ['收盤', '穩住', '陣腳'], ['中小型股', '把握', '表現'], ['個股', '如', '彈']]"
0,20190618_1510,"【運達投顧】臉書領軍科技股上揚，推動那斯達克指數走高◆美股: 週一 (17 日) 臉書領軍科技股上揚，推動指數走高，指數下跌 0.64%，投資者等待聯準會週三發布的貨幣政策。終場美股上漲 22.92 點。(一) 美國 10 年期債券 4/26 殖利率達 3.03%，6/17 該殖利率收在 1.96%，持續觀察 變化，若 3% 成為常態，市場擔憂借款成本上升恐減緩經濟成長。 3/22 美國 3 月期債券殖利率高於，殖利率曲線反轉。投資人視此為經濟即將衰退的訊號。(二) 貿易戰歷程:◇4/30 美國貿易代表賴海哲 (Robert Lighthizer) 和財政部長梅努欽 (Steven Mnuchin) 將在 4 月 30 日於北京展開第 10 輪高階貿易談判◇5/6 美中貿易談判再度陷入僵著，大戰一觸即發！自稱「關稅人」的美國總統川普週日 (5 日) 推文對中國祭出嚴重警告，他表示，由於美中協議進展緩慢，中國正試圖重新談判，他下令下週五 (10 日) 將對價值 2000 億美元中輸美商品關稅稅率，將由原先的 10% 提高至 25%，而剩餘未稅中國進口商品也岌岌可危，很快地將祭出最高 25% 關稅稅率。 ◇5/14 中國對約 600 億美元的美國商品進行報復，包括從小型飛機、電腦、紡織品到化學品、肉類、小麥、葡萄酒和液化天然氣等商品上調關稅高達 25%。中國將繼續暫停調高美製汽車與零件的關稅。 ◇5/14 中國甫報復，美國週一 (13 日) 隨即再開槍，25% 關稅清單價值拉高到 3000 億美元，包含手機、玩具等消費品。 ◇5/16 美國財政部長梅努欽稱美國貿易代表可能很快地將前往北京，進行新一輪的美中貿易談判 ◇5/17 美國商務部將華為列入貿易黑名單，並宣布將於美東時間週五 (17 日) 生效 ◇6/12 中美貿易戰延燒下，中國從多個領域反制美國，現傳出將火力瞄準好萊塢，不僅禁止影院和電視台播放美國電影 ◇美國最快於 7 月 2 日再對剩下價值 3,000 億美元的大陸輸美產品，加徵 25％關稅。 (三) 經濟數據: 經濟部 20 日將公布 5 月外銷訂單統計，由於 2018 年 5 月景氣活絡墊高比較基數，預估訂單呈年減 7.6～10.0％，連七個月負成長的機率極高，惟下半年可望由負轉正，逐季好轉。※運達投顧   高維緒分析師※投資人於投資前請審慎評估，遵守紀律。","[['指數', '走高', '美股'], ['科技股', '推動', '點'], ['談判', '陷入', '大戰'], ['推文', '祭出', '警告'], ['協議', '進展', '中國'], ['週五日', '輸', '稅率'], ['電腦', '紡織品', '葡萄酒'], ['關稅', '高達', '中國'], ['美元', '包含', '玩具'], ['產品', '加徵', '日'], ['景氣', '活絡', '墊高']]"
