,date,title,content,title_score,content_score
0,2019-08-15,Touch Taiwan月底登場 Micro LED應用仍是亮點,一年一度的智慧顯示與觸控展 2019 Touch Taiwan 將於 8 月 28 日至 30 日盛大舉行，國內顯示器供應鏈將齊聚一堂，預期面板雙虎友達 ()、群創 ()，將展出採用 Mini LED / AM Mini LED 的新技術應用，而新一代的 Micro LED 技術也備受期待。今年的 Touch Taiwan 將結合 Monitech Taiwan，除了面板雙虎參展外，還包括觸控模組雙雄 TPK-KY ()、GIS-KY()，偏光板廠明基材 ()、誠美材 ()，及中光電 ()、元太 ()、晶元 ()、錸寶 ()、康寧等，都將參展。主辦單位表示，今年總參展廠商為 300 家，展示攤位數逾 800 個，預估今年參觀人數將突破 4 萬人，透過整合顯示器與智慧製造領域動能，幫助台灣高科技產業更多的創新與合作機會，並提升國際的關注度及影響力。 市場預期，今年 Touch Taiwan 將聚焦新顯示技術以及結合 AI 的 AIoT 智慧應用，隨著蘋果積極導入新世代採用 Micro LED 技術的顯示器，台廠供應鏈也積極投入開發，未來可望爭取到 iPhone 等蘋果產品的顯示器訂單，而結合 AI 的技術應用，包含智慧物流、智慧倉儲、智慧感測、智能互動投影及人臉辨識解決方案等，也會成為展場焦點。友達近年來積極投入 Mini LED 背光技術研發，日前法說會時表示，去年第 4 季量產的 32 吋高階專業用顯示器面板，今年已順利出貨，而與客戶合作開發的 17.3 吋 4K Mini LED 電競筆電面板，預計今年底也將量產出貨，目前 Mini LED 主要應用在 IT 利基型產品。群創日前也展示 7 大創新產品，與夏普合作的全球首款 120 吋 8K 電視，就是採用 Mini LED 技術，另外還包含採用 MEGAzone 及 AM miniLED 的顯示器，今年也有拿到歐美大廠 AM miniLED 車載訂單。,0.0,23.0
1,2019-08-15,台灣逾20年來的首份平衡預算書 讓公債交易員開心不起來,台灣總統大選前夕，執政的民進黨強打政績牌，主張財政紀律嚴謹，不讓人民增加負債，並且端出 1999 年來首次收支平衡的預算書。這樁看似有利人民的美事，卻讓債市交易員頭很疼。台灣行政院周四公佈 2020 年度歲出及歲入均提高至 2.1 兆元，由於明年一般總預算編列收支平衡、不需要額外舉借來支應開銷，只剩下特別預算以及每年例行的舉新還舊仍需由政府融資因應，以明年公債到期量較大來看，公債發行量的確有機會增加，但相較過去 20 年來的「赤字預算」時代的籌資需求，發行量恐怕仍顯保守。元大證券資深債市交易員 Tobby Lin 認為，平衡預算的編列讓交易員進一步確認明年發債籌碼不多，預估公債發行餘額將持平在 5.4 兆元左右，而隨著台灣 已突破歷史低點，交易員仍將在很小的利差裡配置公債，「錢會愈來愈難賺」。他同時指出，明年到期的老券票面利率相對較高，到期後再投資目前以較低利率發行的公債，風險變高，到期量愈多的交易員將愈痛苦。台灣公債的發行量這幾年逐步下滑，2018 年全年發行 3473 億元，當時創下 19 年來的最低發行量；而據今年公布至第三季的發債計劃，合計前三季將發行 3100 億元，加計尚未公布的第四季發債量，今年有機會自去年的谷底反彈，但也難明顯增加。就實際決算來看，台灣中央政府在 2017 年及 2018 年已有財政賸餘。台灣主計總處主計長朱澤民今日在記者會上指出，自民進黨 2016 年執政以來，預算編列即採歲出成長率低於歲入成長率，以及債務成長率低於 GDP 成長率兩個原則，因此財政嚴謹，得以編出平衡預算；然而他也強調，透過舉新還舊及特別預算缺口，仍需適當發行公債，以避免債券市場萎縮。台灣 10 年期公債周四隨著隔夜美國公債大漲強勢表態，盤初一度創下歷史最低 0.620%，收盤跌 1.45 基點報 0.626%，亦創歷史收盤低位。,1.0,11.0
2,2019-08-15,南港輪胎世界明珠開發案 聯強國際斥資逾63億買下商辦當總部,輪胎大廠南港輪胎 () 世界明珠舊廠開發案，今 (15) 日確定將由國內資訊產品通路龍頭聯強國際，以建物每坪單價 100 萬元的價格，共斥資 63.58 億元，買下世界明珠開發案部分辦公大樓，作為企業總部，雙方於今日簽署買賣備忘錄。世界明珠舊廠開發案由南港輪胎子公司南榮開發建築負責，聯強國際取得 15 樓層的辦公大樓，各樓層面積皆約 403.89 坪，共計約 6058.35 坪，及停車位 100 個，建物每坪約 100 萬元，停車位每個 300 萬元，總交易價格為 63.5835 億元。世界明珠舊廠開發案規模龐大，光是基地面積就超過 9000 坪，總樓地板面積達 7 萬坪，被視為台北市指標性開發大案，該開發案計畫將投入 150 億元，預計 2023 年底前完工。其中，住宅占比將達 49.1%，辦公大樓 42.5%，商場 6.7%，藝文展演約 1.7%，而商場已與微風集團簽約，租約為 20 年。此外，為該開發案資金需求，南榮開發董事會今日也通過，擬向以華南銀行為統籌主辦銀行的銀行團，申請聯貸案，期限為 5 年期，總額度 270 億元，用以支應世界明珠舊廠開發案興建成本，及償還既有借款。,0.0,5.0
3,2019-08-15,康那香返台擴大投資17億元擴建新廠 今獲經濟部通過,不織布產品業者康那香 () 今 (15) 日獲經濟部投資台灣事務審議通過，將在台南市擴建新廠，並將為此一投資案招募 87 個本國人才，康那香日前董事會通過台南口寮廠第三期投資案，預計投資金額達 17 億元，未來營運重心除衛材類產品，將聚焦高階不織布產品應用。康那香回台投資案著重不織布醫材市場，由於目前醫材產品營收貢獻小，未來盼能擴大整體營運占比，應用範圍除評估手術衣及床單領域，也會將電子擦拭布與人工皮革，列為發展選項。康那香第 2 季營收 9.08 億元，毛利率 15.06%；稅後虧損 1433 萬元，每股虧損 0.07 元。上半年營收 19.32 億元，毛利率 15.63%；稅後純益為 217 萬元，每股純益為 0.01 元。,1.0,3.0
4,2019-08-15,聯發科攜手美電信商T-Mobile 完成全球首次5G獨立組網連網通話,手機晶片大廠聯發科 () 與美國電信運營商 T-Mobile() 今 (15) 日宣布，在多家國際級廠商共同測試下，成功實現全球首次 5G 獨立組網 (SA) 的連網通話，為 5G 生態建設建立關鍵里程碑。聯發科表示，本次合作的國際級夥伴包括，核心網路供應商諾基亞 (NOKIA-HEL) 和思科 ()、基地台供應商愛立信 (ERIC-STO) 及美國電信運營商 T-Mobile()，在多方協同下，成功模擬 5G 在電信網絡中的實際部署，為 SA 商轉邁出一大步。聯發科指出，此次通話測試使用的是先前發布的 M70 晶片，該晶片採用 7 奈米製程，且因其擁有廣泛的通用性，可適用於 5G 獨立及非獨立式組網 (SA/SNA)，還有 Sub-6GHz 的頻段，也支援 2G 到 5G 世代的通訊，讓電信運營商在部署彈性上享有更多空間。至於 2020 年即將推出的 5G 獨立組網，較非獨立組網更有效率，主要因 3 大優勢，包括超低延遲、高覆蓋率及高承載率，加上其支援多項應用，如 AR/VR、智慧工廠、智慧電表及車聯網等，可滿足即時且大量的訊息，為消費者提供更佳的效能及流暢度。最後，聯發科表示，此次成就為今年 5 月與愛立信完成獨立通話測試後，另一項重大的進展，也象徵聯發科在 5G 商轉上不遺餘力，加上先進的晶片技術，可望持續扮演引領市場的角色。,2.0,22.0
5,2019-08-15,私菸案關務署遭轟輕放華航  財部：如不涉刑責最高可罰600萬,針對國安特勤夾帶私菸案，財政部關務署以《海關緝私條例》、也就是擅自移動貨物為由，裁處華航子公司華膳 15 萬元，遭外界抨擊財政部有輕縱華航之虞。對此，財政部今 (15) 日表示，本案已經進入司法調查，屆時如未涉及刑法，將回歸行政處分，最高可罰 600 萬，絕無外界所言輕縱之事。官員表示，私運菸品目前已進入司法偵查，北檢以涉嫌違反貪汙治罪條例、菸酒管理條例等刑法進行偵辦，根據行政罰法的刑事優先原則，先由檢調釐清相關單位、人員違法情節、涉案程度等，如有刑責將由法院審理。官員指出，如果法院審理認定相關人員沒有涉及刑事法，將回歸行政處罰，屆時財政部將要求相關機關依菸酒管理法第 46 條運輸私菸規定，最高可處 600 萬元罰鍰，並依法沒入私菸，絕非外界指稱輕放華航情事。此外，針對未來正副元首出訪團隨行人員的行李查驗，關務署、國安局、外交部、交通部等相關單位，今天開會決議後達成共識，未來不具國賓禮遇資格的訪團隨員行李物品，除涉及國安機密事宜外，一律依規定進行查驗通關。至於符合國賓禮遇資格及具國安機密事宜行李物品，可採機邊免驗放行；符合特別及一般禮遇資格者，經海關查驗後通關，其行李物品得准由專人代予辦理查驗及提領。 另外，其他無禮遇資格者，比照一般旅客經海關查驗後通關，正副元首的安全隨扈人員，其行李物品得准由專人代予辦理查驗後通關。,0.0,-1.0
6,2019-08-15,面板雙虎股價落底訊號現？ 外資連20賣群創後轉買超逾9000張,受整體面板市場供過於求、價格不見起色影響，外資近 20 個交易日幾乎天天調節友達 ()、群創 ()，讓面板雙虎股價持續破底，但外資今 (15) 日在連續 20 日賣超群創後，轉買超 9 千多張，不過仍持續調節友達，是否出現落底訊號，值得留意。儘管面板雙虎日前公布第 2 季財報，虧損皆較首季收斂，但仍遭外資持續調節，股價雙雙破底，友達今仍遭外資調節 7893 張，股價一度跌破 7 元大關，來到歷史新低 6.92 元，終場跌幅收斂，以 7.03 元作收，跌幅 1.13%，合計外資已連續賣超近 20 個交易日，賣超張數逾 40 萬張。群創日前雖實施庫藏股，但仍止不住股價持續破底，今早盤最低來到 5.76 元歷史新低價位，但午盤過後買盤進場，股價由黑翻紅，終場站回 6 元大關，收在 6.04 元，漲幅 1.34%。觀察外資動向，在連續 20 個交易日賣超群創後轉買，今買超 9085 張。面對產業逆風持續，市場預期短期之內面板價格仍呈現低迷狀態，最快要到本季底才有機會回穩，面板廠商也積極調整策略布局，紛紛宣布將透過減產因應供過於求現象，並朝向高值化發展。友達日前法說會表示，預期本季在高階手機、開學季、非消費型面板需求帶動下，中小尺寸面板銷量將有 5% 以上成長，但對價格表現相對保守，同時強調將持續朝利基型、高價值、一站式整合服務發展。群創則認為，隨著歐美黑色星期五以及中國雙十一、雙十二購物節即將到來，預期客戶將逐步進入促銷檔期的備貨期，面板需求有機會緩步落底回升，電視面板需求也可望回溫，也將積極布局電視整機市場。,0.0,5.0
7,2019-08-15,大飲財報持續難產 8/19起併案繼續停止交易,老牌飲料廠大飲 () 因財報接連難產，下周一 (19 日) 起停止交易買賣，根據證交法規定，股票停止買賣連續滿 6 個月仍未恢復交易，就會遭強制下市，意即大飲最快 10 月 8 日，就恐面臨下市命運。大飲去年公司陷入危機，涉嫌違法進行關係人交易，遭前委任會計師事務所資誠拒絕簽證財報，在沒有會計師願意替財報背書的情況下，導致去年與今年首季財報相繼難產。儘管目前已找到會計師願意接手，但因前總座違反證交法遭檢方起訴，會計師為求慎重，大飲今年第 2 季財報依舊難產，第 5 度申請展延。證交所今 (15) 日表示，大飲因去年財報難產，從 4 月 8 日起已遭停止交易，今年以來，連續 2 季財報均無法如期完成申報，根據證交法規定，自 19 日起將併案停止交易。根據證交法規定，大飲若連續停牌 6 個月，就必須強制下市，以時程推算，大飲若無法在 10 月 8 日恢復交易，就會遭強制下市，大飲今年股東常會在超低出席率的情況下「技術性流會」，預計 10 月 3 日再度召開股東會，屆時財報是否能如期產出，備受市場矚目。,-1.0,-11.0
8,2019-08-15,受惠客戶5G需求提升 外資看好京元電下半年營運續揚,京元電 () 日前公布第 2 季財報，亞系外資最新報告指出，5G 基站需求、智慧型手機訂單，都將成為京元電下半年成長動能，維持「優於大盤」評等，及目標價 33 元。亞系外資認為，京元電第 2 季受惠中國客戶 5G 通訊需求強勁，包含基地站和智能手機的訂單增加，預期強勁需求將持續至本季，推升本季訂單、營收、產能利用率，而京元電上調今年全年資本 37%，從 68.5 億元提高至 93.65 億元，也顯示看好 5G 成長趨勢，擴大布局。此外，外資表示，京元電先前合併的子公司封測廠東琳精密 (DLT)，虧損持續收斂，預期雖然英特爾晶片部門被蘋果收購，但仍可以從英特爾取得 4G、甚至是 5G 的測試訂單，因此對京元電維持優於大盤評價，目標價仍給予 33 元。京元電第 2 季營收 60.91 億元，季增 15.8%、年增 20.85 %，毛利率 24.86%，季增 3.51 個百分點、年減 3.2 個百分點，營益率 13.13%，季增 4.42 個百分點、年減 2.46 個百分點；受惠中國客戶需求提升，稅後純益 6.05 億元，季增 59.41%、年增 62.49%，每股純益 0.49 元。京元電上半年營收 113.51 億元，年增 18%，毛利率 23.23%，年減 2.49 個百分點，營益率 11.09%，年減 2.06 個百分點；稅後純益 9.84 億元，年增 36.6%，每股純益 0.8 元。,1.0,10.0
9,2019-08-15,國泰金啟動史上第二次現金增資 總額擬200億元 每股暫定27-41元,國泰金 () 今(15)日公告將辦理現金增資，暫定發行總數為上限 10 億股，現增發行價格每股暫定 27 元~ 41 元，暫定發行總金額為 200 億元，實際發行價格將俟本案申報生效後授權董事長訂定之，依照程序季最快年底前完成，而這也是國泰金史上第二次現金增資案。國泰金總經理李長庚在今年 5 月的法說會即「預告」過表示，國泰金已備好 2700 億元特別盈餘公積來因應，其中 2000 億元是不動產增值，為了接軌 17 號公報時所用。 此外，該金控 2013 年 9 月有過一次現金增資 127 億元，也曾發過兩次 GDR，今年考慮可能再辦理一次現金增資，也是呼應金管會用普通股來充實資本。國泰金其實在今年上半年已經進行公募無到期日累積次順位債，預計籌資 150 億元，股東會又通過的長期資金募資額度是 500 億元，今天進一步公告現金增資暫定發行總金額為 200 億元，此次國泰金辦理現金增資的用途將用來充裕旗下銀行與人壽，各 100 億元。國泰金此次辦理現增，主要是國泰世華銀行被金管會列為五大系統性銀行，有較嚴格的資本適足及監理要求，必須額外提列 4% 的資本，而國泰人壽雖然資本適足率與淨值都還很高，淨值還達 5400 億元創下歷史新高，但考量資本市場波動極大，因此決議未雨綢繆。,0.0,6.0
